id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
15034	chr7	139978649	139980077	8	38.1	15034	40.9	17150.0	39.7	17137.0			41.4	17276.0							62.1	3521.0	28.8	25427.0	24.9	18658.0
15035	chr7	143785356	143786524	8	38.1	15035	121.8	4685.0	108.1	5972.0	53.7	9073.0	48.8	15416.0			19.2	18815.0	87.7	4150.0	10.9	24225.0	138.6	792.0	46.8	6940.0
15036	chr7	144895041	144896451	8	38.1	15036	80.9	9217.0	60.7	12580.0	10.7	27692.0	86.4	8608.0							37.5	9205.0	12.9	50036.0	20.3	23812.0
15038	chr8	4165762	4166744	10	38.1	15038	40.9	17152.0	33.3	18827.0	32.8	14921.0	41.4	17277.0			16.6	21699.0			23.9	15849.0				
15041	chr8	72421563	72422189	10	38.1	15041	64.2	11967.0	68.0	11240.0	72.4	5890.0	80.3	9489.0									35.0	19976.0	26.3	17407.0
15042	chr8	81015405	81016639	10	38.1	15042	41.7	16943.0	40.1	17030.0	36.2	13775.0	37.7	18251.0												
15046	chr8	123442905	123443657	10	38.1	15046	50.9	14745.0	61.1	12510.0	30.5	15824.0	60.5	12832.0	16.3	4420.0	19.2	18841.0			38.2	8947.0	74.0	5050.0	20.3	23824.0
15053	chr9	64172309	64173185	12	38.1	15053	127.7	4236.0	165.1	2419.0	29.4	16290.0	43.2	16811.0									57.3	8667.0		
15055	chr9	103200802	103202044	12	38.1	15055	62.6	12266.0	66.6	11494.0	38.5	13068.0	76.6	10049.0			14.7	24082.0							12.9	36725.0
15056	chr9	120110347	120111375	12	38.1	15056	33.4	19383.0	50.2	14716.0	27.1	17205.0	41.4	17290.0	21.2	2627.0	11.5	28512.0	15.9	18451.0	94.9	1187.0	75.4	4851.0	53.7	5322.0
15058	chr10	3972769	3973475	9	38.1	15058	119.3	4887.0	110.9	5716.0			90.8	8107.0	17.6	3840.0	12.1	27563.0	51.0	8800.0	13.6	22661.0	84.5	3637.0	22.8	20769.0
15064	chr10	71237165	71238149	9	38.1	15064	154.4	2814.0	130.9	4059.0	84.8	4360.0	45.7	16206.0	11.7	6871.0					21.2	17629.0	39.0	17103.0	35.5	11277.0
15065	chr10	80114977	80115857	9	38.1	15065	62.6	12274.0	68.0	11248.0	36.2	13793.0	174.7	2217.0			14.1	25004.0			49.8	5577.0	61.4	7583.0	28.4	15683.0
15066	chr10	95939986	95941104	9	38.1	15066	32.5	19672.0	44.7	15928.0	28.3	16726.0	32.1	19907.0							19.1	18960.0	15.1	45393.0	16.1	30352.0
15067	chr10	117376611	117377489	9	38.1	15067	101.0	6707.0	50.6	14622.0	27.1	17218.0	107.4	6160.0	18.5	3462.0	7.03	34384.0	26.7	14923.0	32.8	11205.0	70.2	5711.0	28.8	15335.0
15069	chr10	128014706	128015598	9	38.1	15069	77.6	9725.0	58.4	13039.0	30.5	15852.0	67.9	11508.0			7.66	33775.0			8.19	25616.0	22.6	32809.0	28.1	15852.0
15071	chr11	23665019	23665925	13	38.1	15071	42.6	16770.0	78.9	9565.0	37.3	13444.0	48.2	15611.0	18.1	3653.0	26.8	13056.0			40.9	8004.0	51.4	10648.0	12.0	38843.0
15073	chr11	77488572	77489568	13	38.1	15073	221.9	1225.0	41.1	16822.0	35.1	14182.0	37.7	18277.0												
15074	chr11	86806448	86807154	13	38.1	15074	70.1	10962.0	91.7	7856.0	39.0	12909.0	79.0	9687.0												
15076	chr11	106083623	106084373	13	38.1	15076	54.2	14016.0	50.2	14726.0	30.5	15870.0	44.5	16513.0	20.8	2788.0			26.7	14953.0	18.4	19474.0	57.1	8758.0	20.3	23877.0
15078	chr11	115366024	115367104	13	38.1	15078	80.9	9258.0	82.6	9037.0	42.4	11899.0	80.9	9410.0												
15080	chr12	8208719	8209517	15	38.1	15080	40.9	17201.0	51.5	14433.0	44.1	11452.0	46.9	15930.0												
15084	chr12	86884604	86885516	15	38.1	15084	36.7	18425.0	28.3	20397.0	30.5	15877.0	38.3	18102.0	18.5	3487.0			87.7	4172.0	153.5	251.0	125.1	1145.0	66.2	3454.0
15085	chr12	87388085	87388839	15	38.1	15085	81.8	9125.0	86.2	8537.0			41.4	17317.0			9.58	31508.0			65.5	3132.0	46.0	13075.0	66.2	3455.0
15087	chr12	100186099	100186991	15	38.1	15087	143.5	3299.0	119.5	4895.0	100.7	3080.0													29.0	15195.0
15088	chr12	101084119	101085007	15	38.1	15088	50.9	14784.0	61.6	12450.0	26.6	17498.0	51.2	14884.0												
15089	chr12	112975260	112976252	15	38.1	15089	37.5	18169.0	32.8	19003.0	31.7	15454.0	46.3	16081.0					11.7	19646.0			53.6	9882.0		
15090	chr12	113156127	113157017	15	38.1	15090	200.2	1553.0	180.2	1966.0	126.7	1839.0	197.0	1666.0	22.1	2403.0							60.8	7726.0	41.7	8595.0
15094	chr13	43481223	43481973	14	38.1	15094	55.1	13831.0	58.4	13050.0	28.3	16767.0	45.7	16237.0							41.6	7794.0	18.0	39903.0	48.9	6417.0
15095	chr13	43559272	43560120	14	38.1	15095	43.4	16573.0	54.3	13865.0			48.2	15635.0											9.45	45034.0
15096	chr13	49187532	49188558	14	38.1	15096	116.0	5216.0	39.7	17179.0	54.3	8970.0	90.1	8187.0	7.67	9457.0	19.8	18387.0	43.4	10379.0	54.6	4664.0	58.9	8244.0	21.9	21878.0
15100	chr13	112928275	112928901	14	38.1	15100	136.0	3738.0	50.2	14737.0			53.7	14339.0												
15101	chr14	25533469	25534769	11	38.1	15101	32.5	19719.0	25.1	21484.0	37.3	13470.0	13.6	28700.0									14.0	47826.0	9.45	45049.0
15102	chr14	52104531	52105287	11	38.1	15102	38.4	17950.0	44.7	15946.0	31.7	15460.0	44.5	16535.0												
15104	chr14	62759548	62760324	11	38.1	15104	46.7	15778.0	42.0	16592.0	25.4	17997.0	40.1	17633.0			11.5	28715.0					26.6	27812.0		
15105	chr14	67716739	67717639	11	38.1	15105	65.9	11727.0	67.5	11344.0	38.5	13117.0	79.0	9701.0												
15107	chr14	79479292	79480570	11	38.1	15107	12.5	29660.0	41.5	16716.0	36.8	13646.0	48.8	15474.0												
15108	chr14	118937174	118937970	11	38.1	15108	44.2	16360.0	45.2	15851.0	24.3	18507.0	53.1	14485.0	15.8	4694.0					40.9	8048.0	48.2	12109.0	34.8	11642.0
15109	chr14	122983688	122984446	11	38.1	15109	52.6	14416.0	51.5	14445.0	40.7	12409.0	58.7	13245.0	10.8	7494.0							17.8	40436.0		
15110	chr15	4026984	4027844	16	38.1	15110	98.5	7006.0	66.1	11600.0	33.9	14627.0	55.0	14048.0									25.8	28776.0		
15111	chr15	8709488	8710610	16	38.1	15111	52.6	14417.0	58.4	13055.0	28.8	16552.0	46.3	16091.0												
15112	chr15	12320328	12321086	16	38.1	15112	55.9	13665.0	64.8	11863.0	33.9	14628.0	58.7	13246.0					15.9	18505.0						
15113	chr15	75886723	75888049	16	38.1	15113	69.2	11125.0	52.5	14265.0	32.8	15018.0	55.0	14050.0							24.6	15590.0	11.6	53613.0		
15116	chr15	89591050	89592300	16	38.1	15116	39.2	17715.0	41.5	16721.0	43.0	11763.0	63.6	12313.0							25.2	15180.0	66.2	6470.0	19.6	24853.0
15124	chr17	22816848	22818306	18	38.1	15124	35.0	18965.0	47.9	15257.0	21.5	20021.0	38.9	17960.0									8.61	62323.0		
15125	chr17	25255395	25256547	18	38.1	15125	142.7	3347.0	83.9	8851.0	73.5	5778.0	142.6	3549.0												
15128	chr17	37046835	37047593	18	38.1	15128	40.9	17259.0	41.5	16728.0	25.4	18033.0	45.7	16258.0			10.9	29801.0			39.6	8558.0	21.8	34027.0	15.0	32607.0
15129	chr17	56304185	56304949	18	38.1	15129			157.8	2700.0	26.0	17779.0	132.8	4126.0							32.1	11630.0	29.1	25283.0	49.3	6305.0
15131	chr17	87446993	87447891	18	38.1	15131	29.2	20878.0	47.0	15481.0	38.5	13138.0	43.2	16880.0			17.2	21304.0			102.4	949.0	115.5	1485.0	43.1	8133.0
15133	chr18	12941254	12941878	20	38.1	15133	50.9	14833.0	60.7	12617.0	32.8	15038.0	71.0	11005.0							36.8	9630.0	32.3	22251.0	5.53	54494.0
15134	chr18	31608891	31610125	20	38.1	15134	74.3	10318.0	32.4	19168.0	40.7	12435.0	87.7	8494.0							24.6	15649.0	28.5	25816.0	22.8	20856.0
15135	chr18	61554447	61555705	20	38.1	15135	178.5	1996.0	48.8	15053.0	148.7	1278.0	213.0	1419.0	13.1	6182.0			41.8	10778.0	30.7	12277.0	60.3	7885.0	89.0	1669.0
15136	chr19	29066808	29067712	21	38.1	15136	35.0	18993.0	46.5	15596.0			67.3	11655.0									35.5	19653.0		
15139	chrX	12761912	12763092	3	38.1	15139	50.9	14847.0	39.7	17202.0	32.8	15050.0	53.7	14369.0	16.7	4302.0	17.2	21354.0	28.4	14469.0	17.7	20107.0	39.0	17199.0	26.1	17717.0
15142	chrX	48593151	48594827	3	38.1	15142	54.2	14074.0	43.3	16286.0	15.3	23843.0	42.0	17209.0									26.1	28518.0		
15143	chrX	70364273	70365973	3	38.1	15143	32.5	19788.0	49.7	14863.0	26.6	17573.0	61.1	12769.0									18.6	39105.0		
15144	chrX	71492435	71493195	3	38.1	15144	54.2	14075.0	63.0	12210.0	55.4	8749.0	56.8	13677.0							38.2	9086.0	32.8	21806.0	40.6	9079.0
15145	chrX	75415098	75416364	3	38.1	15145	54.2	14076.0	31.5	19448.0	44.7	11336.0	20.4	24483.0	13.5	5942.0										
15146	chrX	101274153	101275441	3	38.1	15146	80.1	9418.0	96.7	7266.0	61.6	7571.0	61.1	12770.0							34.1	10741.0	15.9	43999.0	35.0	11547.0
15147	chrX	105068966	105070538	3	38.1	15147	29.2	20901.0	54.3	13886.0	46.4	10904.0	59.9	13002.0			28.1	12446.0			13.6	22850.0	24.5	30487.0	26.5	17309.0
15148	chrX	107815124	107816772	3	38.1	15148	61.7	12501.0	57.9	13166.0	26.6	17576.0	50.0	15209.0			7.66	34064.0			45.7	6671.0	21.5	34449.0	23.3	20409.0
15153	chr1	119836438	119837272	1	37.5	15153	46.7	15625.0	94.0	7528.0	35.1	14064.0	47.5	15688.0	17.2	3927.0										
15155	chr1	149960401	149961315	1	37.5	15155	71.8	10606.0	58.4	13010.0	39.0	12801.0	56.2	13685.0												
15158	chr2	24949171	24949933	2	37.5	15158	55.9	13547.0	50.6	14577.0	41.3	12132.0	70.4	11022.0	8.13	9025.0	12.8	26310.0			58.7	3962.0	54.9	9373.0	17.3	28141.0
15161	chr2	61578772	61580080	2	37.5	15161	37.5	18027.0	115.4	5263.0	61.6	7478.0	50.6	14933.0												
15163	chr2	80314743	80315657	2	37.5	15163	75.9	9937.0	116.8	5118.0	30.5	15742.0	92.6	7830.0			28.1	12142.0	52.6	8413.0	19.8	18286.0	24.8	29833.0	36.7	10656.0
15164	chr2	91444280	91445194	2	37.5	15164	63.4	12053.0	53.4	13994.0	27.1	17094.0	56.2	13694.0	7.22	9548.0					61.4	3570.0	32.6	21832.0		
15166	chr2	131233971	131234929	2	37.5	15166	79.3	9426.0	63.4	12069.0	56.0	8535.0	57.4	13425.0					15.0	18590.0	32.1	11375.0	47.9	12143.0	31.6	13417.0
15167	chr3	32530037	32530791	4	37.5	15167	45.9	15853.0	46.5	15511.0	41.3	12143.0	36.4	18552.0												
15169	chr3	53461777	53463401	4	37.5	15169	200.2	1545.0	254.1	891.0	24.3	18362.0	40.1	17543.0			20.4	17455.0			32.8	11079.0	23.4	31559.0	18.0	27019.0
15173	chr3	90476798	90477556	4	37.5	15173	69.2	11021.0	76.2	9920.0			77.2	9938.0												
15174	chr3	96669702	96670960	4	37.5	15174	65.9	11635.0	58.8	12919.0	26.0	17613.0	48.2	15531.0									14.3	46893.0	8.99	45877.0
15177	chr3	122619977	122620729	4	37.5	15177	57.6	13214.0	52.0	14296.0	30.0	15983.0	47.5	15712.0									8.61	61772.0		
15178	chr3	146404003	146404847	4	37.5	15178															13.6	22470.0	19.4	37425.0	28.1	15793.0
15179	chr3	146812055	146812865	4	37.5	15179	50.9	14683.0	55.2	13629.0	39.6	12648.0	49.4	15240.0					8.35	20163.0			9.42	59289.0		
15180	chr3	152209243	152210209	4	37.5	15180	55.1	13742.0	47.4	15291.0	44.7	11214.0	48.2	15536.0	51.5	244.0					22.5	16597.0				
15188	chr4	118359457	118360083	5	37.5	15188	80.9	9186.0	88.5	8214.0	34.5	14300.0	105.0	6382.0			20.4	17488.0			32.1	11409.0	28.0	26196.0	24.9	18603.0
15190	chr4	132922520	132923146	5	37.5	15190	64.2	11937.0	59.8	12744.0	53.2	9185.0	61.1	12677.0	9.03	8500.0	11.5	28257.0	45.9	9752.0	45.7	6546.0	113.6	1544.0	50.0	6109.0
15191	chr4	135855272	135856116	5	37.5	15191	40.0	17346.0	50.2	14692.0	59.9	7795.0	58.7	13157.0			24.3	14482.0	16.7	18121.0	24.6	15362.0	39.8	16546.0	43.3	8007.0
15195	chr5	31240422	31241204	6	37.5	15195	85.1	8592.0	94.4	7482.0	59.9	7799.0	43.2	16761.0	16.7	4159.0							30.1	24055.0	38.0	10041.0
15199	chr5	90222502	90223130	6	37.5	15199	75.9	9956.0	89.9	8053.0			86.4	8598.0												
15200	chr5	90366393	90367305	6	37.5	15200	38.4	17838.0	59.3	12829.0	29.4	16237.0	43.2	16765.0	17.6	3787.0			47.6	9431.0	43.0	7315.0	80.7	4093.0	35.7	11127.0
15202	chr5	110654164	110654664	6	37.5	15202	32.5	19596.0	35.6	18151.0	31.7	15352.0	47.5	15726.0												
15206	chr6	11926643	11927275	7	37.5	15206	105.1	6247.0	96.7	7232.0	68.4	6414.0	87.1	8527.0												
15208	chr6	38876263	38877015	7	37.5	15208	128.5	4153.0	48.4	15082.0	26.0	17646.0	46.9	15880.0							124.2	504.0	16.4	42660.0	24.4	19073.0
15210	chr6	49368270	49368908	7	37.5	15210	84.3	8716.0	93.1	7643.0	71.8	5950.0	101.3	6801.0												
15212	chr6	71143378	71144518	7	37.5	15212	81.8	9082.0	80.3	9361.0	32.2	15143.0	64.2	12133.0			23.0	15445.0			15.7	21209.0	12.4	51254.0		
15225	chr7	114414674	114415302	8	37.5	15225	83.4	8831.0	84.9	8697.0	64.5	7047.0	108.7	6031.0							52.5	5006.0	21.5	34243.0	38.5	9857.0
15229	chr8	9975718	9976548	10	37.5	15229	184.4	1854.0	55.7	13561.0	40.2	12527.0	53.7	14295.0	12.6	6302.0					23.2	16278.0	44.9	13607.0	45.9	7214.0
15230	chr8	69832352	69833308	10	37.5	15230	55.9	13609.0	67.5	11315.0	41.3	12200.0	71.0	10947.0							30.7	12124.0	41.7	15379.0	24.9	18669.0
15233	chr8	84148539	84149299	10	37.5	15233			96.3	7287.0			34.0	19320.0												
15234	chr8	84913521	84914421	10	37.5	15234	67.6	11377.0	68.0	11242.0	18.1	21800.0	50.0	15128.0			16.6	21718.0					19.1	37989.0	11.3	40240.0
15239	chr9	31385713	31386473	12	37.5	15239	124.3	4494.0	143.7	3344.0	45.2	11093.0	143.2	3492.0	15.3	4842.0	17.9	20274.0			36.2	9783.0	32.6	21913.0	25.4	18207.0
15241	chr9	52047360	52048306	12	37.5	15241	48.4	15327.0	44.3	16025.0	34.5	14363.0	45.1	16351.0	7.22	9637.0					64.1	3277.0	15.6	44285.0	23.3	20291.0
15242	chr9	59751601	59752235	12	37.5	15242	67.6	11384.0	45.6	15726.0	49.2	10123.0	71.0	10953.0												
15245	chr9	66834489	66836113	12	37.5	15245	112.6	5510.0	78.5	9623.0	13.6	24981.0	74.1	10430.0			8.3	33045.0			25.9	14662.0	35.5	19563.0	22.8	20761.0
15249	chr9	122886576	122887502	12	37.5	15249	69.2	11081.0	43.3	16243.0	35.6	13974.0	51.2	14859.0			13.4	25839.0			78.5	2034.0	24.5	30325.0		
15250	chr10	4386330	4387152	9	37.5	15250	56.7	13464.0	47.4	15329.0	31.1	15626.0	49.4	15296.0	11.7	6862.0	11.5	28515.0			66.9	2989.0	60.0	7922.0	95.0	1405.0
15252	chr10	9900089	9900845	9	37.5	15252	60.1	12781.0	77.6	9725.0	57.1	8334.0	39.5	17752.0											24.0	19584.0
15253	chr10	21296033	21296729	9	37.5	15253	80.9	9234.0	123.6	4583.0			131.5	4204.0					82.7	4609.0						
15255	chr10	42277415	42278041	9	37.5	15255	176.0	2055.0	100.4	6798.0	34.5	14375.0	53.1	14460.0	42.4	391.0	44.1	6841.0	23.4	15997.0	60.7	3707.0	107.9	1837.0	49.8	6172.0
15259	chr10	95415005	95416419	9	37.5	15259	50.9	14758.0	109.0	5891.0	39.0	12896.0	60.5	12848.0					16.7	18213.0			21.8	33897.0	13.6	35270.0
15263	chr10	127119900	127120664	9	37.5	15263	103.5	6440.0	80.3	9382.0	36.8	13616.0	75.3	10257.0												
15269	chr11	49710968	49712374	13	37.5	15269	47.6	15528.0	41.1	16819.0	37.3	13447.0	45.7	16216.0											12.2	38330.0
15272	chr11	61173558	61174782	13	37.5	15272	67.6	11400.0	70.3	10899.0	35.1	14179.0	59.3	13089.0												
15273	chr11	69795301	69796701	13	37.5	15273	56.7	13478.0	61.6	12443.0	18.1	21849.0	70.4	11090.0							95.5	1173.0	33.9	20881.0	30.0	14490.0
15276	chr11	77685182	77686102	13	37.5	15276	49.2	15139.0			50.3	9873.0	49.4	15304.0	57.8	185.0	54.9	4971.0			44.4	6996.0	48.2	12084.0	25.6	18042.0
15279	chr11	94322164	94322916	13	37.5	15279	174.4	2098.0	169.2	2311.0	31.7	15434.0	258.7	890.0			13.4	25929.0	8.35	20209.0						
15282	chr11	101466836	101468278	13	37.5	15282	90.1	7967.0	68.9	11114.0	20.4	20586.0	59.3	13094.0							45.7	6624.0	23.1	32097.0		
15283	chr11	103267436	103268188	13	37.5	15283	614.9	100.0	42.4	16474.0	36.8	13628.0	32.1	19922.0							81.9	1813.0	35.5	19597.0	33.0	12699.0
15286	chr12	17544244	17544996	15	37.5	15286	45.9	15960.0	54.3	13859.0	36.8	13632.0	52.5	14602.0	14.9	5112.0			128.6	2116.0	126.9	479.0	66.7	6337.0	29.3	14997.0
15288	chr12	73044526	73045882	15	37.5	15288	39.2	17681.0	44.7	15940.0	13.0	25578.0	43.8	16687.0											10.4	42644.0
15293	chr13	51646009	51646801	14	37.5	15293	108.5	5950.0	127.7	4272.0	62.8	7353.0	167.9	2436.0											21.4	22433.0
15297	chr14	21987872	21989092	11	37.5	15297	76.8	9894.0	52.0	14334.0	13.0	25618.0	44.5	16532.0							31.4	11897.0	7.0	67106.0		
15298	chr14	56777978	56778814	11	37.5	15298	193.6	1673.0	193.4	1692.0	47.5	10575.0	212.4	1426.0							23.9	15997.0	47.1	12604.0	12.0	38917.0
15299	chr14	73325839	73326465	11	37.5	15299	44.2	16357.0	56.1	13506.0	28.3	16787.0	43.8	16701.0			13.4	26061.0	35.9	12226.0			26.9	27517.0	18.2	26891.0
15303	chr15	75968898	75970014	16	37.5	15303	65.9	11734.0	72.1	10594.0	33.4	14824.0	69.2	11331.0	18.5	3513.0					79.2	2007.0	40.4	16287.0	14.5	33461.0
15304	chr15	96642834	96643476	16	37.5	15304	156.9	2712.0	40.6	16955.0	32.8	15022.0	57.4	13508.0												
15307	chr16	5203680	5204308	17	37.5	15307	126.0	4381.0			80.3	4895.0	64.2	12183.0			14.1	25228.0			49.8	5617.0	47.4	12489.0	37.3	10411.0
15310	chr17	12960388	12961146	18	37.5	15310	90.9	7892.0	74.4	10242.0	34.5	14448.0	71.6	10884.0	19.0	3358.0	28.1	12403.0	40.1	11164.0	39.6	8553.0	44.7	13835.0		
15311	chr17	15824981	15826437	18	37.5	15311	53.4	14231.0	50.6	14659.0	18.1	21932.0	45.1	16407.0											10.1	43381.0
15312	chr17	20944196	20945132	18	37.5	15312	181.9	1913.0	134.6	3863.0	41.3	12264.0	58.0	13390.0			8.3	33307.0	29.2	14185.0					51.4	5838.0
15313	chr17	34835921	34836871	18	37.5	15313	128.5	4198.0	111.8	5642.0	19.2	21284.0	123.5	4758.0			12.1	27918.0							9.68	44546.0
15314	chr17	47832645	47834221	18	37.5	15314	28.4	21189.0	6.39	33920.0			27.2	21612.0												
15316	chr17	80207660	80208546	18	37.5	15316	46.7	15811.0	57.0	13348.0	31.7	15488.0	48.8	15492.0												
15318	chr17	94864228	94865360	18	37.5	15318	80.1	9406.0	94.0	7572.0	22.6	19417.0	80.9	9445.0					17.5	18033.0			29.6	24743.0	17.8	27702.0
15324	chr18	67246065	67246703	20	37.5	15324	149.3	3033.0	133.2	3942.0	40.7	12439.0	135.2	3966.0									12.4	51628.0		
15325	chr18	82692696	82693324	20	37.5	15325	53.4	14243.0	66.6	11532.0	37.3	13504.0	50.6	15043.0							84.6	1647.0	29.6	24749.0	30.9	13941.0
15326	chr19	10100233	10101471	21	37.5	15326	63.4	12181.0	74.8	10175.0	30.5	15935.0	66.1	11874.0									29.3	25013.0	39.0	9712.0
15327	chr19	23272559	23273439	21	37.5	15327	41.7	17045.0	71.2	10755.0	59.9	7875.0	57.4	13531.0									10.8	55950.0		
15332	chrX	38600471	38602475	3	37.5	15332	41.7	17050.0	45.6	15769.0	32.2	15291.0	48.8	15503.0			15.3	23644.0					17.0	41954.0	10.1	43439.0
15333	chrX	71365732	71366910	3	37.5	15333	43.4	16633.0	25.5	21364.0	18.7	21627.0											7.27	66479.0		
15334	chrX	93829699	93831157	3	37.5	15334			58.4	13068.0	17.5	22373.0	64.2	12211.0												
15335	chrX	103820733	103822385	3	37.5	15335	24.2	22874.0	29.7	20011.0	18.7	21630.0	42.6	17049.0											5.76	54111.0
15336	chr1	39192387	39193471	1	37.0	15336	56.7	13359.0	52.0	14278.0	32.2	15059.0	58.0	13271.0											27.0	16724.0
15342	chr1	86582444	86583246	1	37.0	15342	74.3	10205.0	91.7	7825.0	28.3	16615.0			12.2	6450.0					64.8	3156.0	21.8	33702.0	27.7	16138.0
15343	chr1	106172778	106173582	1	37.0	15343	43.4	16414.0	54.7	13716.0	40.7	12294.0	84.0	8901.0												
15344	chr1	136624220	136625196	1	37.0	15344	65.9	11609.0	53.4	13988.0	41.9	11951.0	40.8	17379.0			9.58	30947.0			11.6	23680.0	22.9	32252.0	12.0	38547.0
15345	chr1	150164243	150165369	1	37.0	15345	45.9	15832.0	55.7	13535.0	31.7	15299.0	49.4	15220.0					8.35	20155.0			12.1	51704.0		
15346	chr1	160078810	160079796	1	37.0	15346	57.6	13189.0	52.9	14101.0	34.5	14263.0	60.5	12778.0	14.9	4968.0	10.9	28970.0								
15350	chr2	25983481	25984251	2	37.0	15350	71.8	10608.0	65.7	11629.0	29.4	16172.0	55.0	13943.0					34.3	12516.0	21.8	16989.0				
15351	chr2	30285458	30286388	2	37.0	15351	132.7	3907.0	144.2	3301.0	73.5	5694.0	50.6	14930.0							35.5	9932.0	53.3	9922.0	41.5	8626.0
15352	chr2	30358347	30359371	2	37.0	15352	59.2	12858.0	55.7	13540.0	35.6	13887.0	55.6	13818.0			12.1	27212.0			15.7	21089.0	20.2	36075.0	22.8	20667.0
15355	chr2	52742800	52743560	2	37.0	15355	55.9	13552.0	58.8	12908.0	33.9	14499.0	60.5	12785.0												
15357	chr2	73909905	73910749	2	37.0	15357	92.6	7609.0	55.7	13541.0	31.7	15314.0	94.5	7602.0					10.0	19870.0			30.4	23752.0	15.9	30566.0
15359	chr2	93045101	93045861	2	37.0	15359	38.4	17795.0	37.4	17690.0	35.6	13890.0	48.8	15362.0	19.4	3109.0					36.8	9388.0	52.5	10234.0	16.1	30180.0
15360	chr2	93821489	93822271	2	37.0	15360	60.1	12711.0	57.5	13177.0	34.5	14276.0	48.8	15363.0			10.2	29998.0								
15361	chr2	102185650	102186436	2	37.0	15361			49.7	14773.0	35.1	14079.0	50.6	14937.0									14.5	46261.0	9.45	44677.0
15363	chr2	126490597	126491523	2	37.0	15363	55.1	13730.0	34.2	18543.0			62.4	12451.0												
15364	chr2	130272870	130273800	2	37.0	15364	111.0	5643.0	123.6	4569.0	39.0	12812.0	59.3	13028.0												
15365	chr2	130564344	130565634	2	37.0	15365	82.6	8922.0	22.8	22241.0			35.8	18700.0												
15369	chr3	33798837	33799615	4	37.0	15369	43.4	16439.0	44.3	15983.0	32.2	15099.0	59.3	13032.0												
15371	chr3	51339354	51340266	4	37.0	15371	60.9	12533.0	67.5	11291.0	31.1	15545.0	62.4	12460.0			10.9	29070.0			17.1	20183.0	16.4	42565.0	17.1	28560.0
15374	chr3	122293811	122294435	4	37.0	15374	43.4	16445.0	68.4	11140.0	36.8	13547.0	39.5	17702.0			13.4	25522.0								
15377	chr4	3938932	3939564	5	37.0	15377	55.9	13569.0	54.3	13807.0			70.4	11039.0			7.03	34180.0			19.1	18788.0				
15379	chr4	11190078	11190978	5	37.0	15379	31.7	19846.0	26.0	21074.0	25.4	17845.0	27.2	21434.0												
15380	chr4	21847156	21847954	5	37.0	15380	63.4	12068.0	141.4	3443.0	30.0	15990.0	156.2	2874.0							20.5	17913.0	45.2	13427.0	19.1	25263.0
15381	chr4	53825990	53826618	5	37.0	15381	88.4	8146.0	80.7	9292.0	48.1	10353.0	68.5	11363.0									19.9	36578.0	29.3	14922.0
15383	chr4	59438119	59439651	5	37.0	15383	44.2	16251.0	43.8	16098.0	27.1	17122.0	53.1	14400.0									17.8	40176.0		
15384	chr4	114999614	115000238	5	37.0	15384	100.1	6763.0	85.8	8568.0	43.0	11683.0	98.8	7068.0			9.58	31124.0	50.1	8917.0	21.8	17059.0	56.8	8800.0	47.3	6800.0
15385	chr4	116463959	116464723	5	37.0	15385	33.4	19302.0	46.1	15620.0	27.7	16889.0	38.9	17854.0			19.8	18102.0			44.4	6902.0	17.0	41596.0	9.91	43580.0
15386	chr4	129461056	129461682	5	37.0	15386	107.6	5999.0	97.2	7149.0	39.0	12843.0	60.5	12797.0	16.3	4355.0	14.7	23865.0	22.6	16191.0	50.5	5353.0	69.2	5892.0	19.8	24336.0
15388	chr4	149136880	149137692	5	37.0	15388	55.1	13751.0	69.3	11008.0			45.7	16160.0	14.0	5495.0	12.1	27361.0			26.6	14137.0	60.0	7898.0	73.1	2742.0
15389	chr5	21784127	21785177	6	37.0	15389	60.9	12548.0	57.0	13295.0	33.9	14520.0	59.3	13044.0	14.0	5498.0	16.6	21560.0					78.3	4401.0	108.8	987.0
15390	chr5	53997930	53998718	6	37.0	15390	33.4	19311.0	32.8	18941.0	36.2	13736.0	38.3	18028.0							25.2	14958.0				
15392	chr5	72913568	72914380	6	37.0	15392	33.4	19313.0	48.4	15079.0	22.1	19528.0	37.0	18395.0	19.4	3138.0	9.58	31160.0	17.5	17854.0	21.2	17500.0	60.0	7902.0	53.5	5354.0
15393	chr5	92083606	92084234	6	37.0	15393	90.9	7827.0	91.7	7836.0			37.0	18396.0	24.4	1832.0	17.9	20104.0			74.4	2293.0	64.3	6852.0	60.4	4179.0
15395	chr5	108629610	108630392	6	37.0	15395	182.7	1885.0	113.6	5429.0	38.5	13025.0	51.9	14685.0	22.6	2239.0			30.1	13780.0	53.2	4853.0	76.4	4676.0	23.3	20230.0
15396	chr5	115158320	115159376	6	37.0	15396	50.9	14708.0	55.2	13641.0	24.3	18388.0	39.5	17716.0	21.7	2472.0	28.7	11862.0	117.8	2494.0	58.0	4094.0	60.8	7687.0	36.4	10785.0
