	Chr	Start	End	Strand
26244	chr10	96686281	96686917	+
26245	chr6	128760805	128761305	+
26247	chr2	120660127	120660627	+
26248	chr3	58415778	58416278	+
26249	chr13	80940995	80941495	+
26250	chr9	32185736	32186364	+
26251	chr9	44016085	44016585	+
26252	chr6	149565854	149566740	+
26253	chr7	78794525	78795025	+
26254	chr11	61698832	61699332	+
26255	chr10	26584667	26585433	+
26256	chr19	38837108	38837772	+
26257	chr11	95733897	95734673	+
26258	chr1	165998854	165999784	+
26259	chr7	132792170	132792670	+
26260	chr5	122983109	122983773	+
26261	chr3	37640837	37641337	+
26262	chr2	30131872	30132372	+
26263	chr4	108455877	108456377	+
26264	chr15	52565483	52566495	+
26265	chr8	108703521	108704149	+
26266	chr1	152599015	152599989	+
26267	chr15	80568940	80569440	+
26268	chr18	4303609	4304235	+
26269	chr1	157085928	157086558	+
26270	chr9	118750733	118751233	+
26271	chr11	48790155	48790655	+
26272	chr8	64726589	64727215	+
26273	chr2	156391231	156392051	+
26274	chr6	28931195	28932187	+
26275	chr10	57753338	57753838	+
26276	chr17	45217406	45217906	+
26277	chr7	100511300	100511800	+
26278	chr7	101069557	101070195	+
26279	chr4	57039007	57039709	+
26280	chr6	29322514	29323408	+
26281	chr9	116283709	116284209	+
26282	chr1	132167980	132168756	+
26283	chr4	132898189	132898689	+
26284	chr14	122784346	122785136	+
26285	chr11	46362051	46362551	+
26286	chr6	54705198	54705698	+
26287	chr4	99200096	99200596	+
26288	chr13	52584772	52585272	+
26289	chr2	28864664	28865634	+
26290	chr2	174339067	174339693	+
26291	chr1	88582520	88583020	+
26292	chr6	67317716	67318216	+
26293	chr8	117125666	117126426	+
26294	chr5	31887437	31887937	+
26295	chr12	21132730	21133492	+
26296	chr1	138627911	138628573	+
26297	chr15	103165287	103165921	+
26298	chr1	133417987	133418487	+
26299	chr12	115119460	115120190	+
26300	chr7	96454675	96455315	+
26301	chr4	57082545	57083045	+
26302	chr11	58994056	58994812	+
26303	chr9	14072120	14072620	+
26304	chr8	11393339	11394131	+
26305	chr6	70967447	70968237	+
26306	chr7	101617035	101617535	+
26307	chr13	98062638	98063138	+
26308	chr1	133863599	133864099	+
26309	chr19	53792603	53793103	+
26310	chr3	40531150	40531916	+
26311	chr17	50292432	50293056	+
26312	chr9	32736527	32737153	+
26313	chr13	58103358	58104012	+
26314	chr7	75785420	75786186	+
26315	chr1	184573537	184574037	+
26316	chr3	152932006	152932634	+
26317	chr11	32486261	32486761	+
26318	chr18	68009945	68010445	+
26319	chr14	75526602	75527102	+
26320	chr11	120227153	120227795	+
26321	chr12	116466982	116467482	+
26322	chr13	55060867	55061367	+
26323	chrX	11839070	11840300	+
26324	chr6	18845263	18846303	+
26325	chr13	97322555	97323055	+
26326	chr15	27826250	27826750	+
26327	chr1	106636217	106637031	+
26328	chr9	110909450	110909950	+
26329	chr6	122527411	122527911	+
26330	chr14	27268449	27268949	+
26331	chr18	11925749	11926249	+
26332	chr11	45007777	45008277	+
26333	chr1	184063979	184064479	+
26334	chr6	99091681	99092181	+
26335	chrX	167276783	167277541	+
26336	chr16	87597492	87598252	+
26337	chr15	51736219	51736877	+
26338	chr18	38700933	38701433	+
26339	chr1	131426768	131427568	+
26340	chr15	50694420	50694920	+
26341	chr9	57268144	57268644	+
26342	chr18	5597200	5597700	+
26343	chr4	46989320	46989994	+
26344	chr5	75070350	75070994	+
26345	chr8	3476100	3476600	+
26346	chr5	32052557	32053455	+
26347	chr2	121511413	121511913	+
26348	chr13	58058786	58059546	+
26349	chr7	128067372	128067872	+
26350	chr7	110253868	110254492	+
26351	chr1	127780840	127781340	+
26352	chr19	45831894	45832518	+
26353	chr6	87511082	87511714	+
26355	chr11	58139258	58139758	+
26356	chr10	96471472	96471972	+
26357	chr5	120576894	120577394	+
26358	chr11	87461738	87462238	+
26359	chr6	58880702	58881464	+
26360	chr10	42849079	42849579	+
26361	chr5	115313125	115313751	+
26362	chr6	72216658	72217158	+
26363	chr14	99266075	99266723	+
26364	chr11	9059688	9060780	+
26365	chr10	20673691	20674317	+
26366	chr15	80713894	80714728	+
26367	chr6	122627514	122628562	+
26368	chr13	97498672	97499172	+
26369	chr10	51455686	51456186	+
26370	chr11	49707386	49708204	+
26371	chr12	17715650	17716150	+
26372	chr9	56425197	56425697	+
26374	chr3	52621495	52622157	+
26375	chr5	100911493	100912283	+
26376	chr18	73644607	73645107	+
26377	chr7	123350321	123350953	+
26378	chr6	129193111	129193611	+
26379	chr3	105803557	105804195	+
26380	chr5	74943917	74944549	+
26381	chr3	38657917	38658865	+
26382	chr17	28471057	28471681	+
26383	chr1	181249358	181249986	+
26384	chr2	130554538	130555038	+
26385	chr3	52990806	52991306	+
26386	chrX	164012419	164013691	+
26387	chr10	66954924	66955574	+
26388	chr9	80298699	80299633	+
26389	chr3	95312135	95312759	+
26390	chr5	64816237	64816737	+
26391	chr1	133658411	133659041	+
26392	chrX	167179188	167179688	+
26393	chr15	27827277	27827777	+
26394	chr9	114485253	114486015	+
26395	chr1	133656984	133657484	+
26396	chr1	34478881	34479381	+
26397	chr11	11573300	11573800	+
26398	chr16	89816723	89817371	+
26399	chr6	31188610	31189110	+
26400	chr14	123008819	123009445	+
26401	chr18	82705090	82705590	+
26402	chr2	6695816	6696316	+
26403	chr1	92110877	92111633	+
26404	chr2	18982509	18983009	+
26405	chr5	20332729	20333379	+
26406	chr2	170307343	170308003	+
26407	chr5	118579806	118580306	+
26408	chr17	44075981	44076481	+
26409	chr11	3535155	3535835	+
26410	chr19	53212228	53212728	+
26411	chr1	57944679	57945581	+
26413	chr19	32230581	32231081	+
26414	chr18	68214660	68215160	+
26415	chr17	32634868	32635368	+
26416	chr18	37742070	37742570	+
26417	chr15	35326417	35327063	+
26418	chrX	159721486	159722362	+
26419	chr4_GL456216_random	13495	14249	+
26420	chr7	101063734	101064368	+
26421	chr3	69120330	69120830	+
26422	chr7	140987439	140988221	+
26423	chr5	30622912	30623538	+
26424	chr6	99811015	99812079	+
26425	chr15	75731342	75732114	+
26426	chr5	65833856	65834356	+
26428	chr10	26324841	26325341	+
26429	chr19	53800413	53801101	+
26431	chr1	164573286	164573786	+
26432	chr19	5429991	5430747	+
26433	chr5	117111463	117112217	+
26434	chr11	79460715	79461345	+
26435	chr4	8724641	8725715	+
26436	chr7	114441893	114442845	+
26437	chr9	118737741	118738443	+
26438	chr13	112385495	112385995	+
26439	chr15	27793372	27794120	+
26440	chr11	6419546	6420454	+
26441	chr5	105197965	105198465	+
26442	chr6	108313529	108314153	+
26443	chr7	109265515	109266015	+
26444	chr1	74800430	74800930	+
26445	chr1	64949307	64949807	+
26446	chr17	30158525	30159025	+
26447	chr1	10880459	10881083	+
26448	chr2	28465943	28466443	+
26449	chr17	84165256	84165898	+
26450	chr6	142877259	142877969	+
26451	chr15	81210016	81210516	+
26452	chr8	126827254	126827754	+
26453	chr3	157613362	157613862	+
26454	chr6	29856086	29856790	+
26455	chr18	82588395	82588895	+
26456	chr10	111227039	111227539	+
26457	chr2	3738274	3738774	+
26459	chr3	148843663	148844163	+
26460	chr4	46181951	46182617	+
26461	chr11	114684118	114685188	+
26464	chr1	85743858	85744358	+
26465	chr17	35174952	35175576	+
26466	chr13	55418004	55418504	+
26467	chr7	142478686	142479382	+
26468	chr6	50858971	50859729	+
26469	chr13	13889419	13889919	+
26470	chr12	25438659	25439283	+
26471	chr14	47305522	47306282	+
26472	chr5	113795717	113796723	+
26473	chrX	11664230	11664854	+
26474	chr9	14862727	14863227	+
26476	chr19	28612185	28612685	+
26477	chr2	90490782	90491408	+
26478	chr3	152952410	152952910	+
26479	chr18	39480952	39481452	+
26481	chr9	37244188	37244688	+
26482	chr5	123980095	123980595	+
26483	chr8	94942119	94942913	+
26484	chr1	87650196	87650696	+
26485	chr9	14920494	14920994	+
26486	chr5	17389613	17390113	+
26487	chr9	90249647	90250335	+
26489	chr15	34095662	34096162	+
26490	chr12	71943732	71944232	+
26492	chr15	101190453	101190953	+
26493	chr9	75253971	75254757	+
26494	chr4	150894542	150895628	+
26495	chr15	102079769	102080613	+
26496	chr10	128064777	128065401	+
26497	chr1	52495615	52496115	+
26498	chr10	54037725	54038225	+
26499	chr5	5420075	5420575	+
26500	chr12	86879861	86880361	+
26501	chr1	184854139	184854639	+
26502	chr19	8994449	8995265	+
26503	chr15	100080173	100080673	+
26504	chr17	17591484	17592430	+
26505	chr10	50594240	50595072	+
26506	chr9	100690285	100690785	+
26507	chr1	95754674	95755298	+
26508	chr14	74883292	74883792	+
26510	chr14	121985334	121986120	+
26511	chr1	180936302	180937052	+
26512	chr6	98015761	98016261	+
26514	chr15	94254575	94255075	+
26515	chr6	29229234	29229734	+
26516	chr4	43933867	43934367	+
26517	chr8	61426757	61427541	+
26518	chrX	159533590	159534214	+
26519	chr15	73053704	73054204	+
26520	chr17	31306419	31306919	+
26521	chr5	139373661	139374905	+
26522	chr8	104625374	104625874	+
26523	chr7	80718734	80719234	+
26524	chr19	36473806	36474664	+
26525	chr5	137267702	137268446	+
26526	chr2	113914321	113915031	+
26527	chr8	120728003	120728673	+
26528	chr11	87741674	87742332	+
26529	chr5	143656422	143656922	+
26530	chr2	72283365	72284269	+
26531	chr6	86823340	86823980	+
26532	chr8	122680477	122681103	+
26533	chr3	27457701	27458331	+
26535	chr14	20698780	20699890	+
26536	chr9	108318271	108319037	+
26537	chr7	66937331	66937831	+
26538	chr4	101068988	101069614	+
26539	chr8	36019704	36020350	+
26541	chr9	75630402	75630902	+
26542	chr2	172937614	172938114	+
26543	chr2	35661815	35662445	+
26544	chr1	143992852	143993612	+
26545	chr7	25433199	25433957	+
26546	chr11	101620002	101620502	+
26547	chr12	114583819	114584319	+
26548	chr2	34976733	34977233	+
26549	chr10	53889073	53889713	+
26550	chr17	23858219	23858719	+
26551	chr4	120381009	120381509	+
26553	chr5	136628023	136628783	+
26554	chr4	134551623	134552305	+
26555	chr5	119322088	119322588	+
26556	chr1	6454554	6455054	+
26557	chr12	98998159	98998659	+
26558	chr13	24621637	24622571	+
26560	chr4	115962984	115963638	+
26561	chr11	21166581	21167081	+
26562	chr5	139911915	139912909	+
26563	chr3	126751839	126752599	+
26564	chr17	33565995	33566665	+
26565	chr1	181950286	181950912	+
26566	chr10	126809694	126810194	+
26567	chr1	75445885	75446543	+
26568	chr7	78869112	78869754	+
26569	chr5	143038171	143038671	+
26570	chr12	101077933	101078683	+
26571	chr4	152361476	152362230	+
26572	chr15	58164834	58165334	+
26573	chr19	57431628	57432268	+
26574	chr15	56046847	56047347	+
26577	chr11	43430708	43431618	+
26578	chr3	21941342	21941966	+
26579	chr10	13972230	13972864	+
26580	chr16	75855435	75855935	+
26581	chr4	46525073	46525859	+
26582	chr5	140207168	140207936	+
26583	chr3	99240864	99241490	+
26584	chr17	50514562	50515062	+
26585	chr16	95762243	95762743	+
26586	chr3	22120979	22121605	+
26587	chr17	27324984	27325484	+
26588	chr12	71342047	71342687	+
26589	chr1	88538676	88539514	+
26590	chr10	42934579	42935079	+
26591	chr1	86344276	86344776	+
26592	chr6	38849082	38849582	+
26593	chr3	127627267	127628275	+
26594	chr10	13866563	13867187	+
26595	chr8	120368803	120369429	+
26596	chr5	64498122	64498622	+
26597	chr6	108098373	108098873	+
26598	chr6	72558298	72558932	+
26600	chr13	93354514	93355140	+
26601	chr1	54853330	54853830	+
26602	chr6	106787049	106787549	+
26603	chr5	142375276	142376034	+
26604	chr11	71727806	71728436	+
26605	chr14	121969976	121970476	+
26606	chr10	4469785	4470411	+
26607	chr7	19301931	19302555	+
26609	chr13	19139036	19139536	+
26610	chr9	122271367	122271867	+
26611	chr15	80011979	80012479	+
26612	chr12	17746647	17747437	+
26613	chr18	70545762	70546262	+
26614	chr19	30554616	30555116	+
26615	chr1	133448308	133448808	+
26616	chr6	12095726	12096226	+
26619	chr2	114260200	114260830	+
26620	chr7	99946142	99946776	+
26621	chr8	72139168	72139898	+
26622	chr2	75639266	75640656	+
26623	chr14	104467142	104467642	+
26624	chr6	53067595	53068219	+
26625	chr9	86451677	86452177	+
26626	chr16	19973089	19973589	+
26627	chr2	166016373	166017293	+
26628	chr2	164917794	164918294	+
26629	chr12	98282917	98283543	+
26630	chr2	71790572	71791072	+
26631	chr7	118597125	118597931	+
26632	chr19	9033622	9034122	+
26633	chr18	46211711	46212211	+
26634	chr15	80062309	80062809	+
26635	chr17	12714786	12715500	+
26636	chr8	114941788	114942422	+
26637	chr9	62875908	62876408	+
26638	chr7	100589793	100590293	+
26639	chr7	101345069	101345765	+
26640	chr8	72066785	72067285	+
26641	chr13	44985197	44985697	+
26642	chr1	43223809	43224309	+
26643	chr11	65769144	65769776	+
26644	chr16	32642662	32643162	+
26645	chr14	66274282	66274782	+
26646	chr3	38497128	38497628	+
26647	chr5	28326295	28326795	+
26648	chr13	83525639	83526139	+
26649	chr10	42308260	42308886	+
26650	chr14	73442027	73442801	+
26652	chr9	115304427	115304927	+
26653	chr12	8348241	8348741	+
26654	chr5	103439131	103439631	+
26655	chr11	88213946	88214446	+
26656	chr7	132689970	132690470	+
26657	chr9	123497505	123498005	+
26658	chr6	97487344	97487844	+
26659	chr3	104819766	104820394	+
26660	chr14	57593079	57593899	+
26661	chr11	78781984	78782484	+
26662	chr17	72144683	72145441	+
26663	chr3	87389044	87389726	+
26664	chr13	5804597	5805233	+
26665	chr3	138541979	138542605	+
26666	chr3	59042238	59042738	+
26667	chr2	68364362	68364986	+
26668	chr16	89871889	89872645	+
26670	chr4	97543839	97544339	+
26671	chr8	88221023	88221809	+
26673	chr1	144256519	144257019	+
26674	chr6	143955608	143956108	+
26675	chr17	56148795	56149295	+
26677	chr17	5098276	5099036	+
26678	chr2	92547351	92548303	+
26679	chr2	30244722	30245222	+
26680	chr7	48900196	48900696	+
26681	chr17	71622294	71623100	+
26682	chr3	115669197	115669697	+
26683	chr4	128884749	128885499	+
26684	chr4	106942014	106942856	+
26686	chr13	109116274	109116900	+
26687	chr18	67733460	67733960	+
26688	chr2	31814353	31815121	+
26689	chr3	103389560	103390388	+
26690	chr11	70588504	70589004	+
26691	chr2	26930324	26930824	+
26692	chr10	93688699	93689455	+
26693	chr5	35175892	35176690	+
26694	chr4	132030119	132030619	+
26695	chr14	121894443	121894943	+
26696	chr16	16947016	16947834	+
26697	chr7	127922024	127922524	+
26698	chrX	47998740	47999506	+
26699	chr9	72170209	72170709	+
26700	chr4	108387393	108388031	+
26701	chr3	98084257	98084757	+
26702	chr18	65318623	65319385	+
26703	chr11	75199086	75199736	+
26704	chr10	67202784	67203284	+
26705	chr6	127165901	127166401	+
26706	chr3	32416886	32417646	+
26707	chr15	64175831	64176765	+
26708	chr11	48866298	48867106	+
26709	chr2	102968968	102969468	+
26710	chr9	14273157	14273657	+
26711	chr12	17509503	17510003	+
26712	chr11	55102507	55103007	+
26713	chr3	106572322	106573210	+
26714	chr13	29963466	29964216	+
26715	chr19	47168149	47168649	+
26716	chr10	61235971	61236775	+
26717	chr14	53742926	53743860	+
26718	chr8	57353327	57354225	+
26719	chr6	129225342	129225842	+
26720	chr4	40726829	40727609	+
26721	chr4	48267295	48267795	+
26724	chr15	66728834	66729334	+
26726	chr8	33817556	33818056	+
26727	chr6	113657954	113658454	+
26728	chr12	70710760	70711386	+
26729	chrX	107178614	107179238	+
26730	chr2	32520196	32520820	+
26731	chr14	54107863	54108363	+
26732	chr6	54154336	54154962	+
26733	chr13	73690931	73691431	+
26734	chr5	140623568	140624450	+
26735	chr11	49811947	49812583	+
26736	chr16	45388842	45389616	+
26737	chr19	5084647	5085307	+
26738	chr13	109909348	109909978	+
26739	chr3	86677646	86678302	+
26740	chr6	38337647	38338147	+
26741	chr4	6975289	6975789	+
26742	chr6	101071862	101072626	+
26743	chr8	119545891	119546391	+
26746	chr2	143991867	143992367	+
26747	chr2	61580314	61580814	+
26748	chr13	30582490	30582990	+
26749	chr9	78845356	78846218	+
26750	chr5	31831241	31831741	+
26751	chr9	14175136	14175892	+
26752	chr6	64727648	64728406	+
26753	chr10	67607499	67607999	+
26754	chr10	34033842	34034342	+
26755	chr4	134355068	134355818	+
26756	chrX	7610261	7611395	+
26757	chr13	48840523	48841209	+
26758	chr18	5269617	5270117	+
26759	chr13	103913527	103914153	+
26760	chrX	167157406	167158188	+
26761	chr15	4821670	4822170	+
26762	chr17	28967111	28967611	+
26763	chr17	35178423	35178923	+
26764	chr5	115475723	115476223	+
26765	chr11	68135407	68136303	+
26766	chr5	105849084	105849584	+
26767	chr5	113506247	113506747	+
26768	chr10	80120118	80121028	+
26769	chr15	36564463	36564963	+
26770	chr5	54066939	54067595	+
26771	chr1	60758157	60758657	+
26772	chr4	11162700	11163326	+
26773	chr2	70933116	70933876	+
26774	chr2	33216592	33217352	+
26775	chr1	171395612	171396282	+
26776	chr16	33410541	33411167	+
26777	chr18	46181790	46182418	+
26778	chr11	62448395	62449049	+
26779	chr16	23246330	23246830	+
26780	chr4	32354765	32355391	+
26781	chr10	68268595	68269095	+
26782	chr12	102424701	102425365	+
26783	chr17	27501333	27502149	+
26784	chr9	115526025	115526525	+
26785	chr15	62730773	62731273	+
26786	chr6	134060878	134061536	+
26787	chr14	123001261	123001891	+
26788	chr4	59814876	59815764	+
26789	chr10	79831979	79832479	+
26790	chr5	107546101	107546727	+
26791	chr16	23305755	23306473	+
26792	chr4	140833193	140833693	+
26793	chr6	66929066	66929728	+
26794	chr6	100279544	100280044	+
26795	chr5	137776179	137777011	+
26796	chr1	106629548	106630176	+
26797	chr2	24311245	24311879	+
26798	chr13	34878495	34879301	+
26799	chr12	21462152	21462652	+
26800	chr14	50998101	50998601	+
26801	chr9	58131884	58132514	+
26802	chr11	54171323	54171823	+
26803	chr15	95802385	95803009	+
26804	chr2	102050020	102050520	+
26805	chr16	49970985	49971485	+
26806	chr11	52438204	52438704	+
26807	chr2	29364644	29365396	+
26808	chr6	120819283	120819915	+
26809	chr13	108526442	108527228	+
26810	chr9	13320339	13320965	+
26811	chr3	28504420	28505074	+
26812	chr17	52166517	52167017	+
26813	chr12	107772874	107773374	+
26814	chr2	6733086	6733586	+
26815	chr1	191383144	191383788	+
26816	chr13	73280534	73281034	+
26817	chr18	25538031	25538817	+
26818	chr11	118076530	118077156	+
26821	chr4	150398910	150399546	+
