cluster	chr_name	start	end	tag_count_no_peptide	tag_count_10um_k99a	tag_count_100um_k99a	tag_count_0_1um_pcc	tag_count_10um_pcc
1755	chr17	53478542	53479394	50.1	0.0	21.5	39.5	18.5
1756	chrX	7883094	7884458	50.1	47.9	11.3	50.0	26.6
1756	chrX	7860860	7863168	44.2	47.4	0.0	53.7	33.5
1757	chrX	134307447	134308741	50.1	44.3	19.8	48.8	21.4
1758	chr1	34010924	34012200	49.2	39.7	14.7	32.1	10.4
1759	chr5	45638624	45640196	49.2	46.1	0.0	30.9	9.24
1760	chr6	89644193	89646045	49.2	21.9	14.7	20.4	0.0
1761	chr7	24270239	24271193	49.2	46.5	23.8	28.4	26.6
1761	chr7	24430218	24432120	85.9	52.5	38.5	50.6	32.3
1761	chr7	24592881	24594879	102.6	80.7	63.9	83.4	67.6
1761	chr7	24637851	24638999	68.4	61.6	31.7	55.0	50.8
1762	chr7	29231831	29233225	49.2	32.8	0.0	30.9	10.4
1763	chr8	111259849	111260631	49.2	45.6	0.0	47.5	0.0
1764	chr9	121718437	121719117	49.2	37.4	0.0	42.6	29.5
1764	chr9	122222816	122223444	15.0	10.5	0.0	17.3	8.09
1765	chr11	17051289	17052563	49.2	0.0	14.7	19.8	0.0
1766	chr11	62280025	62281715	49.2	0.0	0.0	38.3	26.6
1767	chr11	109720816	109722548	49.2	36.0	0.0	18.5	0.0
1768	chr12	100276220	100277596	49.2	12.8	28.3	14.2	18.5
1769	chr17	87025201	87025957	49.2	37.4	0.0	38.3	22.0
1769	chr17	87302207	87303039	19.2	11.4	0.0	18.5	7.51
1770	chr18	56974841	56975781	49.2	35.1	0.0	46.3	0.0
1770	chr18	57085111	57085791	22.5	19.6	0.0	21.0	0.0
1771	chr19	56723317	56724879	49.2	21.9	27.7	30.3	23.1
1772	chr1	82289560	82291182	48.4	0.0	0.0	0.0	20.2
1773	chr3	61002098	61003278	48.4	39.7	0.0	21.6	20.2
1774	chr4	155344904	155345916	48.4	41.1	13.6	38.3	16.2
1774	chr4	155168320	155169726	47.6	39.2	10.7	48.2	30.6
1774	chr4	155150185	155151821	80.1	70.7	24.9	61.1	29.5
1775	chr8	70593741	70594721	48.4	44.3	30.5	43.8	22.5
1775	chr8	70743645	70745723	106.8	97.2	83.7	117.3	80.3
1775	chr8	70832434	70834140	56.7	39.7	30.5	55.0	37.5
1776	chr9	70140589	70142111	48.4	9.58	9.05	19.1	12.1
1777	chr11	101173372	101174600	48.4	0.0	0.0	15.4	0.0
1777	chr11	100826747	100827505	38.4	0.0	0.0	0.0	0.0
1778	chr13	23550874	23552000	48.4	39.7	0.0	25.3	0.0
1779	chr17	6316489	6318455	48.4	13.7	0.0	11.1	10.4
1780	chr17	74295359	74295985	48.4	0.0	14.7	45.7	0.0
1781	chr2	72980620	72981248	47.6	37.4	0.0	47.5	0.0
1782	chr2	146511347	146512165	47.6	45.6	17.0	38.9	29.5
1783	chr6	149408558	149409640	47.6	33.3	0.0	0.0	0.0
1784	chr7	45090547	45092155	47.6	39.2	0.0	37.7	26.6
1785	chr10	60105995	60107989	47.6	43.3	0.0	35.2	11.6
1786	chr10	75036891	75037665	47.6	34.7	0.0	0.0	20.2
1786	chr10	75417457	75418301	24.2	26.5	0.0	0.0	15.6
1787	chr11	61504849	61505473	47.6	42.4	0.0	21.6	15.6
1788	chr11	94392340	94393230	47.6	33.8	19.2	30.3	17.3
1788	chr11	94222681	94224141	62.6	35.6	23.2	39.5	0.0
1788	chr11	94590716	94592566	113.5	73.0	63.9	90.1	54.9
1789	chr11	120233173	120234755	47.6	37.9	22.6	28.4	19.6
1789	chr11	120235437	120236763	35.0	26.5	15.3	26.6	27.1
1789	chr11	120237071	120237699	25.9	19.6	7.92	14.2	13.3
1789	chr11	120315257	120317285	189.4	181.1	61.6	169.8	118.4
1789	chr11	120510473	120511773	81.8	64.8	40.7	66.7	57.8
1790	chr12	111907893	111908663	47.6	35.1	0.0	0.0	22.5
1791	chr18	46197922	46199386	47.6	19.2	0.0	11.7	0.0
1792	chrX	137049452	137051434	47.6	47.0	17.0	16.1	21.4
1793	chr5	145113851	145114609	46.7	41.5	22.1	37.0	29.5
1793	chr5	145280938	145281988	67.6	52.0	39.0	61.1	57.2
1794	chr7	142371527	142372719	46.7	38.8	0.0	20.4	19.6
1795	chr9	44112426	44114212	46.7	40.1	23.2	40.8	30.6
1795	chr9	44089150	44090098	22.5	23.7	20.9	25.9	22.0
1795	chr9	43988117	43990315	69.2	70.7	61.6	58.7	57.2
1795	chr9	44129236	44131388	70.1	77.1	19.8	57.4	54.9
1795	chr9	44483722	44490364	377.1	353.1	250.5	301.9	244.9
1795	chr9	44477840	44480808	252.0	253.6	152.7	258.1	175.0
1795	chr9	44010698	44014872	157.7	160.6	62.8	163.6	164.6
1796	chr12	17010746	17011800	46.7	44.3	20.4	26.6	10.4
1797	chr13	46418205	46419805	46.7	33.8	6.79	31.5	19.1
1797	chr13	46728951	46730827	84.3	59.3	32.8	80.9	29.5
1797	chr13	46618829	46621097	92.6	68.4	37.9	54.3	42.2
1798	chr14	14012094	14012722	46.7	35.1	19.8	41.4	33.5
1798	chr14	13933186	13934508	33.4	26.9	7.92	28.4	28.3
1798	chr14	14065926	14069310	180.2	133.7	91.1	132.1	99.4
1799	chr14	59296670	59297876	46.7	32.4	20.9	37.0	29.5
1799	chr14	59395365	59397653	138.5	120.9	74.7	117.3	84.9
1800	chr14	63607035	63608301	46.7	42.0	0.0	15.4	23.1
1801	chr15	77842005	77843027	46.7	31.5	15.3	27.2	19.6
1801	chr15	77933462	77934416	47.6	35.6	0.0	28.4	22.0
1802	chr18	46958643	46959535	46.7	40.1	19.2	28.4	31.8
1803	chr3	106685168	106686002	45.9	44.3	0.0	0.0	0.0
1803	chr3	106493067	106493707	26.7	19.2	0.0	0.0	0.0
1803	chr3	107075899	107076673	23.4	26.9	0.0	0.0	0.0
1804	chr3	157924120	157925290	45.9	33.8	12.4	25.9	27.7
1805	chr4	6454649	6455681	45.9	0.0	0.0	0.0	24.8
1806	chr4	12170561	12172371	45.9	41.5	0.0	0.0	0.0
1807	chr4	116144035	116145203	45.9	39.7	17.5	40.8	26.0
1808	chr6	52192169	52192983	45.9	44.7	0.0	9.88	0.0
1809	chr7	118243461	118244343	45.9	41.5	0.0	33.3	0.0
1809	chr7	118276400	118279754	134.3	114.0	17.5	122.9	13.9
1810	chr7	132610225	132611115	45.9	33.3	0.0	0.0	0.0
1811	chr9	59617372	59618000	45.9	0.0	26.6	0.0	33.5
1812	chr9	121937382	121938818	45.9	33.8	10.7	30.3	27.7
1812	chr9	121674579	121678273	269.5	208.9	160.6	168.6	169.2
1812	chr9	122310521	122311461	50.9	40.1	10.7	43.2	16.2
1813	chr10	79533047	79534371	45.9	30.6	12.4	43.8	0.0
1814	chr11	8663623	8664735	45.9	36.0	18.1	30.9	32.3
1815	chr11	29718108	29719796	45.9	0.0	0.0	40.8	31.2
1816	chr11	97149520	97150732	45.9	44.7	18.7	38.9	25.4
1816	chr11	96986234	96989728	121.0	146.4	78.6	135.8	106.3
1816	chr11	96966544	96968208	112.6	138.7	86.5	119.2	90.7
1816	chr11	97309483	97311311	103.5	130.0	88.8	115.5	97.0
1816	chr11	96861444	96862714	58.4	56.1	35.6	74.7	39.9
1816	chr11	97025993	97026493	20.0	18.7	9.05	14.2	17.9
1816	chr11	97434307	97435769	76.8	68.0	7.92	62.4	50.8
1817	chr12	118198094	118199234	45.9	38.3	0.0	24.7	0.0
1818	chr15	6873941	6875675	45.9	22.4	0.0	0.0	20.2
1819	chr15	76009562	76010460	45.9	30.6	20.9	30.3	22.0
1820	chr19	4615327	4616355	45.9	45.2	14.7	29.6	21.4
1821	chr19	5348902	5349560	45.9	36.0	17.0	23.5	20.8
1821	chr19	5648296	5649566	70.1	60.7	27.1	47.5	43.9
1822	chr2	22621703	22623381	45.1	43.3	0.0	44.5	29.5
1823	chr2	118597766	118598590	45.1	43.8	28.8	35.8	21.4
1823	chr2	118895408	118898086	151.0	162.9	81.4	157.4	90.7
1823	chr2	118553457	118554707	76.8	59.3	56.0	67.3	61.8
1823	chr2	118699598	118701056	54.2	61.6	41.3	58.0	49.1
1823	chr2	118642015	118643319	63.4	52.9	39.0	54.3	35.2
1823	chr2	118975739	118977175	63.4	57.9	40.7	58.7	46.8
1824	chr4	83324053	83324681	45.1	31.5	0.0	0.0	0.0
1825	chr6	59024199	59024959	45.1	42.9	0.0	35.8	31.8
1826	chr9	96259440	96260898	45.1	39.2	17.0	43.2	20.2
1826	chr9	96435800	96439442	302.0	244.1	170.8	240.2	186.0
1827	chr14	8214160	8214912	45.1	40.6	30.5	44.5	19.1
1827	chr14	7997238	7998052	51.7	39.2	27.1	37.7	32.9
1827	chr14	7889590	7890564	42.6	30.1	27.1	43.8	27.1
1827	chr14	7844224	7845252	23.4	22.8	10.2	26.6	14.4
1828	chr16	46497479	46498235	45.1	42.0	0.0	22.8	20.2
1829	chrX	99042018	99043696	45.1	31.0	0.0	16.1	0.0
1830	chr2	31846285	31847179	44.2	42.9	10.7	18.5	0.0
1830	chr2	32060103	32061065	19.2	26.9	0.0	9.26	0.0
1831	chr2	127362359	127363871	44.2	0.0	18.1	0.0	0.0
1832	chr4	33030775	33031399	44.2	34.7	15.8	34.6	33.5
1832	chr4	33227103	33227603	23.4	17.8	9.05	16.1	12.1
1832	chr4	32868730	32869230	30.9	25.1	0.0	23.5	22.5
1833	chr5	105414617	105415433	44.2	40.1	20.4	30.3	0.0
1833	chr5	105588788	105589674	30.9	19.6	7.92	17.3	0.0
1833	chr5	105113703	105115449	65.9	54.3	18.1	42.0	0.0
1834	chr5	107498216	107499264	44.2	0.0	19.8	17.3	0.0
1835	chr7	128523236	128523862	44.2	33.3	10.7	10.5	0.0
1835	chr7	128687925	128688965	43.4	27.8	0.0	22.8	0.0
1835	chr7	128731701	128732201	12.5	10.5	0.0	0.0	0.0
1836	chr9	54916757	54917725	44.2	38.8	24.3	32.1	17.3
1836	chr9	54691212	54692026	23.4	18.2	13.6	25.3	14.4
1836	chr9	55241594	55242510	60.1	46.5	32.2	53.7	32.9
1837	chr11	69995585	69997197	44.2	39.2	0.0	25.9	32.9
1838	chr11	114850505	114852367	44.2	15.5	0.0	17.9	8.66
1839	chr15	80710242	80711226	44.2	42.9	0.0	31.5	0.0
1840	chr19	41829249	41830065	44.2	37.4	0.0	0.0	0.0
1841	chrX	85870002	85872212	44.2	22.4	9.61	14.8	17.9
1842	chr2	29890223	29891161	43.4	40.1	11.9	31.5	10.4
1842	chr2	29819523	29820897	69.2	63.0	32.2	56.8	40.4
1843	chr3	96414039	96415009	43.4	31.5	0.0	25.3	0.0
1843	chr3	96485673	96486309	8.34	8.67	0.0	8.03	0.0
1843	chr3	96327793	96328629	19.2	8.67	0.0	13.6	0.0
1844	chr5	33334539	33335295	43.4	36.0	22.6	38.3	0.0
1845	chr5	135888265	135890013	43.4	23.7	0.0	36.4	17.9
1845	chr5	135912835	135914883	57.6	43.3	0.0	45.1	41.6
1845	chr5	135794413	135795039	50.9	42.0	0.0	38.9	25.4
1846	chr6	47830005	47830763	43.4	37.4	0.0	14.2	0.0
1846	chr6	47650451	47651989	75.1	42.9	0.0	29.0	0.0
1847	chr7	24445152	24446348	43.4	41.5	19.8	34.0	32.3
1847	chr7	24592881	24594879	102.6	80.7	63.9	83.4	67.6
1847	chr7	24637851	24638999	68.4	61.6	31.7	55.0	50.8
1847	chr7	25000209	25001471	52.6	42.9	23.2	36.4	32.3
1848	chr7	30973687	30974803	43.4	39.7	0.0	26.6	0.0
1849	chr9	20727071	20727839	43.4	37.4	0.0	36.4	19.6
1850	chr10	7589429	7590053	43.4	42.0	19.2	36.4	16.2
1850	chr10	7389907	7392585	115.1	89.0	44.7	80.9	47.9
1851	chr11	94472811	94473875	43.4	35.6	23.2	31.5	19.1
1851	chr11	94697329	94698845	63.4	54.7	46.4	67.9	43.9
1851	chr11	94275219	94278173	108.5	108.6	45.2	113.6	40.4
1851	chr11	94385607	94387465	118.5	106.7	79.2	90.1	80.3
1851	chr11	94590716	94592566	113.5	73.0	63.9	90.1	54.9
1852	chr13	47121977	47123357	43.4	41.1	20.4	36.4	26.0
1853	chr16	21693722	21694536	43.4	37.4	0.0	36.4	0.0
1854	chr18	64886683	64887711	43.4	37.9	18.1	19.8	22.0
1855	chrX	7946986	7948414	43.4	42.4	17.5	36.4	22.0
1856	chrX	36598263	36599305	43.4	29.7	28.3	19.8	0.0
1857	chrX	71364542	71366202	43.4	25.5	18.7	0.0	37.5
1858	chrX	135885013	135886687	43.4	38.8	15.3	35.2	0.0
1858	chrX	135796595	135797651	39.2	26.9	19.8	29.0	12.1
1859	chr1	180813903	180814657	42.6	30.1	0.0	36.4	31.2
1859	chr1	180777268	180779336	99.3	103.1	14.7	86.4	68.2
1860	chr1	184032916	184033974	42.6	34.2	0.0	35.2	20.2
1860	chr1	184025896	184026664	16.7	6.84	0.0	12.3	10.4
1860	chr1	184024554	184025054	21.7	13.2	0.0	20.4	15.0
1860	chr1	184044205	184045243	26.7	21.4	9.61	32.1	15.6
1860	chr1	184065589	184067269	54.2	43.8	12.4	51.2	22.0
1860	chr1	184441053	184441827	22.5	24.2	0.0	22.2	11.0
1861	chr3	18242769	18244077	42.6	20.5	23.8	27.2	21.4
1862	chr5	92277418	92278168	42.6	0.0	0.0	31.5	0.0
1862	chr5	92511297	92512109	20.0	0.0	0.0	8.64	0.0
1863	chr5	112252555	112253581	42.6	31.0	23.2	32.7	17.3
1863	chr5	112291142	112292828	43.4	26.9	12.4	37.7	22.5
1864	chr6	47835970	47836764	42.6	42.4	20.4	35.2	24.8
1864	chr6	47780552	47782152	77.6	64.3	35.1	79.7	45.6
1865	chr6	51269965	51271091	42.6	36.5	17.5	29.6	28.9
1865	chr6	51128899	51130175	66.7	63.0	41.3	48.2	42.7
1865	chr6	51383756	51384598	28.4	23.3	13.6	25.9	12.7
1866	chr8	106132854	106134610	42.6	35.6	0.0	8.03	25.4
1867	chr9	22411316	22412072	42.6	26.0	0.0	21.6	0.0
1868	chr9	96118967	96120355	42.6	0.0	0.0	0.0	0.0
1868	chr9	96355729	96356621	34.2	12.8	0.0	0.0	0.0
1868	chr9	95835571	95836253	13.3	0.0	0.0	0.0	0.0
1868	chr9	96604310	96604810	9.18	0.0	0.0	0.0	0.0
1869	chr11	3514361	3515451	42.6	40.1	10.2	39.5	24.3
1869	chr11	3339562	3340238	20.0	11.9	7.35	15.4	8.66
1869	chr11	3517023	3518273	45.1	46.1	30.0	42.6	31.2
1870	chr11	71032664	71033744	42.6	27.4	20.4	14.8	17.3
1871	chr13	21721692	21722318	42.6	34.2	0.0	27.8	17.3
1872	chr1	39477289	39479011	41.7	24.2	12.4	21.6	25.4
1873	chr2	132879513	132880519	41.7	29.7	16.4	30.3	26.0
1874	chr2	160367149	160367977	41.7	32.4	18.7	25.9	25.4
1875	chr3	7612464	7613658	41.7	23.7	0.0	0.0	0.0
1876	chr4	122995152	122995782	41.7	32.8	0.0	0.0	0.0
1877	chr7	38106560	38107278	41.7	28.7	13.0	21.6	11.0
1878	chr8	25600492	25601450	41.7	37.4	12.4	25.3	19.6
1878	chr8	25542988	25543914	30.0	35.6	20.9	27.8	19.6
1879	chr8	85059941	85060807	41.7	0.0	17.5	30.9	20.2
1880	chr12	100198497	100199307	41.7	33.3	0.0	36.4	17.3
1881	chr13	62558222	62559108	41.7	38.8	17.5	35.8	26.6
1881	chr13	62684085	62685847	59.2	77.6	28.8	63.6	45.6
1881	chr13	62652512	62654022	83.4	77.6	56.0	77.2	59.5
1882	chr14	56571551	56572309	41.7	0.0	20.9	0.0	0.0
1883	chr15	103502215	103503639	41.7	37.0	30.0	0.0	0.0
1883	chr15	103252500	103253000	11.7	7.76	8.48	0.0	0.0
1883	chr15	103359536	103360170	11.7	6.84	9.61	0.0	0.0
1883	chr15	103193889	103194389	7.51	7.76	6.79	0.0	0.0
1884	chr19	6362949	6363743	41.7	39.2	0.0	0.0	0.0
1885	chrX	106218616	106220148	41.7	38.8	17.5	24.7	19.6
1886	chr1	13374177	13374961	40.9	39.2	30.5	37.0	0.0
1887	chr1	42952787	42954203	40.9	13.7	13.0	12.3	8.66
1888	chr1	132006680	132007434	40.9	39.7	16.4	0.0	19.1
1889	chr2	26585998	26587236	40.9	26.0	12.4	19.8	14.4
1889	chr2	26482426	26484258	85.9	66.1	28.8	54.3	42.2
1890	chr4	22488368	22490664	40.9	37.9	13.0	38.3	13.3
1891	chr4	137992713	137993511	40.9	37.0	0.0	27.8	29.5
1892	chr7	118491624	118492382	40.9	22.4	23.2	24.7	15.0
1893	chr9	19622223	19623271	40.9	34.2	18.7	32.7	30.0
1894	chr9	72661780	72662672	40.9	31.5	20.4	31.5	27.7
1894	chr9	72766478	72767236	43.4	39.7	22.1	45.1	34.1
1894	chr9	72465325	72466587	77.6	43.8	33.9	49.4	35.2
1894	chr9	72448822	72450984	76.8	77.1	43.0	101.3	69.9
1894	chr9	72639654	72640888	50.1	50.2	34.5	59.3	28.9
1894	chr9	72960697	72963517	118.5	114.0	93.9	101.9	71.6
1895	chr10	38965042	38966024	40.9	37.4	11.9	30.9	16.8
1896	chr11	50226063	50226907	40.9	38.8	0.0	38.9	29.5
1897	chr11	120086318	120087962	40.9	21.9	22.6	0.0	0.0
1898	chr12	4037431	4039013	40.9	36.0	0.0	35.8	28.3
1898	chr12	3739413	3741079	91.8	78.5	13.0	82.7	66.4
1898	chr12	3981046	3982150	59.2	55.7	0.0	53.1	22.5
1899	chr15	80977734	80978362	40.9	22.8	14.7	30.3	29.5
1899	chr15	80742725	80744165	59.2	34.2	37.9	56.2	42.2
1899	chr15	80896380	80897540	36.7	16.4	24.9	24.7	16.8
1900	chr19	4942289	4944059	40.9	31.9	0.0	24.7	22.5
1901	chrX	18161117	18162053	40.9	33.8	11.9	24.1	10.4
1902	chrX	99468806	99470348	40.9	37.9	0.0	37.7	30.0
1903	chr1	105780263	105781411	40.0	27.8	0.0	24.7	0.0
1904	chr3	139075751	139076513	40.0	38.3	13.6	22.2	17.3
1904	chr3	138876175	138877733	73.4	62.0	46.9	50.6	46.2
1905	chr5	21372426	21373228	40.0	0.0	0.0	0.0	0.0
1905	chr5	21203271	21203771	12.5	0.0	0.0	0.0	0.0
1905	chr5	21375564	21376064	8.34	0.0	0.0	0.0	0.0
1906	chr5	122821098	122821724	40.0	0.0	28.3	0.0	0.0
1907	chr7	135716423	135716923	40.0	39.7	39.6	39.5	0.0
1908	chr8	82863252	82865238	40.0	32.8	9.61	33.3	11.6
1909	chr9	96364738	96365898	40.0	19.6	7.92	36.4	20.8
1909	chr9	96346774	96354658	321.2	121.8	61.6	270.4	63.0
1910	chr10	40024681	40025451	40.0	38.8	0.0	24.7	23.1
1910	chr10	40386224	40387160	42.6	28.3	0.0	24.1	27.7
1911	chr14	75136801	75137471	40.0	39.7	0.0	0.0	23.1
1912	chr14	105498776	105499718	40.0	38.8	27.1	32.7	18.5
1912	chr14	105328439	105329505	67.6	60.2	40.7	55.6	32.9
1912	chr14	105482732	105483894	49.2	54.3	34.5	51.9	39.3
1913	chr15	36178923	36179765	40.0	32.8	0.0	29.6	7.51
1913	chr15	36640019	36641803	72.6	52.5	0.0	63.6	0.0
1913	chr15	36214758	36215798	46.7	38.8	0.0	44.5	0.0
1914	chr16	30549721	30551031	40.0	9.12	0.0	22.8	0.0
1914	chr16	30672784	30673284	17.5	0.0	0.0	15.4	0.0
1915	chr16	75908903	75909709	40.0	22.4	0.0	0.0	0.0
1916	chr17	23785349	23786753	40.0	31.0	0.0	37.0	16.8
1917	chr17	31636332	31637558	40.0	15.5	0.0	0.0	0.0
1918	chr1	52233126	52233752	39.2	0.0	0.0	35.2	0.0
1918	chr1	52753736	52754236	15.0	0.0	0.0	9.88	0.0
1919	chr2	27078778	27079896	39.2	13.7	11.3	0.0	0.0
1919	chr2	27469979	27471005	37.5	14.1	0.0	0.0	0.0
1920	chr7	7209549	7210471	39.2	35.1	19.2	34.6	24.8
1921	chr7	16308956	16309998	39.2	19.6	25.4	37.0	23.7
1921	chr7	16398287	16399735	85.9	74.4	48.6	85.2	53.7
1922	chr9	22135053	22135987	39.2	0.0	0.0	0.0	0.0
1922	chr9	21786796	21787296	8.34	0.0	0.0	0.0	0.0
1923	chr9	110946355	110947269	39.2	38.8	9.61	14.8	32.3
1924	chr10	93641030	93641994	39.2	37.4	10.2	34.6	15.6
1924	chr10	93594158	93595210	61.7	52.5	30.0	59.3	31.2
1925	chr11	26209208	26210700	39.2	38.3	0.0	0.0	0.0
1926	chr11	52765066	52766088	39.2	28.7	18.7	24.1	20.8
1927	chr12	32060343	32061187	39.2	38.8	0.0	37.7	0.0
1927	chr12	31996381	31997017	10.0	12.3	0.0	11.1	0.0
1927	chr12	31984794	31985294	19.2	17.8	0.0	20.4	0.0
1928	chr13	93499578	93500222	39.2	0.0	0.0	37.0	0.0
1929	chr15	39005893	39007225	39.2	17.3	0.0	0.0	0.0
1929	chr15	39232137	39232851	14.2	9.12	0.0	0.0	0.0
1930	chr15	81801868	81803370	39.2	37.9	14.7	35.2	29.5
1930	chr15	81510701	81512949	92.6	88.5	60.5	106.2	66.4
1930	chr15	81521908	81524846	171.9	149.6	101.8	151.9	105.1
1930	chr15	81513623	81515009	77.6	73.0	37.3	61.1	43.3
1930	chr15	81481030	81482170	91.8	78.9	56.6	93.9	58.3
1931	chr16	17576186	17577094	39.2	34.2	0.0	22.2	0.0
1932	chr17	66449394	66450406	39.2	38.8	11.3	29.6	22.0
1933	chrX	153006553	153007797	39.2	26.5	10.7	18.5	8.09
1934	chr3	58415530	58416492	38.4	19.2	0.0	14.2	0.0
1935	chr5	147322742	147323986	38.4	0.0	8.48	23.5	0.0
1936	chr6	14900413	14901477	38.4	35.6	0.0	22.2	13.3
1937	chr11	61956014	61957534	38.4	30.6	0.0	35.8	22.0
1938	chr11	79673311	79674285	38.4	21.0	16.4	13.0	22.5
1939	chr12	9569951	9571111	38.4	31.0	28.8	34.6	0.0
1940	chr15	58823665	58824373	38.4	23.3	20.4	0.0	16.8
1941	chr17	35320717	35321721	38.4	27.8	0.0	0.0	23.1
1942	chr17	44078294	44079420	38.4	33.3	12.4	0.0	0.0
1943	chrX	153237511	153238929	38.4	23.7	14.7	30.3	9.82
1944	chr2	76647238	76648172	37.5	28.7	0.0	25.3	19.1
1945	chr2	104069544	104070466	37.5	21.0	17.5	22.8	19.6
1945	chr2	103945049	103946223	87.6	65.2	52.6	65.4	56.0
1946	chr3	139205243	139205901	37.5	34.7	16.4	16.1	20.8
1946	chr3	138876175	138877733	73.4	62.0	46.9	50.6	46.2
1947	chr4	98395381	98396873	37.5	0.0	20.9	32.7	20.2
1948	chr5	67606880	67607708	37.5	29.2	18.1	30.9	13.9
1948	chr5	67449872	67450798	59.2	42.4	37.9	47.5	19.1
1949	chr7	98359936	98361168	37.5	21.0	17.5	30.9	23.1
1949	chr7	98193401	98194185	33.4	21.0	9.05	17.9	15.0
1949	chr7	98341060	98342038	52.6	47.9	27.7	53.7	35.2
1950	chr9	123806041	123806925	37.5	17.8	14.1	14.8	12.7
1951	chr10	80264426	80265066	37.5	23.3	0.0	27.8	0.0
1951	chr10	80162440	80163196	25.9	13.7	0.0	20.4	10.4
1952	chr11	98149980	98151132	37.5	22.8	18.1	22.2	0.0
1952	chr11	98526342	98528128	85.1	70.7	44.7	71.0	0.0
1952	chr11	98047722	98048346	20.0	7.3	13.6	9.26	0.0
1953	chr14	47373510	47375098	37.5	22.4	23.2	25.9	13.3
1953	chr14	47104004	47105478	82.6	63.0	56.6	72.9	39.9
1954	chr14	52451086	52451714	37.5	32.8	0.0	29.6	0.0
1954	chr14	52008675	52009357	11.7	8.21	0.0	10.5	0.0
1954	chr14	52794791	52795291	9.18	5.93	0.0	8.64	0.0
1955	chr15	97721041	97721825	37.5	26.9	0.0	33.3	0.0
1955	chr15	97663299	97664363	70.9	62.0	0.0	44.5	10.4
1956	chr16	15886367	15887459	37.5	33.8	17.0	25.9	18.5
1957	chr16	94369952	94370706	37.5	21.9	20.4	27.8	0.0
1957	chr16	94245761	94246495	21.7	16.4	10.2	18.5	7.51
1958	chr18	14682845	14683469	37.5	26.0	0.0	32.1	0.0
1958	chr18	14666467	14667963	47.6	33.3	10.7	34.0	15.0
1959	chr19	11965130	11965630	37.5	30.1	22.1	30.3	0.0
1959	chr19	12009608	12013648	199.4	212.6	62.8	234.6	0.0
1960	chr1	74193742	74194986	36.7	19.2	18.1	16.1	17.9
1961	chr3	58692261	58692885	36.7	0.0	0.0	0.0	30.6
1962	chr4	94603796	94604424	36.7	0.0	33.9	0.0	25.4
1963	chr4	96553408	96554354	36.7	0.0	28.3	26.6	20.8
1964	chr4	101495728	101497282	36.7	15.1	0.0	34.0	0.0
1965	chr4	108878780	108879918	36.7	20.1	10.2	17.3	9.82
1966	chr4	134702634	134703652	36.7	20.1	15.3	23.5	6.35
1966	chr4	135066949	135067841	55.1	40.1	33.4	37.7	0.0
1966	chr4	134737144	134738870	51.7	20.1	9.61	21.6	0.0
1966	chr4	134653811	134655417	81.8	38.8	35.6	40.8	40.4
1966	chr4	134748629	134752647	174.4	151.9	88.2	123.5	69.9
1966	chr4	134753081	134754817	83.4	53.8	52.6	72.9	0.0
1967	chr5	116288978	116290420	36.7	36.5	12.4	32.7	15.6
1967	chr5	116379700	116381418	95.1	73.0	48.1	67.3	59.5
1968	chr10	61694614	61695246	36.7	0.0	0.0	0.0	28.3
1969	chr11	62846888	62847902	36.7	26.0	11.3	15.4	31.8
1970	chr13	60896666	60897674	36.7	0.0	0.0	19.8	16.2
1971	chr13	62888009	62888939	36.7	22.8	0.0	14.2	25.4
1972	chr17	35700128	35700756	36.7	29.2	0.0	29.0	22.0
1972	chr17	36014232	36017322	141.0	117.7	0.0	138.3	102.8
1972	chr17	36215385	36216317	35.9	26.0	0.0	28.4	21.4
1973	chr17	87635703	87636459	36.7	26.0	17.5	24.7	22.0
1974	chr18	24204571	24205195	36.7	23.7	18.1	28.4	24.8
1974	chr18	23986601	23987353	59.2	56.6	31.7	44.5	38.7
1975	chr18	36347971	36349347	36.7	23.3	14.7	21.0	35.2
1976	chr1	191905847	191906637	35.9	34.2	14.1	29.6	25.4
1976	chr1	191989548	191990824	64.2	56.6	14.1	55.0	37.0
1976	chr1	192085718	192087892	149.3	117.2	83.7	84.6	98.2
1977	chr3	36689189	36689973	35.9	29.2	15.8	21.0	12.7
1978	chr3	152165282	152166672	35.9	22.4	33.4	35.2	13.9
1979	chr4	126609259	126610665	35.9	26.9	0.0	13.6	0.0
1979	chr4	126861514	126862140	15.9	22.8	0.0	10.5	0.0
1980	chr5	115235212	115235998	35.9	32.8	0.0	27.2	0.0
1980	chr5	114996467	114997879	21.7	20.1	0.0	24.7	0.0
1981	chr6	39206916	39207544	35.9	28.3	21.5	24.7	15.0
1982	chr7	28546318	28547516	35.9	21.0	19.2	27.8	16.8
1983	chr7	80403547	80404469	35.9	0.0	0.0	0.0	0.0
1983	chr7	80918754	80920340	58.4	0.0	0.0	0.0	0.0
1983	chr7	80172225	80172725	9.18	0.0	0.0	0.0	0.0
1983	chr7	80102305	80102971	12.5	0.0	0.0	0.0	0.0
1983	chr7	80422659	80423159	11.7	0.0	0.0	0.0	0.0
1984	chr7	142967309	142968923	35.9	21.4	0.0	8.03	0.0
1984	chr7	143038401	143039195	16.7	9.12	0.0	0.0	0.0
1985	chr8	35825692	35827126	35.9	0.0	0.0	0.0	0.0
1985	chr8	35250187	35250687	15.9	0.0	0.0	0.0	0.0
1985	chr8	35359169	35359669	11.7	0.0	0.0	0.0	0.0
