"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"gene_assignment"
"6797499"	"0.811"	"0.12068839"	"1.7668111"	"-4.38731"	"0.23647583"	"---"
"6921676"	"0.811"	"0.12069794"	"-1.7667569"	"-4.38737"	"-0.2023425"	"AK141187 // 4930412L05Rik // RIKEN cDNA 4930412L05 gene // 4 B2 // 73941 /// AK015122 // 4930412L05Rik // RIKEN cDNA 4930412L05 gene // 4 B2 // 73941"
"6755297"	"0.811"	"0.12069875"	"-1.7667523"	"-4.38738"	"-0.25554917"	"NM_146718 // Olfr430 // olfactory receptor 430 // --- // 258713"
"6808279"	"0.811"	"0.1207026"	"-1.7667304"	"-4.3874"	"-0.23965083"	"NM_013628 // Pcsk1 // proprotein convertase subtilisin/kexin type 1 // 13 C2|13 44.0 cM // 18548 /// M69196 // Pcsk1 // proprotein convertase subtilisin/kexin type 1 // 13 C2|13 44.0 cM // 18548 /// ENSMUST00000022075 // Pcsk1 // proprotein convertase subtilisin/kexin type 1 // 13 C2|13 44.0 cM // 18548"
"6893784"	"0.811"	"0.12070389"	"-1.7667231"	"-4.38741"	"-0.35584833"	"---"
"6896993"	"0.811"	"0.12071323"	"-1.7666701"	"-4.38747"	"-0.20491083"	"NM_175515 // Intu // inturned planar cell polarity effector homolog (Drosophila) // 3 B // 380614 /// BC125523 // Intu // inturned planar cell polarity effector homolog (Drosophila) // 3 B // 380614 /// ENSMUST00000091186 // Intu // inturned planar cell polarity effector homolog (Drosophila) // 3 B // 380614 /// ENSMUST00000061590 // Intu // inturned planar cell polarity effector homolog (Drosophila) // 3 B // 380614"
"6807117"	"0.811"	"0.12073297"	"1.766558"	"-4.3876"	"0.52835083"	"---"
"6854672"	"0.811"	"0.12073398"	"-1.7665523"	"-4.38761"	"-0.30547"	"---"
"7013195"	"0.811"	"0.1207352"	"-1.7665454"	"-4.38762"	"-0.267995"	"NM_001033541 // EG331493 // predicted gene, EG331493 // X D // 331493 /// ENSMUST00000101296 // EG331493 // predicted gene, EG331493 // X D // 331493 /// ENSMUST00000101297 // EG331493 // predicted gene, EG331493 // X D // 331493"
"6912947"	"0.811"	"0.12074855"	"-1.7664696"	"-4.38771"	"-0.20053667"	""
"6907035"	"0.811"	"0.12075092"	"-1.7664562"	"-4.38772"	"-0.20502583"	"---"
"6950405"	"0.811"	"0.12075442"	"-1.7664364"	"-4.38775"	"-0.19434417"	"---"
"6769877"	"0.811"	"0.12076576"	"1.766372"	"-4.38782"	"0.2516025"	"NM_008517 // Lta4h // leukotriene A4 hydrolase // 10 C3 // 16993 /// M63848 // Lta4h // leukotriene A4 hydrolase // 10 C3 // 16993 /// ENSMUST00000016033 // Lta4h // leukotriene A4 hydrolase // 10 C3 // 16993"
"6777422"	"0.811"	"0.12077222"	"1.7663353"	"-4.38786"	"0.391775"	"AK133293 // ENSMUSG00000074683 // predicted gene, ENSMUSG00000074683 // --- // 100038589"
"6789514"	"0.811"	"0.12077242"	"1.7663342"	"-4.38786"	"0.52529167"	"---"
"6899845"	"0.811"	"0.12078852"	"-1.7662429"	"-4.38797"	"-0.46144833"	"---"
"6957732"	"0.811"	"0.12079081"	"1.7662299"	"-4.38799"	"0.37201083"	"---"
"6789318"	"0.811"	"0.12079165"	"-1.7662251"	"-4.38799"	"-0.2703375"	"---"
"6960318"	"0.811"	"0.12080269"	"-1.7661625"	"-4.38806"	"-0.64199833"	"---"
"6849544"	"0.811"	"0.12080664"	"1.7661401"	"-4.38809"	"0.74368583"	"---"
"6958251"	"0.811"	"0.1208356"	"-1.7659759"	"-4.38828"	"-0.216595"	"---"
"6921179"	"0.811"	"0.1208377"	"1.765964"	"-4.3883"	"0.28955083"	"NM_019486 // Olfr71 // olfactory receptor 71 // 4 B1 // 56015 /// BC141882 // Olfr71 // olfactory receptor 71 // 4 B1 // 56015 /// ENSMUST00000107862 // Olfr71 // olfactory receptor 71 // 4 B1 // 56015 /// ENSMUST00000055401 // Olfr71 // olfactory receptor 71 // 4 B1 // 56015"
"6905195"	"0.811"	"0.12085019"	"-1.7658932"	"-4.38838"	"-0.28763917"	"---"
"6884922"	"0.811"	"0.12085931"	"-1.7658414"	"-4.38844"	"-0.66044417"	"AY140896 // LOC433762 // hypothetical gene LOC433762 // 4 D2.3 // 433762"
"6902141"	"0.811"	"0.12087002"	"1.7657808"	"-4.38851"	"0.2521075"	"---"
"6844247"	"0.811"	"0.12087111"	"-1.7657745"	"-4.38852"	"-0.54419417"	"---"
"6993744"	"0.811"	"0.12089034"	"-1.7656655"	"-4.38864"	"-0.335705"	"NM_016742 // Cdc37 // cell division cycle 37 homolog (S. cerevisiae) // 9 A3 // 12539 /// BC060079 // Cdc37 // cell division cycle 37 homolog (S. cerevisiae) // 9 A3 // 12539 /// ENSMUST00000019615 // Cdc37 // cell division cycle 37 homolog (S. cerevisiae) // 9 A3 // 12539"
"6911650"	"0.811"	"0.12089172"	"1.7656578"	"-4.38865"	"0.28491667"	"AK173188 // Ccdc88c // coiled-coil domain containing 88C // 12 E // 68339"
"6807448"	"0.811"	"0.12089717"	"-1.7656268"	"-4.38869"	"-0.5760825"	"---"
"6899636"	"0.811"	"0.12089719"	"-1.7656267"	"-4.38869"	"-0.46744667"	"---"
"6803371"	"0.811"	"0.12089876"	"1.7656178"	"-4.3887"	"0.91915833"	"---"
"6835945"	"0.811"	"0.12090046"	"-1.7656082"	"-4.38871"	"-0.229455"	"NM_177755 // Klhl38 // kelch-like 38 (Drosophila) // 15 D1 // 268807 /// BC132483 // Klhl38 // kelch-like 38 (Drosophila) // 15 D1 // 268807 /// ENSMUST00000022985 // Klhl38 // kelch-like 38 (Drosophila) // 15 D1 // 268807"
"6916841"	"0.811"	"0.1209068"	"-1.7655723"	"-4.38875"	"-0.51586417"	"---"
"6956750"	"0.811"	"0.12090851"	"1.7655626"	"-4.38876"	"0.66893667"	"AK137566 // Tmcc1 // transmembrane and coiled coil domains 1 // 6 E3 // 330401"
"6958700"	"0.811"	"0.12091674"	"-1.765516"	"-4.38882"	"-0.21687333"	"NM_001105066 // Vmn2r34 // vomeronasal 2, receptor 34 // 7 A1 // 100042636 /// NM_009489 // Vmn2r37 // vomeronasal 2, receptor 37 // 7 A1 // 22305 /// NM_009493 // Vmn2r42 // vomeronasal 2, receptor 42 // 7 A1|7 4.5 cM // 22310 /// NM_001105179 // Vmn2r51 // vomeronasal 2, receptor 51 // 7 A1 // 100042921 /// AF011424 // Vmn2r37 // vomeronasal 2, receptor 37 // 7 A1 // 22305 /// AF011414 // Vmn2r42 // vomeronasal 2, receptor 42 // 7 A1|7 4.5 cM // 22310 /// NM_001105075 // Vmn2r45 // vomeronasal 2, receptor 45 // 7 A1 // 100042810 /// NM_001105152 // Vmn2r48 // vomeronasal 2, receptor 48 // 7 A1 // 625580 /// ENSMUST00000072787 // Vmn2r37 // vomeronasal 2, receptor 37 // 7 A1 // 22305 /// ENSMUST00000094866 // Vmn2r32 // vomeronasal 2, receptor 32 // 7 A1 // 22311 /// ENSMUST00000086282 // Vmn2r42 // vomeronasal 2, receptor 42 // 7 A1|7 4.5 cM // 22310"
"6811747"	"0.811"	"0.12093525"	"-1.765411"	"-4.38894"	"-0.35065833"	"BC064072 // OTTMUSG00000000601 // predicted gene, OTTMUSG00000000601 // 13 A3.1 // 76024"
"6943430"	"0.811"	"0.12093783"	"-1.7653964"	"-4.38896"	"-0.20785"	"NM_001102582 // Vmn2r18 // vomeronasal 2, receptor 18 // 5 G3 // 632671"
"6899002"	"0.811"	"0.12093983"	"-1.7653851"	"-4.38897"	"-0.45128417"	"---"
"6877153"	"0.811"	"0.12094408"	"-1.765361"	"-4.389"	"-0.51699667"	"---"
"6956893"	"0.811"	"0.12094575"	"-1.7653516"	"-4.38901"	"-0.21558167"	"NM_011763 // Zfp9 // zinc finger protein 9 // 6 F1 // 22750 /// BC059273 // Zfp9 // zinc finger protein 9 // 6 F1 // 22750 /// ENSMUST00000112838 // Zfp9 // zinc finger protein 9 // 6 F1 // 22750"
"6911326"	"0.811"	"0.1209507"	"-1.7653235"	"-4.38904"	"-0.76132833"	"---"
"6989769"	"0.811"	"0.12095151"	"-1.7653189"	"-4.38905"	"-0.218385"	"NM_138304 // Calml4 // calmodulin-like 4 // 9 B // 75600 /// NM_001102468 // Calml4 // calmodulin-like 4 // 9 B // 75600 /// BC013541 // Calml4 // calmodulin-like 4 // 9 B // 75600 /// ENSMUST00000034777 // Calml4 // calmodulin-like 4 // 9 B // 75600"
"6893469"	"0.811"	"0.12095342"	"-1.7653081"	"-4.38906"	"-0.19421833"	"AK006474 // 1700028P15Rik // RIKEN cDNA 1700028P15 gene // --- // 75655"
"6992245"	"0.811"	"0.12097385"	"-1.7651924"	"-4.38919"	"-0.2581325"	"---"
"6912564"	"0.811"	"0.1209752"	"-1.7651848"	"-4.3892"	"-0.60932833"	"---"
"6878511"	"0.811"	"0.1210001"	"1.7650437"	"-4.38937"	"0.22143667"	"NM_024181 // Dnajc10 // DnaJ (Hsp40) homolog, subfamily C, member 10 // 2 D // 66861 /// BC033461 // Dnajc10 // DnaJ (Hsp40) homolog, subfamily C, member 10 // 2 D // 66861 /// ENSMUST00000028392 // Dnajc10 // DnaJ (Hsp40) homolog, subfamily C, member 10 // 2 D // 66861"
"6829183"	"0.811"	"0.12100184"	"1.7650339"	"-4.38938"	"0.8579175"	"---"
"6901137"	"0.811"	"0.12100895"	"-1.7649936"	"-4.38943"	"-0.20227083"	"---"
"6935618"	"0.811"	"0.12102242"	"-1.7649173"	"-4.38951"	"-0.5539125"	"---"
"6996727"	"0.811"	"0.12103132"	"-1.764867"	"-4.38957"	"-0.21293"	"NM_001105157 // OTTMUSG00000004411 // predicted gene, OTTMUSG00000004411 // 4 A1 // 666586 /// NM_019883 // Uba52 // ubiquitin A-52 residue ribosomal protein fusion product 1 // 8 B3.3|8 33.5 cM // 22186 /// BC080838 // Uba52 // ubiquitin A-52 residue ribosomal protein fusion product 1 // 8 B3.3|8 33.5 cM // 22186 /// ENSMUST00000082002 // EG665964 // predicted gene, EG665964 // 9 D // 665964 /// ENSMUST00000081940 // Uba52 // ubiquitin A-52 residue ribosomal protein fusion product 1 // 8 B3.3|8 33.5 cM // 22186 /// ENSMUST00000081940 // OTTMUSG00000004411 // predicted gene, OTTMUSG00000004411 // 4 A1 // 666586 /// ENSMUST00000089430 // Uba52 // ubiquitin A-52 residue ribosomal protein fusion product 1 // 8 B3.3|8 33.5 cM // 22186 /// ENSMUST00000089430 // OTTMUSG00000004411 // predicted gene, OTTMUSG00000004411 // 4 A1 // 666586"
"6939817"	"0.811"	"0.12103607"	"-1.7648401"	"-4.3896"	"-1.01001333"	"---"
"6980065"	"0.811"	"0.12104431"	"-1.7647934"	"-4.38966"	"-0.31228"	"---"
"6944567"	"0.811"	"0.12104525"	"-1.7647881"	"-4.38967"	"-0.44868583"	"---"
"6952717"	"0.811"	"0.12106054"	"-1.7647016"	"-4.38977"	"-0.20536167"	"---"
"6856011"	"0.811"	"0.12107705"	"-1.7646081"	"-4.38987"	"-0.46809167"	"---"
"6850159"	"0.811"	"0.12108159"	"-1.7645824"	"-4.3899"	"-1.0966125"	""
"7021285"	"0.811"	"0.12109244"	"1.764521"	"-4.38998"	"0.596415"	""
"6850766"	"0.811"	"0.12109993"	"-1.7644786"	"-4.39003"	"-0.37153"	"---"
"6972530"	"0.811"	"0.12111334"	"-1.7644027"	"-4.39011"	"-0.57018333"	"---"
"6813353"	"0.811"	"0.12113384"	"1.7642868"	"-4.39025"	"0.4175075"	"---"
"6840035"	"0.811"	"0.12115909"	"-1.764144"	"-4.39042"	"-0.32321333"	"---"
"6783443"	"0.811"	"0.12118413"	"1.7640023"	"-4.39058"	"0.58492333"	"---"
"6949107"	"0.811"	"0.121199"	"1.7639183"	"-4.39068"	"0.26719"	"NM_001033463 // Tatdn2 // TatD DNase domain containing 2 // 6 E3|6 49.6 cM // 381801 /// AK220217 // Tatdn2 // TatD DNase domain containing 2 // 6 E3|6 49.6 cM // 381801 /// ENSMUST00000113023 // Tatdn2 // TatD DNase domain containing 2 // 6 E3|6 49.6 cM // 381801 /// ENSMUST00000089018 // Tatdn2 // TatD DNase domain containing 2 // 6 E3|6 49.6 cM // 381801 /// ENSMUST00000113022 // Tatdn2 // TatD DNase domain containing 2 // 6 E3|6 49.6 cM // 381801"
"6963261"	"0.811"	"0.12120056"	"-1.7639095"	"-4.39069"	"-0.19938083"	"NM_029660 // Rbmxl2 // RNA binding motif protein, X-linked-like 2 // 7 E3 // 76572 /// ENSMUST00000098135 // Rbmxl2 // RNA binding motif protein, X-linked-like 2 // 7 E3 // 76572"
"6754864"	"0.811"	"0.12120089"	"-1.7639076"	"-4.39069"	"-0.45430917"	"---"
"6882987"	"0.811"	"0.12120479"	"-1.7638856"	"-4.39072"	"-0.314325"	"XM_001481186 // OTTMUSG00000016073 // predicted gene, OTTMUSG00000016073 // 2 H2 // 100043896"
"6973932"	"0.811"	"0.12121767"	"1.7638127"	"-4.3908"	"1.44775333"	"---"
"6847889"	"0.811"	"0.12122017"	"1.7637986"	"-4.39082"	"1.02310583"	"---"
"6832612"	"0.811"	"0.12122549"	"1.7637685"	"-4.39085"	"0.26555333"	"NM_130903 // Cd209c // CD209c antigen // 8 A1.1 // 170776 /// AF373410 // Cd209c // CD209c antigen // 8 A1.1 // 170776 /// ENSMUST00000044060 // Cd209c // CD209c antigen // 8 A1.1 // 170776"
"6759047"	"0.811"	"0.12124179"	"-1.7636764"	"-4.39096"	"-0.75595833"	"---"
"6882731"	"0.811"	"0.12125925"	"-1.7635777"	"-4.39107"	"-0.25781833"	"---"
"6981746"	"0.811"	"0.12126184"	"-1.7635631"	"-4.39109"	"-0.30622083"	"XR_030868 // EG544878 // predicted gene, EG544878 // 8 A4 // 544878"
"6923690"	"0.811"	"0.1212691"	"1.763522"	"-4.39114"	"0.41016417"	"---"
"6830642"	"0.811"	"0.12127128"	"1.7635097"	"-4.39115"	"0.72420083"	"---"
"6754001"	"0.811"	"0.12127318"	"-1.763499"	"-4.39117"	"-0.28062"	"---"
"6770966"	"0.811"	"0.12127422"	"-1.7634931"	"-4.39117"	"-0.96242583"	"---"
"6857483"	"0.811"	"0.12127539"	"-1.7634865"	"-4.39118"	"-0.1888025"	"NM_009994 // Cyp1b1 // cytochrome P450, family 1, subfamily b, polypeptide 1 // 17 E3 // 13078 /// U03283 // Cyp1b1 // cytochrome P450, family 1, subfamily b, polypeptide 1 // 17 E3 // 13078 /// ENSMUST00000024894 // Cyp1b1 // cytochrome P450, family 1, subfamily b, polypeptide 1 // 17 E3 // 13078"
"6947152"	"0.811"	"0.12128"	"1.7634604"	"-4.39121"	"0.64432167"	"---"
"7012690"	"0.811"	"0.12129696"	"1.7633646"	"-4.39132"	"0.7259875"	"U70139 // Ccrn4l // CCR4 carbon catabolite repression 4-like (S. cerevisiae) // 3 B-D // 12457"
"7017789"	"0.811"	"0.12129896"	"-1.7633533"	"-4.39134"	"-0.2157625"	""
"6811537"	"0.811"	"0.12130334"	"-1.7633286"	"-4.39136"	"-1.04259333"	"ENSMUST00000102979 // LOC100041230 // similar to histone H4 // 13 A3.1 // 100041230 /// ENSMUST00000102979 // Hist1h4c // histone cluster 1, H4c // --- // 319155 /// ENSMUST00000102979 // Hist1h4d // histone cluster 1, H4d // --- // 319156 /// ENSMUST00000102979 // Hist1h4f // histone cluster 1, H4f // --- // 319157 /// ENSMUST00000102979 // Hist1h4i // histone cluster 1, H4i // --- // 319158 /// ENSMUST00000102979 // Hist1h4j // histone cluster 1, H4j // --- // 319159 /// ENSMUST00000102979 // Hist1h4k // histone cluster 1, H4k // --- // 319160 /// ENSMUST00000102979 // Hist1h4m // histone cluster 1, H4m // 13 A3.1 // 319161 /// ENSMUST00000102979 // Hist4h4 // histone cluster 4, H4 // 6 G1 // 320332 /// ENSMUST00000102979 // Hist1h4a // histone cluster 1, H4a // --- // 326619 /// ENSMUST00000102979 // Hist1h4b // histone cluster 1, H4b // 13 A2-A3 // 326620 /// ENSMUST00000102979 // Hist1h4h // histone cluster 1, H4h // 13 A2-A3 // 69386 /// ENSMUST00000102979 // Hist2h4 // histone cluster 2, H4 // 3 F1-F2 // 97122 /// ENSMUST00000104941 // LOC100041230 // similar to histone H4 // 13 A3.1 // 100041230 /// ENSMUST00000104941 // Hist1h4c // histone cluster 1, H4c // --- // 319155 /// ENSMUST00000104941 // Hist1h4d // histone cluster 1, H4d // --- // 319156 /// ENSMUST00000104941 // Hist1h4f // histone cluster 1, H4f // --- // 319157 /// ENSMUST00000104941 // Hist1h4i // histone cluster 1, H4i // --- // 319158 /// ENSMUST00000104941 // Hist1h4j // histone cluster 1, H4j // --- // 319159 /// ENSMUST00000104941 // Hist1h4k // histone cluster 1, H4k // --- // 319160 /// ENSMUST00000104941 // Hist1h4m // histone cluster 1, H4m // 13 A3.1 // 319161 /// ENSMUST00000104941 // Hist4h4 // histone cluster 4, H4 // 6 G1 // 320332 /// ENSMUST00000104941 // Hist1h4a // histone cluster 1, H4a // --- // 326619 /// ENSMUST00000104941 // Hist1h4b // histone cluster 1, H4b // 13 A2-A3 // 326620 /// ENSMUST00000104941 // Hist1h4h // histone cluster 1, H4h // 13 A2-A3 // 69386 /// ENSMUST00000104941 // Hist2h4 // histone cluster 2, H4 // 3 F1-F2 // 97122"
"7004484"	"0.811"	"0.12131056"	"1.7632878"	"-4.39141"	"0.30875833"	"---"
"6878701"	"0.811"	"0.12131189"	"-1.7632803"	"-4.39142"	"-0.86846833"	"---"
"6937051"	"0.811"	"0.1213155"	"-1.7632599"	"-4.39144"	"-0.2637875"	"BC023116 // Cgref1 // cell growth regulator with EF hand domain 1 // 5 B1 // 68567 /// ENSMUST00000031051 // Cgref1 // cell growth regulator with EF hand domain 1 // 5 B1 // 68567"
"6769331"	"0.811"	"0.12131876"	"1.7632415"	"-4.39147"	"0.36709667"	"XR_034275 // 100042712 // predicted gene, 100042712 // 10 C1|10 // 100042712"
"6787769"	"0.811"	"0.12132972"	"1.7631796"	"-4.39154"	"0.23793167"	"NM_010583 // Itk // IL2-inducible T-cell kinase // 11 B1.1|11 22.0 cM // 16428 /// L00619 // Itk // IL2-inducible T-cell kinase // 11 B1.1|11 22.0 cM // 16428 /// ENSMUST00000109237 // Itk // IL2-inducible T-cell kinase // 11 B1.1|11 22.0 cM // 16428 /// ENSMUST00000020664 // Itk // IL2-inducible T-cell kinase // 11 B1.1|11 22.0 cM // 16428 /// ENSMUST00000101306 // Itk // IL2-inducible T-cell kinase // 11 B1.1|11 22.0 cM // 16428"
"6748592"	"0.811"	"0.12134621"	"-1.7630864"	"-4.39165"	"-0.256685"	"XM_001475954 // 100041544 // predicted gene, 100041544 // 1 B|1 // 100041544"
"6830117"	"0.811"	"0.12136662"	"-1.7629712"	"-4.39178"	"-0.43665667"	"---"
"6938929"	"0.811"	"0.12138604"	"1.7628615"	"-4.39191"	"0.42741917"	"---"
"6809015"	"0.811"	"0.12139072"	"1.7628351"	"-4.39194"	"0.80884833"	"---"
"6760344"	"0.811"	"0.12140026"	"1.7627812"	"-4.392"	"0.4691575"	"---"
"6785153"	"0.811"	"0.12140562"	"-1.762751"	"-4.39204"	"-0.55665083"	"---"
"6782518"	"0.811"	"0.12140732"	"1.7627414"	"-4.39205"	"1.05221417"	"---"
"6881364"	"0.811"	"0.12141204"	"1.7627147"	"-4.39208"	"0.35156917"	"---"
"6926745"	"0.811"	"0.12141544"	"1.7626956"	"-4.3921"	"0.607405"	"---"
"6965772"	"0.811"	"0.12141607"	"-1.762692"	"-4.39211"	"-0.33943167"	"---"
"6783092"	"0.811"	"0.1214205"	"1.762667"	"-4.39213"	"0.61080417"	"---"
"6853288"	"0.811"	"0.12143394"	"-1.7625911"	"-4.39222"	"-0.35991583"	"---"
"6820926"	"0.811"	"0.12145825"	"-1.762454"	"-4.39238"	"-0.29918333"	"---"
"6809017"	"0.811"	"0.12145992"	"1.7624446"	"-4.39239"	"0.2444525"	"---"
"6989379"	"0.811"	"0.12147816"	"-1.7623416"	"-4.39251"	"-0.33404667"	"---"
"6852834"	"0.811"	"0.12150664"	"1.762181"	"-4.3927"	"0.43699417"	"---"
"6992450"	"0.811"	"0.12150999"	"-1.7621621"	"-4.39272"	"-0.36841583"	"---"
"6782693"	"0.811"	"0.12153052"	"-1.7620463"	"-4.39286"	"-0.650185"	"---"
"7015883"	"0.811"	"0.12153495"	"-1.7620213"	"-4.39289"	"-0.93521917"	"---"
"6805972"	"0.811"	"0.12153703"	"-1.7620096"	"-4.3929"	"-0.7430675"	"---"
"6943076"	"0.811"	"0.12154698"	"1.7619535"	"-4.39296"	"0.26515333"	"AK089626 // Cdk8 // cyclin-dependent kinase 8 // 5 G3 // 264064"
"7014034"	"0.811"	"0.12156124"	"1.7618731"	"-4.39306"	"0.28565333"	"BC065397 // BC065397 // cDNA sequence BC065397 // X F1 // 436230 /// ENSMUST00000089350 // BC065397 // cDNA sequence BC065397 // X F1 // 436230"
"6886071"	"0.811"	"0.12156253"	"-1.7618658"	"-4.39307"	"-0.24321"	"NM_028921 // Ttll11 // tubulin tyrosine ligase-like family, member 11 // 2 B // 74410 /// AM690755 // Ttll11 // tubulin tyrosine ligase-like family, member 11 // 2 B // 74410 /// ENSMUST00000104996 // Ttll11 // tubulin tyrosine ligase-like family, member 11 // 2 B // 74410"
"6950589"	"0.811"	"0.12156328"	"1.7618616"	"-4.39307"	"0.36414167"	"---"
"6864702"	"0.811"	"0.12156822"	"-1.7618338"	"-4.3931"	"-0.46622417"	"NM_010885 // Ndufa2 // NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2 // 18 B2 // 17991 /// AF124786 // Ndufa2 // NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2 // 18 B2 // 17991 /// ENSMUST00000014438 // Ndufa2 // NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2 // 18 B2 // 17991"
"6968143"	"0.811"	"0.12157114"	"-1.7618173"	"-4.39312"	"-0.57925"	"---"
"6913022"	"0.811"	"0.12158544"	"-1.7617367"	"-4.39322"	"-0.27114417"	"BC092136 // Serf2 // small EDRK-rich factor 2 // 2 E5 // 378702 /// AF073297 // Serf2 // small EDRK-rich factor 2 // 2 E5 // 378702 /// ENSMUST00000102482 // Serf2 // small EDRK-rich factor 2 // 2 E5 // 378702 /// ENSMUST00000056074 // Serf2 // small EDRK-rich factor 2 // 2 E5 // 378702 /// ENSMUST00000099475 // Serf2 // small EDRK-rich factor 2 // 2 E5 // 378702"
"6929837"	"0.811"	"0.12159038"	"-1.7617088"	"-4.39325"	"-0.21880417"	"---"
"6858835"	"0.811"	"0.12159047"	"1.7617083"	"-4.39325"	"0.43480167"	"AK085777 // 2210016H18Rik // RIKEN cDNA 2210016H18 gene // --- // 70125"
"6871455"	"0.811"	"0.12161026"	"-1.7615968"	"-4.39338"	"-1.32652083"	"---"
"7009716"	"0.811"	"0.12161246"	"-1.7615844"	"-4.39339"	"-0.203525"	"NM_021431 // Nudt11 // nudix (nucleoside diphosphate linked moiety X)-type motif 11 // X A1.1 // 58242 /// NM_001031664 // Nudt10 // nudix (nucleoside diphosphate linked moiety X)-type motif 10 // X A1.1 // 102954 /// AY152853 // Nudt11 // nudix (nucleoside diphosphate linked moiety X)-type motif 11 // X A1.1 // 58242 /// BC055771 // Nudt10 // nudix (nucleoside diphosphate linked moiety X)-type motif 10 // X A1.1 // 102954 /// ENSMUST00000103007 // Nudt10 // nudix (nucleoside diphosphate linked moiety X)-type motif 10 // X A1.1 // 102954 /// ENSMUST00000103007 // Nudt11 // nudix (nucleoside diphosphate linked moiety X)-type motif 11 // X A1.1 // 58242 /// ENSMUST00000103006 // Nudt10 // nudix (nucleoside diphosphate linked moiety X)-type motif 10 // X A1.1 // 102954 /// ENSMUST00000103006 // Nudt11 // nudix (nucleoside diphosphate linked moiety X)-type motif 11 // X A1.1 // 58242"
"6952979"	"0.811"	"0.12161487"	"-1.7615708"	"-4.39341"	"-0.35055167"	"---"
"7003143"	"0.811"	"0.12162503"	"-1.7615136"	"-4.39348"	"-0.18566333"	"NM_001004153 // AU018091 // expressed sequence AU018091 // 7 A1 // 245128 /// BC080735 // AU018091 // expressed sequence AU018091 // 7 A1 // 245128 /// ENSMUST00000067969 // AU018091 // expressed sequence AU018091 // 7 A1 // 245128"
"6968006"	"0.811"	"0.12163211"	"1.7614737"	"-4.39352"	"0.35757167"	"NM_207523 // Rpl23a // ribosomal protein L23a // 11 B5 // 268449 /// BC029892 // Rpl23a // ribosomal protein L23a // 11 B5 // 268449 /// ENSMUST00000099431 // EG666790 // predicted gene, EG666790 // 10 C1 // 666790"
"6860660"	"0.811"	"0.121651"	"-1.7613672"	"-4.39365"	"-0.39540667"	"---"
"6887939"	"0.811"	"0.12165358"	"-1.7613527"	"-4.39366"	"-0.239455"	"---"
"6969837"	"0.811"	"0.12165481"	"-1.7613457"	"-4.39367"	"-0.22946333"	"NM_183168 // P2ry6 // pyrimidinergic receptor P2Y, G-protein coupled, 6 // 7 E3 // 233571 /// BC027331 // P2ry6 // pyrimidinergic receptor P2Y, G-protein coupled, 6 // 7 E3 // 233571 /// ENSMUST00000060174 // P2ry6 // pyrimidinergic receptor P2Y, G-protein coupled, 6 // 7 E3 // 233571"
"6949705"	"0.811"	"0.12165677"	"-1.7613347"	"-4.39369"	"-0.3436325"	"NM_008503 // Rps2 // ribosomal protein S2 // --- // 16898 /// BC106136 // Rps2 // ribosomal protein S2 // --- // 16898 /// ENSMUST00000095471 // LOC100043752 // ribosomal protein S2 pseudogene // 14 D3 // 100043752"
"7015583"	"0.811"	"0.12167605"	"-1.7612261"	"-4.39381"	"-0.24884333"	"ENSMUST00000101687 // ENSMUSG00000073288 // predicted gene, ENSMUSG00000073288 // --- // 100038758 /// ENSMUST00000101687 // LOC100042912 // hypothetical protein LOC100042912 // X A1.1 // 100042912"
"6970353"	"0.811"	"0.12168052"	"-1.7612009"	"-4.39384"	"-0.3386275"	"---"
"6900370"	"0.811"	"0.12168228"	"1.761191"	"-4.39385"	"0.97305167"	"---"
"6842239"	"0.811"	"0.12168523"	"-1.7611744"	"-4.39387"	"-0.3546075"	"---"
"6847755"	"0.811"	"0.12169602"	"-1.7611136"	"-4.39394"	"-0.3761775"	"---"
"6823122"	"0.811"	"0.12170211"	"1.7610793"	"-4.39398"	"0.28886167"	"NM_010811 // Ndst2 // N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 // 14 B // 17423 /// U02304 // Ndst2 // N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 // 14 B // 17423 /// ENSMUST00000047490 // Ndst2 // N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 // 14 B // 17423"
