Gene symbol	CD4TCell-iTreg reads FPKM	CD4TCell-Naive reads FPKM	CD4TCell-Th17 reads FPKM	CD4TCell-Th2 reads FPKM	CD4TCell-Th1 reads FPKM
Ddx26b	23.183000000000003	20.313	11.382	39.459	14.222000000000001
Gm20754	0.0	0.0	0.0	0.0	0.0
1700122O11Rik	0.045	0.0	0.0	0.0	0.0
Denr	14.46	10.245999999999999	20.066	10.008	13.779000000000002
Ceacam-ps1	1.993	0.0	0.0	0.541	0.23600000000000002
Esco2	1.295	0.021	11.844000000000001	22.453000000000003	12.61
Gmpr	0.022000000000000002	0.02	0.0	0.036000000000000004	0.036000000000000004
Mir551b	0.0	0.0	0.0	0.0	0.0
Mgat3	0.0	0.013000000000000001	0.025	0.165	0.096
Cd36	0.282	0.0	0.017	0.0	0.016
Vdac1	42.183	27.34	89.31700000000001	172.041	170.62099999999998
Traf1	85.80799999999999	33.995	38.23	46.965	66.795
Rpgrip1l	1.022	0.239	1.5190000000000001	1.751	2.125
Vmn1r175	0.0	0.0	0.0	0.0	0.0
Slc35d2	7.849	5.502999999999999	4.478	3.332	5.6770000000000005
Tmem165	20.367	13.822000000000001	27.895	28.144000000000002	33.294000000000004
Pla2r1	0.0	0.0	0.008	0.0	0.016
Prkci	4.664	3.755	5.957000000000001	7.4	5.954
Olfr243	0.0	0.0	0.0	0.0	0.0
Ncapg2	1.5319999999999998	0.253	14.204	28.37	18.598
Mir7010	0.0	0.0	0.0	0.0	0.0
Rps6kl1	0.13699999999999998	0.61	0.16399999999999998	0.24	0.467
Shbg	0.0	0.0	0.0	0.039	0.0
Oxnad1	2.716	2.427	4.013	7.023	8.116
Thpo	0.0	0.0	0.025	0.0	0.047
Trub2	4.533	4.58	5.386	2.19	2.149
Deaf1	16.654	15.99	10.69	10.128	10.015
Ccdc14	1.21	1.382	1.925	3.966	3.248
Brdt	0.672	1.232	0.5429999999999999	1.525	3.014
Atp5sl	31.045	18.345	26.691	15.414000000000001	19.141
Zranb2	32.55	19.158	40.268	45.332	41.69
Klrb1	0.0	0.0	0.0	0.0	0.0
Olfr394	0.0	0.0	0.0	0.0	0.0
Kctd12	1.949	5.473	6.1160000000000005	1.881	1.89
Klk12	0.187	0.033	0.064	0.41700000000000004	0.182
Rell1	2.603	5.185	6.362	6.776	6.04
Il17d	0.027999999999999997	0.0	0.049	3.887	0.276
Mir344d-1	0.0	0.0	0.0	0.0	0.0
Cbr1	26.859	28.338	16.572	16.717	21.211
9230102O04Rik	0.0	0.0	0.0	0.375	0.077
Mir7032	0.0	0.39399999999999996	2.279	0.705	1.4380000000000002
Gm13287	0.0	0.0	0.0	0.0	0.0
Hist1h1c	1.6780000000000002	28.226	1.641	0.838	1.476
Plg	0.0	0.0	0.0	0.0	0.0
Vmn1r67	0.10400000000000001	0.0	0.0	0.0	0.0
Drg2	13.901	14.427	19.747	16.003	17.569000000000003
Terf2ip	9.957	5.397	7.154	7.255	8.207
Spaca3	0.0	0.0	0.0	0.0	0.0
A330076C08Rik	0.054000000000000006	0.0	0.12300000000000001	0.114	0.261
Stag1	15.300999999999998	13.866	16.709	16.288	10.898
Pdzrn3	0.025	0.0	0.11599999999999999	0.255	0.0
Prlh	0.268	0.0	0.23	0.0	0.217
Mettl4	8.204	4.412	8.946	8.408999999999999	8.704
Zbtb39	3.929	2.838	3.806	2.035	2.4330000000000003
Cap2	0.086	0.312	0.325	0.287	0.8
Ccdc108	0.006	0.0	0.031	0.028999999999999998	0.02
Mir6988	2.387	8.479	2.043	0.948	3.867
Syp	3.9189999999999996	0.32299999999999995	3.138	1.2009999999999998	3.583
Gm2837	0.0	0.0	0.0	0.0	0.0
Krtap4-8	0.0	0.0	0.0	0.0	0.0
Fam26e	0.0	0.0	0.0	0.031	0.0
Cdkal1	5.354	4.1819999999999995	8.789	6.066	5.205
Lpcat3	29.434	20.504	36.35	26.651999999999997	27.416999999999998
4930417O13Rik	4.0680000000000005	3.133	16.809	26.064	42.79
Dnaic1	0.0	0.0	0.0	0.0	0.0
Mx2	0.10099999999999999	2.3680000000000003	0.17300000000000001	0.0	1.051
Mis18bp1	0.857	0.115	10.722999999999999	21.81	14.145
Wdr5	16.184	16.439	19.268	17.948	15.83
Ascl5	0.0	0.0	0.0	0.0	0.0
Spdef	0.057	0.051	0.0	0.0	0.0
Slc34a3	1.969	0.0	0.784	0.027000000000000003	0.0
Sgta	31.191	19.702	28.747	23.221	28.776999999999997
Cyb5b	22.541	15.716	31.949	29.755	31.314
Slc40a1	0.0	0.027000000000000003	0.018000000000000002	0.0	0.0
Adcyap1	0.0	0.0	0.0	0.0	0.0
Igdcc3	0.111	0.039	0.057	0.035	0.09
Hhip	0.0	0.006999999999999999	0.006999999999999999	0.012	0.0
Olfr801	0.0	0.0	0.0	0.0	0.0
LOC101056043	6.3229999999999995	23.807	4.899	5.4479999999999995	5.985
Ndufa10	53.347	35.077	46.373000000000005	44.023999999999994	49.282
Zkscan1	4.819	4.466	6.797999999999999	6.152	6.197
Esrp1	0.018000000000000002	0.008	0.0	0.0	0.043
2310057N15Rik	0.0	0.0	0.0	0.0	0.0
Magt1	7.486000000000001	8.432	11.642999999999999	21.246	21.837
Tet2	5.843999999999999	6.665	5.848	21.888	14.562999999999999
Rdh14	9.101	5.004	7.425	6.108	8.289
L1cam	4.8919999999999995	9.788	1.95	0.408	0.917
Vmn1r89	0.0	0.0	0.0	0.0	0.0
Napg	11.972000000000001	12.945	8.675	12.844000000000001	11.008
Hnrnpu	155.766	150.07	214.705	151.893	143.134
Cspg4	0.0	0.004	0.0	0.006999999999999999	0.006999999999999999
Ndrg4	2.535	0.063	1.225	2.294	4.963
Olfr1044	0.0	0.0	0.0	0.0	0.0
Wwtr1	0.006999999999999999	0.013000000000000001	0.575	0.0	0.047
Emd	25.833000000000002	23.444000000000003	38.341	43.646	39.988
LOC100861978	0.0	0.0	0.0	0.0	0.0
Il10	0.027000000000000003	0.071	2.645	3.515	0.086
Cdc42bpg	2.2030000000000003	1.807	0.716	2.439	2.533
Rtn3	39.544000000000004	25.686	70.952	78.416	82.459
Rrp9	13.229000000000001	26.086	12.667	8.721	8.78
Tas2r109	0.0	0.0	0.0	0.0	0.0
Nagk	5.462000000000001	2.938	5.888	10.1	9.317
Fam69a	23.846	15.748	7.893	5.932	6.769
Ltb	362.235	258.222	176.528	158.662	201.09799999999998
Gm4303	0.0	0.0	0.0	0.0	0.0
Foxi3	0.0	0.0	0.049	0.0	0.0
Ccdc141	0.159	0.258	0.273	0.349	0.8809999999999999
Otx2	0.09	0.0	0.0	0.024	0.024
4930590L20Rik	0.0	0.0	0.0	0.0	0.0
Htr1b	0.0	0.0	0.0	4.3660000000000005	0.0
Dna2	0.726	0.285	2.891	3.355	2.804
Mir6239	0.0	0.0	0.0	0.0	0.0
Pspc1	10.98	10.61	17.016	23.804000000000002	20.518
Gng13	0.085	0.0	0.435	0.807	0.96
Mlc1	0.0	0.0	0.0	0.0	0.0
Gm10400	0.0	0.0	0.0	0.0	0.0
Atp2c1	19.573	16.074	22.513	17.705	25.42
Entpd1	1.869	0.006999999999999999	1.7409999999999999	3.4960000000000004	1.179
Cfap44	0.0	0.0	0.018000000000000002	0.0	0.009000000000000001
Gm10436	0.0	0.0	0.0	0.0	0.0
Gm11548	0.0	0.0	0.0	0.025	0.0
Hsd17b10	39.478	26.311999999999998	49.466	53.728	75.077
Mir6369	1.766	1.568	1.209	3.929	0.5720000000000001
Olfr763	0.0	0.0	0.0	0.0	0.0
Slc47a2	0.0	0.052000000000000005	0.1	0.047	0.0
Pcdhb14	0.0	0.0	0.0	0.0	0.0
Olfr1474	0.0	0.0	0.0	0.0	0.0
Dscc1	1.04	0.616	2.9210000000000003	5.933	2.678
Eif5a2	4.8389999999999995	1.0170000000000001	3.2680000000000002	1.7209999999999999	2.5869999999999997
Hoxb3	0.276	0.036000000000000004	0.12300000000000001	0.081	0.11599999999999999
Gm15941	0.038	0.0	0.032	0.06	0.031
Vmn1r122	0.0	0.0	0.0	0.0	0.0
3110043O21Rik	5.194	3.58	4.129	7.064	6.99
Tacr3	0.0	0.0	0.016	0.0	0.0
Lama4	0.0	0.0	0.0	0.0	0.0
Vmn2r81	0.0	0.0	0.0	0.0	0.0
Nkd1	0.0	0.013999999999999999	0.040999999999999995	0.064	0.052000000000000005
Ccdc34	1.6380000000000001	1.113	11.299000000000001	14.555	12.374
Them7	0.0	0.02	0.0	0.0	0.0
1600010M07Rik	0.0	0.0	0.193	0.09	0.091
Gm5820	0.032	0.0	0.027000000000000003	0.0	0.026000000000000002
Tmem80	11.238	6.978	6.2139999999999995	6.481	5.881
St3gal4	15.52	10.292	18.19	30.859	40.777
Abca8a	0.0	0.0	0.011000000000000001	0.0	0.0
Kbtbd2	17.879	39.914	19.006	13.275	13.692
Zfp655	9.082	8.677999999999999	21.913	11.147	11.667
Eif5b	12.265999999999998	12.578	16.794	13.745999999999999	15.355
Gm16863	0.0	0.0	0.0	0.0	0.023
Gm4265	0.0	0.0	0.0	0.0	0.084
Gk5	0.635	0.631	0.76	2.138	2.303
Tas2r117	0.0	0.0	0.0	0.0	0.0
Btc	0.265	0.45	0.040999999999999995	0.0	0.02
1700097N02Rik	3.375	1.5719999999999998	4.297	3.074	2.667
AA792892	0.0	0.025	0.0	0.046	0.0
Mir6901	0.0	0.0	0.0	0.0	0.0
Serpinb7	0.0	0.0	0.0	0.0	0.0
Agtrap	6.678	4.663	5.961	4.774	5.53
Yy2	1.704	3.2089999999999996	2.3369999999999997	1.479	1.821
Lrrc3b	0.021	0.35200000000000004	0.644	0.0	0.474
Olfr619	0.0	0.0	0.0	0.0	0.0
Ces1f	0.0	0.0	0.0	0.0	0.0
Unc45a	24.945999999999998	29.656	30.708000000000002	11.524000000000001	14.464
Vmn1r-ps103	0.0	0.0	0.0	0.0	0.0
Acap1	212.43599999999998	186.037	116.289	167.102	223.387
Olfr497	0.0	0.0	0.0	0.0	0.0
Myl1	0.0	0.0	0.0	0.055999999999999994	0.0
Cacng5	0.0	0.008	0.0	0.0	0.0
Maea	37.161	25.83	40.128	49.446000000000005	52.128
Zbtb46	0.465	0.031	0.03	0.247	0.503
Chuk	18.005	22.476	16.112000000000002	12.464	14.57
Fbxo47	0.187	0.258	0.213	0.594	0.5720000000000001
S100a11	21.432	14.907	26.712	15.652999999999999	31.24
Pigo	11.889000000000001	13.135	10.939	11.863	11.110999999999999
Olfr1055	0.0	0.0	0.0	0.0	0.0
Cyth1	85.344	69.169	33.629	35.921	22.979
Gm11190	0.0	0.009000000000000001	0.017	0.113	0.016
Adcy3	8.715	6.439	5.397	5.736000000000001	5.394
Rapgef6	76.154	73.179	88.86200000000001	45.868	52.207
Hras	6.7379999999999995	6.604	11.154000000000002	7.055	7.398
Nt5dc1	15.179	13.822000000000001	11.993	12.113	11.870999999999999
Dph7	6.131	5.466	5.7410000000000005	5.9479999999999995	5.015
Mapk14	32.149	47.317	47.147	26.723000000000003	31.66
Foxc1	0.095	0.0	0.07400000000000001	0.11	0.055999999999999994
Xlr4c	4.598	10.499	1.515	1.77	2.267
Aldh1a3	0.02	0.0	0.018000000000000002	0.098	0.017
G630025P09Rik	0.0	0.0	0.025	0.046	0.11800000000000001
4930568G15Rik	0.0	0.0	0.0	0.0	0.113
Eea1	3.122	0.39	14.209000000000001	18.852	17.135
Dnajb12	20.436	13.669	20.934	20.093	19.052
Rfk	13.811	14.202	16.246	7.265	22.353
Samd14	0.879	0.084	0.32299999999999995	0.266	0.831
Olfr1449	0.0	0.0	0.0	0.0	0.0
Ugt1a2	0.032	0.01	0.9259999999999999	0.052000000000000005	0.08800000000000001
Prkd3	11.004000000000001	16.285999999999998	3.262	6.105	8.422
4921539E11Rik	0.0	0.0	0.0	0.023	0.0
Btd	11.71	4.239	7.099	6.819	8.371
Tap2	115.406	90.288	55.15	59.138999999999996	80.693
Obox3	0.0	0.0	0.0	0.0	0.0
Fam120a	58.086999999999996	50.062	88.711	82.819	104.412
Tnks1bp1	7.16	6.058	10.509	7.081	8.539
Fopnl	24.631	14.793	18.254	30.244	30.435
Tab3	4.255	4.824	3.823	3.472	3.822
Cnksr1	0.0	0.038	0.0	0.068	0.665
Catsper4	0.046	0.0	0.04	0.037000000000000005	0.11199999999999999
Ndst3	0.0	0.0	0.013999999999999999	0.294	0.013000000000000001
Tpbpb	0.049	0.0	0.0	0.0	0.0
Olfr706	0.0	0.0	0.0	0.0	0.0
Jmjd1c	23.284000000000002	22.889	31.918000000000003	15.704	16.533
Aoc1	0.13	0.0	0.022000000000000002	0.0	0.0
Hist3h2ba	3.9210000000000003	5.692	0.774	2.397	1.588
Olr1	0.039	0.009000000000000001	0.017	0.015	0.016
Vmn1r129	0.0	0.0	0.0	0.0	0.0
Rabl2	0.847	0.132	2.536	0.976	1.475
Xpnpep2	0.066	0.017	0.113	0.449	0.259
Panx1	16.904	19.055	20.053	16.279	22.94
Hdx	0.0	0.006999999999999999	0.0	0.0	0.013999999999999999
4930404H11Rik	0.0	0.0	0.0	0.0	0.0
Zfp518a	4.1530000000000005	7.997999999999999	6.147	4.3069999999999995	5.523
Ddx50	26.561999999999998	27.38	24.434	31.988000000000003	33.306999999999995
Tab2	43.902	36.281	43.532	39.313	43.005
Pou4f3	0.0	0.0	0.0	0.096	0.098
Tmem28	0.0	0.0	0.0	0.0	0.0
Rhox1	0.0	0.0	0.0	0.0	0.0
Olfr686	0.0	0.0	0.0	0.0	0.0
Ptprf	0.736	0.5489999999999999	2.467	1.828	2.298
Mir615	0.0	0.0	0.0	0.0	0.0
Gm382	0.0	0.0	0.015	0.0	0.0
Gm867	0.256	0.025	0.535	1.3090000000000002	2.852
Psmd4	61.816	52.913000000000004	72.895	57.485	61.126999999999995
C7	0.026000000000000002	0.011000000000000001	0.0	0.0	0.0
Scnn1a	0.05	0.106	0.085	0.5529999999999999	0.193
1700003G13Rik	0.0	0.0	0.0	0.0	0.0
Tbrg4	17.031	24.4	22.371	15.277999999999999	14.902000000000001
Cox7a1	0.865	0.512	3.62	3.2089999999999996	5.452000000000001
Scarna3b	0.0	1.0	0.0	0.447	0.0
Vmn2r11	0.0	0.0	0.0	0.0	0.0
Polr2h	7.455	14.817	13.975	19.958	20.991999999999997
Rabif	16.022000000000002	16.414	13.242	16.713	20.021
Mrgpre	0.995	0.098	1.23	0.264	0.507
Hbp1	39.22	21.646	36.135	23.183000000000003	25.854
Dcbld2	0.091	0.067	0.6409999999999999	0.179	0.40700000000000003
Klk1b1	0.0	0.0	0.0	0.0	0.0
Gm10639	0.0	0.0	0.0	0.0	0.0
Lrit3	0.0	0.0	0.0	0.0	0.0
Sigirr	55.38	26.573	68.705	74.279	102.738
Trim30b	0.25	0.044000000000000004	0.021	0.0	0.0
Olfr746	0.0	0.0	0.0	0.0	0.0
Prnp	6.46	0.309	71.355	44.413000000000004	40.607
Fam83b	0.011000000000000001	0.0	0.038	0.0	0.018000000000000002
Mfap1b	2.285	2.57	1.577	0.996	1.5230000000000001
Nip7	7.595	7.954	8.712	7.78	8.228
Dapk2	1.321	0.018000000000000002	0.135	3.228	5.144
Bin1	74.186	42.302	32.393	22.107	26.586
Bicc1	0.011000000000000001	0.0	0.019	0.018000000000000002	0.0
Toporsos	14.359000000000002	13.513	7.336	6.642	8.333
Batf3	0.0	0.0	0.0	50.805	5.949
Tfap2a	0.134	0.069	0.363	0.106	0.07200000000000001
Scgb2b26	0.0	0.0	0.0	0.0	0.0
Tex15	0.152	0.011000000000000001	2.2	4.373	2.436
Thap7	15.302999999999999	10.245999999999999	14.785	15.152999999999999	13.317
Gng7	0.18600000000000003	0.027000000000000003	0.124	0.377	0.368
Adam21	0.0	0.0	0.0	0.038	0.019
Mmp13	0.0	0.0	0.289	0.0	0.0
Klhdc8b	3.025	0.91	2.237	1.254	1.3159999999999998
Serpinb9g	0.0	0.0	0.0	0.0	0.0
Mir5625	6.1339999999999995	6.614	7.499	1.393	1.42
Reg3g	0.0	0.0	0.0	0.0	0.073
Gm11545	0.0	0.023	0.0	0.02	0.0
Ckm	0.24600000000000002	0.08800000000000001	0.126	0.47	0.239
Pkd1l3	1.4809999999999999	1.635	1.5390000000000001	1.396	1.2
Dnajc6	0.45899999999999996	1.06	0.45	0.043	0.087
Ybx3	19.368	2.58	66.77199999999999	75.21600000000001	105.32799999999999
Elovl2	0.0	0.0	0.015	0.013999999999999999	0.0
Wdr6	32.06	17.137	31.028000000000002	17.967	19.319000000000003
Espn	14.607000000000001	3.773	22.985	97.64200000000001	121.49600000000001
Nxf3	0.0	0.0	0.0	0.0	0.0
Hmx1	0.023	0.0	0.0	0.0	0.0
Tbx21	0.177	0.121	1.094	0.022000000000000002	39.213
Atxn7l3	46.867	37.025	38.988	24.859	27.908
Peli1	73.493	68.779	38.176	34.071	47.056999999999995
Gm9199	0.188	0.14300000000000002	3.13	1.111	4.444
Olfr1222	0.0	0.0	0.0	0.0	0.0
Mob1a	51.31399999999999	43.93	66.179	56.706	66.575
Rbpms	0.191	0.113	0.545	0.10099999999999999	0.258
Atl1	0.21	0.132	0.275	0.314	0.12
3110045C21Rik	0.245	0.027000000000000003	0.523	0.535	0.545
Mir6538	0.318	0.0	0.0	0.0	0.0
Dus4l	2.302	3.6	3.503	2.064	2.55
Prpf31	13.319	8.84	16.999000000000002	15.327	10.889000000000001
Grin1os	0.0	0.021	0.349	5.0089999999999995	5.825
Mir6382	0.0	0.0	0.0	0.0	0.0
Creb3	15.752	19.233	14.970999999999998	15.126	21.024
Tcf7l2	0.14400000000000002	0.045	0.145	0.135	0.055
Tmem126b	11.982000000000001	4.602	12.333	10.487	10.625
Mbd3	40.328	32.916	39.444	42.474	36.094
Mcpt-ps1	0.0	0.0	0.0	0.0	0.0
Atp2b1	14.196	11.284	28.008000000000003	29.357	29.69
Usp50	0.1	0.212	0.136	0.095	0.064
Bsph1	0.0	0.0	0.0	0.0	0.0
Rps15a-ps6	0.505	2.428	0.14400000000000002	0.33399999999999996	0.273
Olfr319	0.0	0.0	0.0	0.0	0.0
Krtap10-4	0.0	0.0	0.0	0.0	0.0
Zfp871	25.6	21.666999999999998	16.727999999999998	21.361	18.977999999999998
Gimap3	354.555	351.12199999999996	222.27900000000002	322.013	283.732
Mirlet7b	0.0	1.464	0.0	0.0	0.0
Tex11	0.0	0.0	0.257	0.239	0.221
Mirlet7c-2	0.736	0.981	0.0	0.0	0.0
Kcns3	0.0	0.0	0.0	0.038	0.019
9230009I02Rik	0.0	0.0	0.0	0.0	0.0
Cldn8	0.0	0.013000000000000001	0.025	0.0	0.024
Slc35b2	12.397	6.47	14.137	15.963	14.17
Gjd4	0.0	0.0	0.022000000000000002	0.021	0.021
Ano8	12.741	8.716000000000001	9.24	3.767	4.305
Olfr177	0.0	0.0	0.0	0.0	0.0
5031425F14Rik	0.0	0.0	0.036000000000000004	0.034	0.10300000000000001
Gm11149	0.0	0.0	0.0	0.0	0.0
Oxr1	18.902	10.929	15.124	12.152999999999999	14.338
Bglap2	0.0	0.0	0.0	0.0	0.0
C4bp	0.018000000000000002	0.016	0.0	0.0	0.0
2610306M01Rik	1.9769999999999999	1.25	1.262	2.396	2.388
Tnfsf13b	0.24600000000000002	0.055	0.175	0.7490000000000001	0.166
Txnl4a	50.626000000000005	54.638000000000005	55.32	48.413999999999994	49.254
Magea5	0.0	0.0	0.0	0.0	0.0
Rnf122	2.161	2.536	1.155	1.9580000000000002	1.6
Wdr63	0.0	0.0	0.174	0.054000000000000006	0.018000000000000002
9530003J23Rik	0.0	0.025	0.0	0.0	0.0
Orc1	1.064	0.21600000000000003	2.989	13.618	3.9160000000000004
Olfr1298	0.0	0.0	0.0	0.0	0.0
Zfp420	3.5669999999999997	3.343	1.6909999999999998	1.7519999999999998	1.837
Phf11c	5.439	13.985999999999999	1.8019999999999998	0.6970000000000001	1.35
Gnao1	0.094	0.0	0.061	0.037000000000000005	0.057
Krtap4-7	0.0	0.0	0.0	0.0	0.0
Nkap	5.072	3.29	7.86	9.394	9.524
Lhfp	0.0	0.015	0.711	0.951	0.135
Olfr46	0.0	0.0	0.05	0.0	0.0
Neurog2	0.0	0.027999999999999997	0.0	1.541	0.862
Vmn2r83	0.0	0.0	0.0	0.021	0.0
Fn1	0.009000000000000001	0.027000000000000003	0.096	0.185	0.14
Alg14	2.718	2.244	4.129	4.077	3.0389999999999997
Vmn2r77	0.0	0.0	0.0	0.0	0.0
Vmn2r100	0.013999999999999999	0.0	0.0	0.0	0.0
Gm10057	0.0	0.0	0.0	0.0	0.0
Snord111	0.0	0.488	0.0	0.0	0.0
Cd40lg	36.782	52.078	8.34	19.073	39.744
Pomc	1.104	0.184	0.768	0.932	0.727
Fstl1	0.067	0.009000000000000001	0.0	0.0	0.0
Prrt1	5.63	1.913	2.716	0.24	0.7959999999999999
Upf2	14.475999999999999	14.706	30.771	11.856	17.552
S100a8	0.0	0.0	0.0	0.0	0.0
Cistr-act	0.0	0.131	0.0	0.0	0.0
Herc1	23.895	26.888	12.948	13.202	17.215999999999998
4930407I10Rik	0.0	0.006999999999999999	0.038	0.059000000000000004	0.024
Uri1	19.288	12.642000000000001	21.16	22.831	23.715
Adarb1	1.746	0.24	45.75	11.274000000000001	11.767000000000001
Lsp1	257.878	165.06599999999997	238.638	77.249	83.337
Usp47	22.613000000000003	21.644000000000002	21.976	27.024	27.59
Alpl	0.027999999999999997	0.024	0.11800000000000001	0.307	0.201
Zfp830	5.157	5.5089999999999995	5.228	5.0889999999999995	4.965
Mir6900	0.0	0.0	0.0	0.0	0.0
D17Ertd648e	0.0	0.0	0.0	0.0	0.0
Pnma1	0.073	0.13	0.302	0.257	0.23800000000000002
Thsd7b	0.0	0.005	0.019	0.044000000000000004	0.009000000000000001
5830432E09Rik	3.946	2.412	0.636	2.214	2.595
Ankrd27	17.902	12.833	12.735	25.496	23.622
Cutal	0.105	0.04	0.051	0.07200000000000001	0.049
Col2a1	0.043	0.025	0.024	0.034	0.023
Psme4	17.005	11.308	23.759	24.642	23.261
Rab25	0.625	0.496	0.0	0.052000000000000005	0.053
Catsper3	0.087	0.026000000000000002	0.0	0.0	0.047
Dcdc2a	0.0	0.0	0.0	0.0	0.008
Prpf19	9.77	16.097	13.655	9.859	8.727
Aass	0.0	0.0	0.0	0.0	0.0
Fndc3a	8.205	11.333	9.068999999999999	39.301	16.497
Hydin	0.004	0.002	0.008	0.004	0.006999999999999999
Il2rb	109.479	5.256	197.699	456.409	332.25
Olfr1107	0.0	0.0	0.0	0.0	0.0
Slc39a14	4.091	5.2589999999999995	15.44	13.161	12.584000000000001
Stxbp4	0.9129999999999999	0.385	1.345	0.7070000000000001	1.0490000000000002
Car9	0.551	0.26899999999999996	0.335	1.131	1.47
Olfr1279	0.0	0.0	0.0	0.0	0.0
Ythdf3	18.305	22.213	19.516	19.805999999999997	16.733
Tusc2	8.777999999999999	8.835	7.906000000000001	3.5210000000000004	5.215
Wfdc6a	0.0	0.0	0.0	0.0	0.0
Pdk2	14.967	3.47	8.346	7.553999999999999	12.212
Nos2	0.009000000000000001	0.0	0.09	0.292	1.0190000000000001
Zfp169	9.472999999999999	6.812	8.243	3.926	3.975
Raver2	1.619	3.889	0.611	0.706	1.1
Eif2b5	19.855	19.05	29.737	29.171999999999997	26.248
Ppap2b	0.055	0.0	0.038	0.052000000000000005	0.053
Olfr112	0.0	0.0	0.019	0.0	0.0
Eya2	0.935	8.156	0.5820000000000001	1.734	0.804
Tnk1	1.7069999999999999	1.3719999999999999	2.6069999999999998	2.077	2.625
Tmem242	21.663	9.747	21.364	28.729	30.391
Gm11961	0.0	0.0	0.0	0.042	0.0
Gdap1l1	0.0	0.024	0.0	0.021	0.022000000000000002
Fabp2	0.0	0.0	0.0	0.0	0.057999999999999996
Fasn	17.055	21.83	44.42	44.732	43.135
Fermt2	0.0	0.0	0.0	0.068	0.017
Irgm1	41.199	31.443	22.635	3.094	32.806999999999995
Tmsb10	137.577	538.672	131.812	159.618	169.52700000000002
Ran	13.258	22.079	35.482	42.696999999999996	36.785
Sectm1a	0.0	0.0	0.07400000000000001	2.978	0.07
Olfr740	0.0	0.099	0.0	0.0	0.0
1700001P01Rik	0.28	0.546	0.096	0.08900000000000001	0.0
Neurod6	0.0	0.0	0.0	0.0	0.0
Spata7	0.635	0.188	0.9359999999999999	1.906	3.03
Egfl8	2.786	3.738	2.488	2.839	1.815
Iltifb	0.0	0.027999999999999997	0.0	0.05	0.0
Nme2	34.563	85.65299999999999	58.269	54.254	85.455
Psg27	0.0	0.016	0.0	0.0	0.0
Cnp	119.969	60.101000000000006	94.83200000000001	72.807	70.34100000000001
4932416H05Rik	0.795	0.249	1.285	1.015	0.9440000000000001
Mroh1	17.017	12.052	9.981	8.646	12.517999999999999
Man2a2	19.018	31.194000000000003	27.642	11.290999999999999	9.027999999999999
Fbxo45	5.3020000000000005	4.085	6.905	8.48	6.257999999999999
Acot6	0.419	0.44	0.326	0.636	0.46299999999999997
Tbx3os2	0.0	0.0	0.044000000000000004	0.0	0.042
Tbc1d10b	24.39	15.757	31.98	33.618	35.329
Zbtb1	17.935	13.05	27.813000000000002	13.797	20.217
Mir6373	0.0	0.0	0.0	0.0	0.0
Mir669a-7	0.0	0.0	0.0	0.0	0.0
Grp	0.0	0.0	0.0	0.247	0.0
2310005A03Rik	0.0	0.0	0.0	0.04	0.081
Gm10662	0.0	0.0	0.0	0.0	0.0
Plec	30.369	42.71	36.305	21.928	25.561
Pex13	4.583	3.353	6.362	5.492999999999999	7.67
Cyp4a12b	0.0	0.0	0.0	0.0	0.0
Sfta2	0.069	0.0	0.0	0.0	0.0
Casp12	0.0	0.012	0.023	0.042	0.0
Gm6654	0.941	0.738	0.664	1.1440000000000001	0.5379999999999999
Adra1a	0.0	0.0	0.098	0.023	0.07
Nxnl2	0.09	0.0	0.256	0.047	0.484
Gm8579	0.0	0.042	0.0	0.0	0.0
Ifitm7	0.0	0.0	0.413	0.0	0.065
Rab30	0.324	0.0	0.0	0.086	0.057999999999999996
Gm9513	0.0	0.0	0.4	0.0	0.0
Spg21	18.565	13.917	18.774	27.061999999999998	29.848000000000003
Ptprtos	0.0	0.0	0.0	0.0	0.0
Rbpjl	0.0	0.0	0.0	0.068	0.046
Brwd1	10.152000000000001	15.025	10.713	6.92	6.636
Zfp429	5.432	5.172999999999999	4.474	4.6160000000000005	5.507999999999999
Optc	0.0	0.0	0.441	0.034	0.10400000000000001
Mir3100	0.0	0.0	0.0	0.8590000000000001	0.0
E330023G01Rik	0.0	0.0	0.0	0.0	0.0
Olfr1228	0.0	0.0	0.0	0.0	0.0
9430060I03Rik	0.435	0.589	0.851	0.659	0.873
6030419C18Rik	0.049	0.0	0.027999999999999997	0.0	0.0
Mir878	0.0	0.0	0.0	0.0	0.0
Nr1d2	10.174	7.814	3.557	2.079	1.09
Zfp341	2.4819999999999998	2.569	2.8080000000000003	3.362	3.759
Map3k7cl	0.0	0.019	0.036000000000000004	0.0	0.068
Olfr1371	0.0	0.0	0.0	0.0	0.0
Chrnd	0.0	0.021	0.0	0.0	0.0
Pirt	0.0	0.0	0.0	0.0	0.037000000000000005
Fam135a	0.054000000000000006	0.0	0.092	0.06	0.218
Spata31	0.0	0.0	0.0	0.0	0.0
Prr5l	1.218	0.022000000000000002	3.736	0.23399999999999999	0.358
Cks1b	5.707000000000001	2.125	35.923	56.47	43.622
Cpeb4	7.865	12.004000000000001	6.28	5.78	6.39
Mgam	0.022000000000000002	0.005	0.018000000000000002	0.026000000000000002	0.017
Scgb2b19	0.0	0.0	0.0	0.0	0.0
Il17rb	0.7440000000000001	1.186	0.174	0.8859999999999999	0.055
Mir6897	6.809	4.535	5.827000000000001	7.2139999999999995	5.516
F8a	7.487	6.13	5.074	3.34	4.013
