sequence_identifier	chr_name	start	end	strand
NR_046305	chr12	109651423	109652423	0
NR_046306	chr12	109656344	109657344	0
NR_046307	chr14	22541798	22542798	1
NR_046364	chr2	155276363	155277363	0
NR_046459	chr14	46574851	46575851	1
NR_046460	chr14	46636423	46637423	1
NR_047528	chr15	102946946	102947946	1
NR_047667	chr1	174151480	174152480	0
NR_049184	chr12	109584873	109585873	1
NR_049185	chr12	109709693	109710693	1
NR_049186	chr10	81103673	81104673	1
NR_049187	chr10	81104615	81105615	0
NR_049188	chr1	135453683	135454683	1
NR_049189	chr4	149537862	149538862	0
NR_049190	chrX	20862182	20863182	1
NR_049191	chr9	7784389	7785389	0
NR_049192	chr5	104048002	104049002	0
NR_049193	chr7	7298890	7299890	0
NR_049194	chr11	115795823	115796823	0
NR_049195	chr2	152865066	152866066	0
NR_049196	chr19	58051166	58052166	0
NR_049197	chr12	112108309	112109309	1
NR_049198	chr13	93790776	93791776	0
NR_049199	chr5	30647935	30648935	0
NR_049200	chr9	70404753	70405753	1
NR_049201	chr7	61738409	61739409	1
NR_049201	chr7	61741425	61742425	1
NR_049202	chr7	61738409	61739409	1
NR_049202	chr7	61741425	61742425	1
NR_049203	chr12	44210312	44211312	0
NR_049204	chr7	62084310	62085310	1
NR_049205	chr17	67025235	67026235	1
NR_049206	chr9	54708312	54709312	0
NR_051981	chr17	35394098	35395098	0
NR_051998	chr1	75192159	75193159	0
NR_051999	chr1	75192159	75193159	0
NR_052009	chr8	110901488	110902488	1
NR_052011	chr8	85013531	85014531	1
NR_072990	chr6	134896925	134897925	1
NR_073011	chr5	15656059	15657059	1
NR_073013	chr5	44966200	44967200	0
NR_073014	chr7	19420417	19421417	1
NR_073015	chr7	19420417	19421417	1
NR_073027	chr7	25376818	25377818	0
NR_073028	chr7	25376818	25377818	0
NR_073038	chr7	38769304	38770304	1
NR_073044	chrX	102908904	102909904	0
NR_073086	chr2	74679557	74680557	0
NR_073122	chr1	16618338	16619338	1
NR_073123	chr15	76576358	76577358	0
NR_073164	chr11	59809039	59810039	1
NR_073165	chr11	106751225	106752225	0
NR_073166	chr13	27437688	27438688	1
NR_073167	chr13	49653077	49654077	0
NR_073168	chr13	49653077	49654077	0
NR_073173	chr17	34597849	34598849	0
NR_073175	chr17	34597849	34598849	0
NR_073176	chr17	34597849	34598849	0
NR_073181	chr19	9980599	9981599	0
NR_073183	chr2	126674592	126675592	1
NR_073184	chr17	32419975	32420975	1
NR_073185	chr17	71769690	71770690	0
NR_073186	chr9	75314067	75315067	0
NR_073190	chr19	3851772	3852772	0
NR_073191	chr2	11705292	11706292	0
NR_073192	chr2	11705292	11706292	0
NR_073193	chr18	3326591	3327591	1
NR_073203	chr14	106106197	106107197	0
NR_073205	chr17	53716508	53717508	0
NR_073358	chr10	78042610	78043610	1
NR_073359	chr9	120577330	120578330	0
NR_073360	chr8	9144668	9145668	0
NR_073361	chr9	95856517	95857517	1
NR_073362	chr14	42094277	42095277	1
NR_073363	chr14	44212237	44213237	1
NR_073364	chr6	122338657	122339657	1
NR_073368	chr6	133105238	133106238	0
NR_073369	chr2	181520484	181521484	0
NR_073370	chr16	4964288	4965288	0
NR_073371	chr6	53221163	53222163	0
NR_073372	chr6	53221801	53222801	0
NR_073373	chr6	127306967	127307967	1
NR_073374	chr17	8310118	8311118	1
NR_073376	chr15	89355718	89356718	0
NR_073378	chr17	5482069	5483069	1
NR_073392	chr17	44813797	44814797	1
NR_073406	chr16	95257557	95258557	0
NR_073420	chr2	26915530	26916530	1
NR_073425	chr17	44735176	44736176	1
NR_073427	chr13	34993144	34994144	1
NR_073429	chr3	51276760	51277760	0
NR_073433	chr5	45668708	45669708	1
NR_073436	chr7	90442780	90443780	0
NR_073437	chr7	90442780	90443780	0
NR_073438	chr7	90442780	90443780	0
NR_073442	chr5	91961556	91962556	1
NR_073451	chrX	120290326	120291326	0
NR_073452	chrX	120290326	120291326	0
NR_073462	chr4	44702799	44703799	0
NR_073483	chr9	71162289	71163289	1
NR_073508	chr7	51511028	51512028	0
NR_073523	chr11	83039042	83040042	1
NR_073524	chr11	83039533	83040533	1
NR_073535	chr14	55038461	55039461	0
NR_073548	chr7	121865037	121866037	0
NR_073549	chr3	95160419	95161419	0
NR_073550	chr3	95160419	95161419	0
NR_073551	chr3	95160419	95161419	0
NR_073559	chr19	9558248	9559248	1
NR_073563	chr12	83920934	83921934	1
NR_073564	chr12	83920934	83921934	1
NR_073569	chr6	129116517	129117517	0
NR_073572	chr16	45741955	45742955	1
NR_073583	chr18	42898506	42899506	1
NR_073587	chr10	61695585	61696585	0
NR_074084	chr6	134886785	134887785	1
NR_074085	chr5	140705010	140706010	0
NR_074087	chr10	81559443	81560443	0
NR_074089	chr4	19708004	19709004	1
NR_074090	chr4	19708004	19709004	1
NR_075074	chr16	16357575	16358575	1
NR_075078	chr19	4099997	4100997	0
NR_075085	chr13	49421222	49422222	0
NR_075087	chr11	70968973	70969973	1
NR_075088	chr13	104228610	104229610	0
NR_075094	chr6	83709806	83710806	1
NR_075095	chr6	83709932	83710932	1
NR_075096	chrX	36743631	36744631	0
NR_075097	chrX	36743631	36744631	0
NR_075099	chr16	22892014	22893014	0
NR_075104	chr7	43444071	43445071	0
NR_076393	chr18	36920304	36921304	0
NR_077059	chr11	85831388	85832388	1
NR_077063	chr7	43754936	43755936	1
NR_077216	chr17	12466843	12467843	0
NR_077217	chr17	12466843	12467843	0
NR_077218	chr5	77017863	77018863	1
NR_077219	chr16	91465103	91466103	0
NR_077221	chr4	40721317	40722317	1
NR_077222	chr7	73815503	73816503	1
NR_077223	chr6	128182803	128183803	1
NR_077224	chr8	108583677	108584677	1
NR_077226	chr4	40721841	40722841	1
NR_077229	chr15	81246971	81247971	1
NR_077230	chr15	81250862	81251862	1
NR_077231	chr15	81246971	81247971	1
NR_077233	chr15	89476251	89477251	0
NR_077237	chr17	10456215	10457215	0
NR_077238	chr17	10456215	10457215	0
NR_077239	chr17	10456215	10457215	0
NR_077242	chr5	149810751	149811751	1
NR_077245	chr2	121171167	121172167	0
NR_078345	chr6	83568038	83569038	0
NR_102273	chr9	107192806	107193806	0
NR_102275	chr5	31570397	31571397	1
NR_102276	chr7	89426305	89427305	0
NR_102277	chr7	136268323	136269323	0
NR_102282	chr1	10037159	10038159	1
NR_102283	chr4	155420704	155421704	1
NR_102284	chr4	155420704	155421704	1
NR_102285	chr8	10899921	10900921	0
NR_102286	chr7	121588836	121589836	1
NR_102287	chr4	155420704	155421704	1
NR_102289	chr9	57130290	57131290	1
NR_102290	chr5	110514922	110515922	0
NR_102291	chr4	152325725	152326725	0
NR_102292	chr4	152325725	152326725	0
NR_102293	chr9	96765561	96766561	0
NR_102294	chr9	96765561	96766561	0
NR_102295	chr9	96765561	96766561	0
NR_102296	chr9	96765561	96766561	0
NR_102297	chr3	132877596	132878596	1
NR_102298	chr3	132877596	132878596	1
NR_102303	chr13	48261623	48262623	1
NR_102304	chr6	17198106	17199106	0
NR_102305	chr6	17197750	17198750	0
NR_102306	chr1	107917258	107918258	0
NR_102307	chr1	107917258	107918258	0
NR_102309	chr2	180103407	180104407	1
NR_102310	chr11	31823547	31824547	1
NR_102311	chr11	31823547	31824547	1
NR_102312	chr11	31823547	31824547	1
NR_102313	chr17	56004606	56005606	1
NR_102314	chr11	31823547	31824547	1
NR_102315	chr5	22550412	22551412	0
NR_102319	chr14	105589548	105590548	0
NR_102323	chr13	24937400	24938400	0
NR_102329	chr17	32241919	32242919	0
NR_102339	chr10	89256790	89257790	1
NR_102341	chr5	19225555	19226555	1
NR_102342	chr5	19225555	19226555	1
NR_102343	chr4	141138796	141139796	1
NR_102344	chr4	141138796	141139796	1
NR_102348	chr2	72812717	72813717	1
NR_102349	chr2	72812717	72813717	1
NR_102360	chr10	41450357	41451357	0
NR_102361	chr10	43174698	43175698	0
NR_102366	chr19	11049566	11050566	1
NR_102372	chr5	144358524	144359524	0
NR_102373	chr5	144358524	144359524	0
NR_102374	chr5	144357922	144358922	0
NR_102375	chr7	73825923	73826923	0
NR_102378	chr5	45639274	45640274	0
NR_102380	chr12	21372632	21373632	1
NR_102381	chr12	105513432	105514432	0
NR_102382	chr11	26387083	26388083	0
NR_102383	chr5	148994214	148995214	1
NR_102384	chr5	148994215	148995215	1
NR_102385	chr8	23058258	23059258	0
NR_102386	chr8	23058258	23059258	0
NR_102387	chr10	119992921	119993921	0
NR_102388	chr11	103697723	103698723	0
NR_102389	chr11	103697723	103698723	0
NR_102392	chr17	46680985	46681985	0
NR_102393	chr4	131919029	131920029	1
NR_102394	chr4	131919029	131920029	1
NR_102395	chr11	33146400	33147400	1
NR_102396	chr11	103697723	103698723	0
NR_102399	chr14	68654842	68655842	1
NR_102437	chr9	83431546	83432546	0
NR_102683	chr11	4918515	4919515	0
NR_102685	chr16	36196886	36197886	1
NR_102690	chr5	124326972	124327972	1
NR_102704	chr5	29537948	29538948	0
NR_102714	chr5	66675497	66676497	1
NR_102715	chr12	31168861	31169861	0
NR_102716	chr9	124475862	124476862	1
NR_102717	chr11	82889624	82890624	1
NR_102718	chr11	82889624	82890624	1
NR_102719	chr11	82889624	82890624	1
NR_102720	chr11	82889624	82890624	1
NR_102721	chr9	124423786	124424786	0
NR_102722	chr7	30879342	30880342	1
NR_102723	chr7	30879342	30880342	1
NR_102724	chrX	53686526	53687526	0
NR_102725	chr7	45135432	45136432	1
NR_102726	chr1	171606334	171607334	1
NR_102727	chr7	46845803	46846803	0
NR_102728	chr10	18830930	18831930	1
NR_102729	chr9	86879449	86880449	1
NR_102730	chr7	16175324	16176324	0
NR_102731	chr1	75210828	75211828	0
NR_102757	chr1	78487897	78488897	1
NR_102758	chr1	78487897	78488897	1
NR_103465	chr2	3511814	3512814	1
NR_103477	chr15	79604109	79605109	1
NR_103487	chr7	99266218	99267218	1
NR_103489	chrX	74372349	74373349	1
NR_103491	chr8	84913334	84914334	0
NR_103513	chr16	31986791	31987791	1
NR_103514	chr17	33824644	33825644	0
NR_103515	chr17	33824571	33825571	0
NR_103516	chr17	33824571	33825571	0
NR_103550	chr13	80940402	80941402	0
NR_103716	chr1	165788680	165789680	0
NR_103719	chr8	31150315	31151315	0
NR_103722	chrX	157698972	157699972	0
NR_103799	chrX	93156220	93157220	0
NR_103799	chrX	93183293	93184293	0
NR_103800	chr12	96046222	96047222	1
NR_104044	chr14	78643451	78644451	1
NR_104047	chr11	105984694	105985694	1
NR_104053	chrX	41401300	41402300	0
NR_104055	chr9	45906568	45907568	0
NR_104069	chr7	19270854	19271854	1
NR_104070	chr3	103859794	103860794	0
NR_104093	chr9	70012547	70013547	0
NR_104094	chr8	78509327	78510327	0
NR_104105	chr6	130159748	130160748	1
NR_104106	chr6	130159748	130160748	1
NR_104123	chr10	118555525	118556525	1
NR_104263	chr4	149104141	149105141	0
NR_104276	chr13	97034254	97035254	1
NR_104287	chr13	55512446	55513446	1
NR_104288	chr10	128411615	128412615	0
NR_104289	chr10	128411615	128412615	0
NR_104290	chr10	128411615	128412615	0
NR_104298	chr14	31018131	31019131	1
NR_104303	chr14	32084692	32085692	1
NR_104304	chr14	32084692	32085692	1
NR_104305	chr14	32084286	32085286	1
NR_104306	chr11	32266707	32267707	1
NR_104310	chr11	88850512	88851512	1
NR_104311	chr5	52189546	52190546	1
NR_104334	chr15	102745909	102746909	1
NR_104337	chr15	100635940	100636940	1
NR_104338	chr15	100635940	100636940	1
NR_104339	chr10	80347448	80348448	1
NR_104340	chr10	80347448	80348448	1
NR_104341	chr3	100162462	100163462	0
NR_104342	chr19	58454398	58455398	1
NR_104344	chr1	60108082	60109082	0
NR_104347	chr16	18498870	18499870	0
NR_104353	chr2	120027482	120028482	0
NR_104354	chr4	3938887	3939887	0
NR_104355	chr4	3938887	3939887	0
NR_104356	chr4	3939423	3940423	0
NR_104357	chr4	3938887	3939887	0
NR_104358	chr7	25659152	25660152	0
NR_104360	chr1	53313623	53314623	0
NR_104361	chr1	53313623	53314623	0
NR_104366	chr4	127077382	127078382	0
NR_104373	chr4	138724265	138725265	1
NR_104374	chr4	148159094	148160094	1
NR_104375	chr4	148157823	148158823	1
NR_104376	chr4	104913455	104914455	0
NR_104377	chr7	119900110	119901110	0
NR_104378	chr4	22357542	22358542	0
NR_104379	chr4	22357542	22358542	0
NR_104380	chr4	22357542	22358542	0
NR_104381	chr4	152086862	152087862	0
NR_104382	chr17	84683120	84684120	0
NR_104383	chr5	134228625	134229625	1
NR_104384	chr14	51451961	51452961	0
NR_104385	chr4	104367537	104368537	0
NR_104386	chr12	76176259	76177259	1
NR_104397	chr12	70111035	70112035	1
NR_104398	chr12	70110629	70111629	1
NR_104406	chr13	54783997	54784997	0
NR_104407	chr13	54783997	54784997	0
NR_104410	chr8	107095545	107096545	1
NR_104415	chr7	140101441	140102441	1
NR_104416	chr19	8888882	8889882	0
NR_104427	chr15	103240396	103241396	0
NR_104430	chr8	3925841	3926841	1
NR_104433	chr8	104250860	104251860	0
NR_104434	chr8	70131326	70132326	0
NR_104435	chr12	104864076	104865076	1
NR_104436	chr12	104864076	104865076	1
NR_104437	chr12	104864076	104865076	1
NR_104438	chr12	104864076	104865076	1
NR_104439	chr12	104864076	104865076	1
NR_104441	chr5	122263460	122264460	1
NR_104446	chr12	72234746	72235746	1
NR_104449	chr5	110603504	110604504	0
NR_104458	chr17	26938458	26939458	1
NR_104459	chr9	106684952	106685952	1
NR_104460	chr19	8989283	8990283	0
NR_104465	chr17	65783354	65784354	0
NR_104468	chr6	51468894	51469894	1
NR_104477	chr6	87811098	87812098	1
NR_104478	chr6	87811164	87812164	1
NR_104482	chr19	5365876	5366876	1
NR_104483	chr6	87495327	87496327	1
NR_104484	chr6	119847150	119848150	1
NR_104575	chr6	48840137	48841137	1
NR_104576	chr6	29917012	29918012	0
NR_104577	chr6	108659934	108660934	1
NR_104580	chr17	81737387	81738387	1
NR_104582	chr7	102065490	102066490	0
NR_104594	chr6	93911963	93912963	1
NR_104608	chr12	28649601	28650601	0
NR_104611	chr3	129878605	129879605	0
NR_105022	chr18	11051567	11052567	1
NR_105023	chr18	11051567	11052567	1
NR_105025	chr14	19838924	19839924	0
NR_105026	chr9	61104386	61105386	1
NR_105027	chr6	83761508	83762508	1
NR_105029	chr3	127161304	127162304	0
NR_105030	chr3	127161304	127162304	0
NR_105031	chr4	59260050	59261050	0
NR_105032	chr5	110430955	110431955	1
NR_105038	chrX	93156153	93157153	0
NR_105038	chrX	93183226	93184226	0
NR_105041	chr13	34652922	34653922	0
NR_105046	chr3	20057810	20058810	0
NR_105047	chr3	20058290	20059290	0
NR_105048	chr7	141278133	141279133	1
NR_105051	chr17	64767110	64768110	0
NR_105054	chr16	92381683	92382683	1
NR_105055	chr14	42259048	42260048	1
NR_105058	chr8	110501356	110502356	1
NR_105062	chr7	73310379	73311379	0
NR_105063	chr16	26754502	26755502	1
NR_105742	chr18	65618615	65619615	1
NR_105743	chr19	24941303	24942303	1
NR_105743	chr19	60773397	60774397	1
NR_105744	chr9	110281286	110282286	0
NR_105745	chr9	9894430	9895430	0
NR_105746	chr7	53890889	53891889	1
NR_105747	chr14	117952847	117953847	1
NR_105749	chr14	118258633	118259633	0
NR_105750	chr9	52115622	52116622	0
NR_105751	chr2	56785810	56786810	0
NR_105752	chr2	67781042	67782042	0
NR_105753	chr2	29474294	29475294	1
NR_105754	chr2	42446568	42447568	1
NR_105755	chr2	65363400	65364400	1
NR_105756	chr11	72388755	72389755	0
NR_105757	chr2	130015408	130016408	1
NR_105758	chr2	173700148	173701148	1
NR_105759	chr1	12425985	12426985	0
NR_105760	chr1	29421487	29422487	0
NR_105761	chr1	76509559	76510559	0
NR_105762	chr1	82131915	82132915	0
NR_105763	chr1	93352157	93353157	0
NR_105766	chr1	168490642	168491642	0
NR_105767	chr1	39185992	39186992	1
NR_105768	chr1	47466125	47467125	1
NR_105770	chr1	77495768	77496768	1
NR_105771	chr1	84217961	84218961	1
NR_105772	chr11	63385069	63386069	1
NR_105773	chr18	59579629	59580629	0
NR_105774	chr18	68739399	68740399	0
NR_105775	chr18	70516785	70517785	0
NR_105776	chr18	76170551	76171551	0
NR_105777	chr18	88972029	88973029	0
NR_105778	chr18	23773989	23774989	1
NR_105779	chr18	32879673	32880673	1
NR_105780	chr18	69021273	69022273	1
NR_105781	chr5	29789010	29790010	0
NR_105782	chr16	50727131	50728131	0
NR_105783	chr2	166672717	166673717	0
NR_105784	chr16	13470180	13471180	1
NR_105785	chr16	18164170	18165170	1
NR_105786	chr19	9017903	9018903	0
NR_105787	chr13	28709873	28710873	1
NR_105788	chr13	58312149	58313149	1
NR_105788	chr5	30936024	30937024	0
NR_105789	chr6	19555341	19556341	0
NR_105791	chr11	26202239	26203239	0
NR_105792	chr6	102794383	102795383	0
NR_105793	chr6	83400102	83401102	1
NR_105794	chr6	85789234	85790234	1
NR_105795	chr6	88103258	88104258	1
NR_105796	chr3	29636743	29637743	0
NR_105798	chr3	140028248	140029248	0
NR_105799	chr3	34921651	34922651	1
NR_105801	chr11	48073583	48074583	1
NR_105802	chr3	142622946	142623946	1
NR_105803	chrX	106309825	106310825	0
NR_105804	chrX	136183244	136184244	0
NR_105805	chrX	52377181	52378181	1
NR_105806	chr9	58221149	58222149	0
NR_105807	chr9	53399886	53400886	1
NR_105808	chr9	92266361	92267361	1
NR_105809	chr12	15800101	15801101	1
NR_105810	chr12	115694794	115695794	1
NR_105812	chr7	57581060	57582060	0
NR_105813	chr3	97309255	97310255	0
NR_105814	chr14	105622770	105623770	1
NR_105815	chr14	118591472	118592472	1
NR_105816	chr15	84168269	84169269	0
NR_105817	chr15	87794943	87795943	1
NR_105818	chr7	96305666	96306666	0
NR_105819	chr8	111450199	111451199	0
NR_105820	chr8	34165712	34166712	1
NR_105821	chr8	122621375	122622375	1
NR_105822	chr8	128277225	128278225	1
NR_105823	chr4	108087356	108088356	0
NR_105824	chr4	123616419	123617419	0
NR_105825	chr4	138163208	138164208	0
NR_105826	chr4	15941991	15942991	1
NR_105827	chr7	139779017	139780017	0
NR_105828	chr4	91372363	91373363	1
NR_105829	chr4	134566851	134567851	1
NR_105830	chr7	143933114	143934114	0
NR_105831	chr19	44808405	44809405	0
NR_105832	chr19	16314004	16315004	1
NR_105833	chr11	68220891	68221891	0
NR_105834	chr19	53009756	53010756	1
NR_105835	chr10	60923022	60924022	0
NR_105836	chr10	76008925	76009925	0
NR_105837	chr10	78434798	78435798	0
NR_105838	chr10	104287268	104288268	0
NR_105839	chr17	30255535	30256535	1
NR_105840	chr10	20296688	20297688	1
NR_105842	chr5	41891341	41892341	0
NR_105843	chr5	92458556	92459556	0
NR_105844	chr7	64249099	64250099	1
NR_105845	chr5	52135017	52136017	1
NR_105846	chr5	137528594	137529594	1
NR_105847	chr2	17563513	17564513	0
NR_105848	chr17	64440805	64441805	0
NR_105849	chr4	36668509	36669509	0
NR_105850	chr11	78072241	78073241	1
NR_105851	chr4	120772605	120773605	0
NR_105852	chr3	99198453	99199453	1
NR_105853	chr11	117077347	117078347	0
NR_105854	chr5	147282298	147283298	1
NR_105855	chr7	25096175	25097175	1
NR_105856	chr12	26414010	26415010	1
NR_105857	chr14	67858745	67859745	1
NR_105858	chr16	42302469	42303469	1
NR_105859	chr5	31666340	31667340	1
NR_105860	chr14	62865541	62866541	0
NR_105861	chr1	34117358	34118358	0
NR_105862	chr1	36143313	36144313	1
NR_105863	chr1	36347758	36348758	1
NR_105864	chr1	64041501	64042501	1
NR_105865	chr1	92463542	92464542	1
NR_105866	chr1	93274548	93275548	0
NR_105867	chr1	93346091	93347091	0
NR_105868	chr1	133725645	133726645	1
NR_105869	chr1	180587200	180588200	0
NR_105870	chr10	24910663	24911663	0
NR_105871	chr10	60126775	60127775	0
NR_105872	chr10	78407545	78408545	1
NR_105873	chr10	78444157	78445157	1
NR_105874	chr10	79530090	79531090	1
NR_105875	chr10	79862586	79863586	0
NR_105876	chr10	80278163	80279163	0
NR_105877	chr10	80609259	80610259	0
NR_105878	chr10	81386346	81387346	0
NR_105879	chr10	128382837	128383837	0
NR_105880	chr10	128388831	128389831	0
NR_105881	chr10	128511030	128512030	1
NR_105882	chr10	128583497	128584497	1
NR_105883	chr11	4891344	4892344	0
NR_105884	chr11	50232244	50233244	0
NR_105885	chr11	53409196	53410196	0
NR_105886	chr11	60199617	60200617	1
NR_105887	chr11	60201327	60202327	1
NR_105888	chr11	67099803	67100803	0
NR_105889	chr11	69881094	69882094	1
NR_105890	chr11	70705989	70706989	0
NR_105891	chr11	74867194	74868194	1
NR_105892	chr11	97677059	97678059	0
NR_105893	chr11	101030339	101031339	0
NR_105894	chr11	101418253	101419253	1
NR_105895	chr11	102403987	102404987	1
NR_105896	chr11	102998921	102999921	1
NR_105897	chr11	107637721	107638721	0
NR_105898	chr11	118002269	118003269	0
NR_105899	chr11	119153137	119154137	1
NR_105900	chr11	120346413	120347413	1
NR_105901	chr11	120623876	120624876	1
NR_105902	chr12	28679324	28680324	0
NR_105903	chr12	85244985	85245985	1
NR_105904	chr12	112658351	112659351	1
NR_105905	chr12	112733321	112734321	0
NR_105906	chr12	112919541	112920541	1
NR_105907	chr13	21395638	21396638	1
NR_105908	chr13	55453105	55454105	0
NR_105909	chr13	55476776	55477776	1
NR_105910	chr13	55506692	55507692	1
NR_105911	chr14	20690634	20691634	0
NR_105912	chr14	29988887	29989887	0
NR_105913	chr14	54642110	54643110	1
NR_105914	chr14	56081468	56082468	1
NR_105915	chr14	69692247	69693247	0
NR_105916	chr15	38489547	38490547	1
NR_105917	chr15	76063888	76064888	1
NR_105918	chr15	76248190	76249190	0
NR_105919	chr15	76433213	76434213	0
NR_105920	chr15	78891839	78892839	0
NR_105921	chr15	79002222	79003222	0
NR_105922	chr15	80646072	80647072	0
NR_105923	chr15	89184537	89185537	1
NR_105924	chr15	89304732	89305732	1
NR_105925	chr15	99080804	99081804	0
NR_105926	chr15	100648229	100649229	1
