chr_name	chromosome_id	end	id	id_13_11_20	id_13_11_25	id_14_06_11	start	tag_count_13_11_20	tag_count_13_11_25	tag_count_14_06_11
chr2	2	57697719	32707	37341.0	29685.0	32707.0	57696947	14.6	17.6	36.3
chr2	2	60822281	32708	33279.0	0.0	32708.0	60821453	19.3	0.0	36.3
chr2	2	70944851	32710	0.0	0.0	32710.0	70943561	0.0	0.0	36.3
chr2	2	103598775	32715	31841.0	40493.0	32715.0	103597643	21.4	8.03	36.3
chr2	2	103646142	32716	33673.0	25762.0	32716.0	103645344	18.8	23.6	36.3
chr2	2	155027327	32719	0.0	0.0	32719.0	155026827	0.0	0.0	36.3
chr2	2	165167558	32720	32629.0	39160.0	32720.0	165167058	20.4	9.03	36.3
chr2	2	167756553	32721	0.0	0.0	32721.0	167755535	0.0	0.0	36.3
chr2	2	169610483	32723	0.0	0.0	32723.0	169609853	0.0	0.0	36.3
chr2	2	173065689	32725	0.0	0.0	32725.0	173064829	0.0	0.0	36.3
chr2	2	180271125	32726	35769.0	23657.0	32726.0	180270337	16.2	27.6	36.3
chr3	4	9912022	32727	28090.0	0.0	32727.0	9911132	28.2	0.0	36.3
chr3	4	28467939	32729	0.0	0.0	32729.0	28467295	0.0	0.0	36.3
chr3	4	30865000	32730	0.0	0.0	32730.0	30863822	0.0	0.0	36.3
chr3	4	51312460	32732	39573.0	25475.0	32732.0	51311526	12.6	24.1	36.3
chr3	4	60080655	32734	0.0	0.0	32734.0	60079763	0.0	0.0	36.3
chr3	4	79104213	32735	0.0	32578.0	32735.0	79103433	0.0	14.1	36.3
chr3	4	79278944	32736	0.0	38199.0	32736.0	79277900	0.0	9.54	36.3
chr3	4	89881089	32737	0.0	0.0	32737.0	89880335	0.0	0.0	36.3
chr3	4	95794853	32738	24978.0	0.0	32738.0	95794087	35.6	0.0	36.3
chr3	4	104714984	32740	31539.0	0.0	32740.0	104714252	22.0	0.0	36.3
chr3	4	108830809	32742	0.0	0.0	32742.0	108829921	0.0	0.0	36.3
chr3	4	108903609	32743	0.0	0.0	32743.0	108901831	0.0	0.0	36.3
chr3	4	144266543	32744	31205.0	0.0	32744.0	144265527	22.5	0.0	36.3
chr3	4	148344371	32745	41818.0	0.0	32745.0	148343591	11.0	0.0	36.3
chr4	5	32622051	32748	36279.0	41585.0	32748.0	32621387	15.7	7.53	36.3
chr4	5	46550967	32749	27860.0	23164.0	32749.0	46550201	28.8	28.6	36.3
chr4	5	46641847	32750	28860.0	0.0	32750.0	46641195	26.7	0.0	36.3
chr4	5	55733557	32751	0.0	0.0	32751.0	55732737	0.0	0.0	36.3
chr4	5	87882873	32754	47045.0	43063.0	32754.0	87881721	8.37	6.53	36.3
chr4	5	106958919	32755	25762.0	23167.0	32755.0	106958287	33.5	28.6	36.3
chr4	5	115984591	32756	41234.0	0.0	32756.0	115983959	11.5	0.0	36.3
chr4	5	122939862	32757	38935.0	35207.0	32757.0	122939074	13.1	11.5	36.3
chr4	5	123148181	32759	0.0	34270.0	32759.0	123147171	0.0	12.5	36.3
chr4	5	126005800	32760	42542.0	0.0	32760.0	126004542	10.5	0.0	36.3
chr4	5	134906678	32762	29170.0	31409.0	32762.0	134905896	26.1	15.6	36.3
chr4	5	135026403	32763	0.0	0.0	32763.0	135025645	0.0	0.0	36.3
chr4	5	135177197	32764	0.0	0.0	32764.0	135176199	0.0	0.0	36.3
chr4	5	138408117	32766	29172.0	0.0	32766.0	138407047	26.1	0.0	36.3
chr4	5	150563213	32768	45759.0	42638.0	32768.0	150561533	8.89	7.03	36.3
chr4	5	155482012	32770	35395.0	0.0	32770.0	155481058	16.7	0.0	36.3
chr5	6	23621121	32771	0.0	39831.0	32771.0	23620469	0.0	8.53	36.3
chr5	6	41739327	32772	34989.0	0.0	32772.0	41738581	17.3	0.0	36.3
chr5	6	43778305	32773	0.0	36547.0	32773.0	43776771	0.0	10.5	36.3
chr5	6	64439035	32774	29691.0	32642.0	32774.0	64437691	25.1	14.1	36.3
chr5	6	64655698	32775	0.0	36553.0	32775.0	64654674	0.0	10.5	36.3
chr5	6	65834502	32777	31233.0	31419.0	32777.0	65833686	22.5	15.6	36.3
chr5	6	72862678	32778	44491.0	0.0	32778.0	72861108	9.41	0.0	36.3
chr5	6	75808850	32779	30618.0	26058.0	32779.0	75808030	23.5	23.1	36.3
chr5	6	113953246	32781	42581.0	0.0	32781.0	113952186	10.5	0.0	36.3
chr5	6	114968585	32782	0.0	0.0	32782.0	114968085	0.0	0.0	36.3
chr5	6	123985180	32784	0.0	0.0	32784.0	123984374	0.0	0.0	36.3
chr5	6	137107647	32785	0.0	0.0	32785.0	137107007	0.0	0.0	36.3
chr5	6	143057605	32786	30312.0	0.0	32786.0	143056063	24.1	0.0	36.3
chr5	6	148486803	32787	0.0	0.0	32787.0	148486171	0.0	0.0	36.3
chr5	6	148625171	32788	0.0	0.0	32788.0	148624535	0.0	0.0	36.3
chr5	6	149256703	32789	27635.0	21539.0	32789.0	149255947	29.3	32.1	36.3
chr6	7	12108170	32790	0.0	27288.0	32790.0	12107342	0.0	21.1	36.3
chr6	7	33618930	32791	0.0	0.0	32791.0	33618148	0.0	0.0	36.3
chr6	7	49209555	32793	0.0	35268.0	32793.0	49208721	0.0	11.5	36.3
chr6	7	56909252	32795	0.0	0.0	32795.0	56908452	0.0	0.0	36.3
chr6	7	72559005	32796	35017.0	0.0	32796.0	72558253	17.3	0.0	36.3
chr6	7	86579638	32797	50693.0	0.0	32797.0	86579138	6.8	0.0	36.3
chr6	7	86920440	32798	0.0	0.0	32798.0	86919366	0.0	0.0	36.3
chr6	7	91509456	32799	34202.0	35930.0	32799.0	91507820	18.3	11.0	36.3
chr6	7	99081960	32800	40548.0	39255.0	32800.0	99081042	12.0	9.03	36.3
chr6	7	113330848	32802	0.0	30528.0	32802.0	113330084	0.0	16.6	36.3
chr6	7	120903112	32803	0.0	0.0	32803.0	120901804	0.0	0.0	36.3
chr6	7	128446355	32804	0.0	37418.0	32804.0	128445731	0.0	10.0	36.3
chr6	7	134363169	32805	29205.0	29420.0	32805.0	134362251	26.1	18.1	36.3
chr6	7	137193897	32806	29711.0	0.0	32806.0	137193263	25.1	0.0	36.3
chr6	7	143221910	32807	0.0	0.0	32807.0	143220576	0.0	0.0	36.3
chr6	7	145553681	32809	0.0	0.0	32809.0	145552715	0.0	0.0	36.3
chr7	8	4478618	32810	0.0	0.0	32810.0	4477800	0.0	0.0	36.3
chr7	8	12987616	32812	33053.0	38404.0	32812.0	12986850	19.9	9.54	36.3
chr7	8	31095535	32814	28400.0	27971.0	32814.0	31094383	27.7	20.1	36.3
chr7	8	31177854	32815	29457.0	0.0	32815.0	31176916	25.6	0.0	36.3
chr7	8	68165045	32816	32328.0	0.0	32816.0	68164247	20.9	0.0	36.3
chr7	8	75667491	32818	0.0	0.0	32818.0	75666689	0.0	0.0	36.3
chr7	8	78866228	32820	28405.0	0.0	32820.0	78865274	27.7	0.0	36.3
chr7	8	81220237	32821	0.0	27321.0	32821.0	81219611	0.0	21.1	36.3
chr7	8	82057806	32822	0.0	0.0	32822.0	82057124	0.0	0.0	36.3
chr7	8	99159312	32824	40591.0	40764.0	32824.0	99158526	12.0	8.03	36.3
chr7	8	101649680	32827	0.0	0.0	32827.0	101648490	0.0	0.0	36.3
chr7	8	107659674	32828	0.0	37458.0	32828.0	107659048	0.0	10.0	36.3
chr7	8	110273234	32829	0.0	0.0	32829.0	110272468	0.0	0.0	36.3
chr7	8	110965998	32830	25800.0	28731.0	32830.0	110965096	33.5	19.1	36.3
chr7	8	112286141	32831	36968.0	0.0	32831.0	112285353	15.2	0.0	36.3
chr7	8	114357117	32832	24833.0	0.0	32832.0	114356299	36.1	0.0	36.3
chr7	8	122378799	32833	29211.0	0.0	32833.0	122377955	26.1	0.0	36.3
chr7	8	123132991	32834	44642.0	37459.0	32834.0	123132355	9.41	10.0	36.3
chr7	8	125483225	32835	0.0	30147.0	32835.0	125481639	0.0	17.1	36.3
chr7	8	126168215	32836	37925.0	0.0	32836.0	126167575	14.1	0.0	36.3
chr7	8	127177604	32837	29467.0	0.0	32837.0	127176774	25.6	0.0	36.3
chr7	8	132755372	32838	42668.0	0.0	32838.0	132754478	10.5	0.0	36.3
chr7	8	135592052	32839	36975.0	38467.0	32839.0	135591080	15.2	9.54	36.3
chr7	8	140766544	32840	0.0	0.0	32840.0	140765912	0.0	0.0	36.3
chr7	8	141592377	32841	32337.0	26389.0	32841.0	141591271	20.9	22.6	36.3
chr8	10	11098993	32842	39061.0	0.0	32842.0	11098221	13.1	0.0	36.3
chr8	10	11181979	32843	39062.0	0.0	32843.0	11181085	13.1	0.0	36.3
chr8	10	11461164	32844	0.0	0.0	32844.0	11460664	0.0	0.0	36.3
chr8	10	13163614	32845	31624.0	38474.0	32845.0	13162694	22.0	9.54	36.3
chr8	10	13740590	32846	36414.0	0.0	32846.0	13739764	15.7	0.0	36.3
chr8	10	15043482	32847	0.0	0.0	32847.0	15042706	0.0	0.0	36.3
chr8	10	41003778	32848	0.0	0.0	32848.0	41002790	0.0	0.0	36.3
chr8	10	66914498	32850	48202.0	39974.0	32850.0	66913692	7.84	8.53	36.3
chr8	10	70249685	32851	35065.0	25289.0	32851.0	70249029	17.3	24.6	36.3
chr8	10	79646971	32853	0.0	0.0	32853.0	79645581	0.0	0.0	36.3
chr8	10	81481266	32854	0.0	41878.0	32854.0	81480416	0.0	7.53	36.3
chr8	10	88237825	32855	0.0	0.0	32855.0	88236343	0.0	0.0	36.3
chr8	10	88451702	32856	41974.0	0.0	32856.0	88450806	11.0	0.0	36.3
chr8	10	88571294	32857	0.0	0.0	32857.0	88570446	0.0	0.0	36.3
chr8	10	88581007	32858	49418.0	0.0	32858.0	88580235	7.32	0.0	36.3
chr8	10	115569036	32861	41367.0	0.0	32861.0	115568536	11.5	0.0	36.3
chr8	10	116619197	32862	36433.0	0.0	32862.0	116617999	15.7	0.0	36.3
chr8	10	117482181	32863	36434.0	0.0	32863.0	117481357	15.7	0.0	36.3
chr8	10	123151418	32864	31987.0	33245.0	32864.0	123150790	21.4	13.6	36.3
chr9	12	14141128	32866	0.0	0.0	32866.0	14140284	0.0	0.0	36.3
chr9	12	32554197	32867	35077.0	40841.0	32867.0	32553189	17.3	8.03	36.3
chr9	12	40731064	32868	31304.0	0.0	32868.0	40730564	22.5	0.0	36.3
chr9	12	40859261	32869	41381.0	0.0	32869.0	40858299	11.5	0.0	36.3
chr9	12	44126838	32870	0.0	0.0	32870.0	44125552	0.0	0.0	36.3
chr9	12	45678148	32871	29234.0	29467.0	32871.0	45677522	26.1	18.1	36.3
chr9	12	50591459	32872	50911.0	39330.0	32872.0	50590771	6.8	9.03	36.3
chr9	12	57928301	32873	25813.0	0.0	32873.0	57927565	33.5	0.0	36.3
chr9	12	70690161	32874	0.0	0.0	32874.0	70689529	0.0	0.0	36.3
chr9	12	71189460	32875	47272.0	0.0	32875.0	71188498	8.37	0.0	36.3
chr9	12	72400589	32876	0.0	22736.0	32876.0	72399619	0.0	29.6	36.3
chr9	12	94699006	32879	31309.0	32758.0	32879.0	94697666	22.5	14.1	36.3
chr9	12	96341443	32881	44758.0	0.0	32881.0	96340339	9.41	0.0	36.3
chr9	12	96537545	32882	27422.0	0.0	32882.0	96536679	29.8	0.0	36.3
chr9	12	108255801	32883	27425.0	27685.0	32883.0	108254931	29.8	20.6	36.3
chr9	12	113941706	32885	46144.0	40030.0	32885.0	113940156	8.89	8.53	36.3
chr9	12	118737405	32888	0.0	0.0	32888.0	118736763	0.0	0.0	36.3
chr9	12	124080763	32890	35924.0	21591.0	32890.0	124079689	16.2	32.1	36.3
chr10	9	17551306	32891	35517.0	0.0	32891.0	17550254	16.7	0.0	36.3
chr10	9	21179059	32893	26323.0	0.0	32893.0	21178559	32.4	0.0	36.3
chr10	9	21334918	32894	0.0	38601.0	32894.0	21333882	0.0	9.54	36.3
chr10	9	22141453	32895	48283.0	0.0	32895.0	22140825	7.84	0.0	36.3
chr10	9	26782376	32896	39145.0	0.0	32896.0	26781604	13.1	0.0	36.3
chr10	9	44626195	32899	0.0	0.0	32899.0	44625423	0.0	0.0	36.3
chr10	9	54009584	32900	26975.0	0.0	32900.0	54008542	30.9	0.0	36.3
chr10	9	67124372	32901	0.0	0.0	32901.0	67123552	0.0	0.0	36.3
chr10	9	69252945	32902	0.0	0.0	32902.0	69252183	0.0	0.0	36.3
chr10	9	80684396	32903	28449.0	21373.0	32903.0	80683896	27.7	32.6	36.3
chr10	9	82814883	32904	28979.0	39382.0	32904.0	82814017	26.7	9.03	36.3
chr10	9	84816797	32905	0.0	0.0	32905.0	84815861	0.0	0.0	36.3
chr10	9	86385871	32906	0.0	0.0	32906.0	86385167	0.0	0.0	36.3
chr10	9	93023766	32907	0.0	0.0	32907.0	93023266	0.0	0.0	36.3
chr10	9	95151512	32908	33867.0	0.0	32908.0	95150180	18.8	0.0	36.3
chr10	9	95534080	32909	46202.0	38638.0	32909.0	95532676	8.89	9.54	36.3
chr10	9	100160612	32910	0.0	0.0	32910.0	100159860	0.0	0.0	36.3
chr10	9	121090709	32914	0.0	0.0	32914.0	121089937	0.0	0.0	36.3
chr10	9	122763849	32916	0.0	0.0	32916.0	122763349	0.0	0.0	36.3
chr10	9	126935878	32917	30102.0	0.0	32917.0	126935378	24.6	0.0	36.3
chr11	13	16559714	32918	39900.0	0.0	32918.0	16559084	12.6	0.0	36.3
chr11	13	17945921	32919	43753.0	0.0	32919.0	17944903	9.94	0.0	36.3
chr11	13	20243499	32920	36502.0	0.0	32920.0	20242465	15.7	0.0	36.3
chr11	13	24139764	32921	0.0	0.0	32921.0	24138584	0.0	0.0	36.3
chr11	13	24185782	32922	0.0	0.0	32922.0	24184990	0.0	0.0	36.3
chr11	13	32097033	32923	35955.0	27379.0	32923.0	32096047	16.2	21.1	36.3
chr11	13	45884048	32925	28201.0	0.0	32925.0	45882374	28.2	0.0	36.3
chr11	13	46060820	32926	33482.0	0.0	32926.0	46059932	19.3	0.0	36.3
chr11	13	50018558	32927	49632.0	34410.0	32927.0	50017374	7.32	12.5	36.3
chr11	13	54428381	32929	0.0	31129.0	32929.0	54427745	0.0	16.1	36.3
chr11	13	63147315	32931	46259.0	0.0	32931.0	63145913	8.89	0.0	36.3
chr11	13	70446047	32932	0.0	0.0	32932.0	70445027	0.0	0.0	36.3
chr11	13	72447054	32933	0.0	0.0	32933.0	72445956	0.0	0.0	36.3
chr11	13	83829486	32935	0.0	0.0	32935.0	83828808	0.0	0.0	36.3
chr11	13	90235379	32937	44908.0	0.0	32937.0	90233891	9.41	0.0	36.3
chr11	13	98713121	32938	26352.0	0.0	32938.0	98712379	32.4	0.0	36.3
chr11	13	100952854	32939	0.0	26159.0	32939.0	100952184	0.0	23.1	36.3
chr11	13	113332223	32941	0.0	0.0	32941.0	113331589	0.0	0.0	36.3
chr11	13	114571298	32942	38043.0	0.0	32942.0	114570798	14.1	0.0	36.3
chr11	13	116832801	32943	39204.0	36838.0	32943.0	116832153	13.1	10.5	36.3
chr12	15	3556576	32945	0.0	29872.0	32945.0	3556076	0.0	17.6	36.3
chr12	15	15932399	32946	26765.0	0.0	32946.0	15931133	31.4	0.0	36.3
chr12	15	21212987	32947	0.0	32335.0	32947.0	21212359	0.0	14.6	36.3
chr12	15	32910698	32949	0.0	0.0	32949.0	32909780	0.0	0.0	36.3
chr12	15	55506394	32952	0.0	0.0	32952.0	55505894	0.0	0.0	36.3
chr12	15	69854169	32953	29526.0	20797.0	32953.0	69853535	25.6	34.1	36.3
chr12	15	73914709	32954	29290.0	28838.0	32954.0	73913221	26.1	19.1	36.3
chr12	15	79960624	32956	0.0	0.0	32956.0	79959656	0.0	0.0	36.3
chr12	15	80135769	32957	0.0	0.0	32957.0	80135269	0.0	0.0	36.3
chr12	15	81867859	32958	0.0	0.0	32958.0	81867021	0.0	0.0	36.3
chr12	15	99250876	32959	0.0	0.0	32959.0	99250240	0.0	0.0	36.3
chr12	15	107585363	32960	42888.0	23791.0	32960.0	107584723	10.5	27.6	36.3
chr12	15	111150471	32961	27982.0	0.0	32961.0	111149843	28.8	0.0	36.3
chr12	15	116170322	32962	38066.0	0.0	32962.0	116169572	14.1	0.0	36.3
chr13	14	5888587	32963	33923.0	0.0	32963.0	5887851	18.8	0.0	36.3
chr13	14	9174098	32964	0.0	0.0	32964.0	9172964	0.0	0.0	36.3
chr13	14	37871511	32968	26371.0	0.0	32968.0	37870501	32.4	0.0	36.3
chr13	14	43765761	32970	46443.0	0.0	32970.0	43765123	8.89	0.0	36.3
chr13	14	43932578	32971	0.0	27100.0	32971.0	43931794	0.0	21.6	36.3
chr13	14	47273859	32972	0.0	0.0	32972.0	47273229	0.0	0.0	36.3
chr13	14	48959680	32973	0.0	34001.0	32973.0	48958332	0.0	13.1	36.3
chr13	14	49436248	32974	32460.0	25660.0	32974.0	49435622	20.9	24.1	36.3
chr13	14	51418976	32975	0.0	36176.0	32975.0	51418476	0.0	11.0	36.3
chr13	14	52042011	32976	46448.0	0.0	32976.0	52041235	8.89	0.0	36.3
chr13	14	52566787	32977	0.0	0.0	32977.0	52565905	0.0	0.0	36.3
chr13	14	59714166	32979	0.0	0.0	32979.0	59713666	0.0	0.0	36.3
chr13	14	60855372	32980	29302.0	28864.0	32980.0	60854614	26.1	19.1	36.3
chr13	14	75739393	32981	0.0	0.0	32981.0	75738487	0.0	0.0	36.3
chr13	14	83650288	32982	49814.0	0.0	32982.0	83649788	7.32	0.0	36.3
chr13	14	97323555	32983	41540.0	21182.0	32983.0	97322689	11.5	33.1	36.3
chr13	14	97767684	32985	0.0	0.0	32985.0	97767184	0.0	0.0	36.3
chr13	14	111587937	32987	38090.0	24529.0	32987.0	111587307	14.1	26.1	36.3
chr14	11	10286900	32989	30443.0	21636.0	32989.0	10286052	24.1	32.1	36.3
chr14	11	19585354	32990	48490.0	36202.0	32990.0	19584396	7.84	11.0	36.3
chr14	11	20964245	32991	25097.0	0.0	32991.0	20963745	35.6	0.0	36.3
chr14	11	25162327	32992	0.0	0.0	32992.0	25161423	0.0	0.0	36.3
chr14	11	32023431	32993	37611.0	0.0	32993.0	32022931	14.6	0.0	36.3
chr14	11	45051115	32995	36587.0	0.0	32995.0	45050357	15.7	0.0	36.3
chr14	11	53927754	32997	27742.0	19936.0	32997.0	53926710	29.3	36.1	36.3
chr14	11	63269956	32998	0.0	0.0	32998.0	63269202	0.0	0.0	36.3
chr14	11	79592125	32999	33554.0	25672.0	32999.0	79590367	19.3	24.1	36.3
chr14	11	102942884	33000	42196.0	0.0	33000.0	102942384	11.0	0.0	36.3
chr14	11	121199261	33003	0.0	0.0	33003.0	121198275	0.0	0.0	36.3
chr15	16	7086323	33004	0.0	41127.0	33004.0	7085017	0.0	8.03	36.3
chr15	16	10104124	33005	0.0	34046.0	33005.0	10103356	0.0	13.1	36.3
chr15	16	11988579	33007	0.0	42266.0	33007.0	11987627	0.0	7.53	36.3
chr15	16	30468368	33008	0.0	22309.0	33008.0	30467386	0.0	30.6	36.3
chr15	16	30570100	33009	0.0	34940.0	33009.0	30569600	0.0	12.0	36.3
chr15	16	35757504	33011	51390.0	0.0	33011.0	35756854	6.8	0.0	36.3
chr15	16	55860328	33014	37623.0	28898.0	33014.0	55859040	14.6	19.1	36.3
chr15	16	63811910	33015	28758.0	25923.0	33015.0	63811074	27.2	23.6	36.3
chr15	16	77722921	33016	0.0	41150.0	33016.0	77722119	0.0	8.03	36.3
chr15	16	86022806	33017	51434.0	0.0	33017.0	86022048	6.8	0.0	36.3
chr15	16	93832761	33018	42229.0	0.0	33018.0	93832133	11.0	0.0	36.3
chr15	16	98487713	33019	39330.0	36981.0	33019.0	98486389	13.1	10.5	36.3
chr15	16	103166030	33021	38694.0	0.0	33021.0	103165178	13.6	0.0	36.3
chr16	17	4197102	33022	36072.0	0.0	33022.0	4196062	16.2	0.0	36.3
chr16	17	5164944	33024	48569.0	0.0	33024.0	5164268	7.84	0.0	36.3
chr16	17	11105462	33025	43988.0	0.0	33025.0	11104652	9.94	0.0	36.3
chr16	17	20266005	33026	27516.0	0.0	33026.0	20265189	29.8	0.0	36.3
chr16	17	24603916	33029	0.0	31607.0	33029.0	24602844	0.0	15.6	36.3
chr16	17	33886054	33032	0.0	0.0	33032.0	33884874	0.0	0.0	36.3
chr16	17	57431851	33037	26615.0	0.0	33037.0	57431001	31.9	0.0	36.3
chr16	17	75877427	33038	0.0	0.0	33038.0	75876647	0.0	0.0	36.3
chr16	17	95435410	33039	0.0	0.0	33039.0	95434568	0.0	0.0	36.3
chr17	18	3120857	33042	36646.0	0.0	33042.0	3120167	15.7	0.0	36.3
chr17	18	26727021	33044	0.0	38952.0	33044.0	26726137	0.0	9.54	36.3
chr17	18	27897605	33045	37654.0	0.0	33045.0	27896971	14.6	0.0	36.3
chr17	18	29479119	33046	48618.0	0.0	33046.0	29477513	7.84	0.0	36.3
chr17	18	30525497	33047	40129.0	0.0	33047.0	30524219	12.6	0.0	36.3
chr17	18	32412025	33048	29069.0	37897.0	33048.0	32411373	26.7	10.0	36.3
chr17	18	36199069	33049	33220.0	28522.0	33049.0	36197955	19.9	19.6	36.3
chr17	18	36236330	33050	29867.0	38971.0	33050.0	36235202	25.1	9.54	36.3
chr17	18	44163312	33051	0.0	31978.0	33051.0	44162376	0.0	15.1	36.3
chr17	18	51400140	33052	26157.0	0.0	33052.0	51399174	32.9	0.0	36.3
chr17	18	55844018	33053	29590.0	37029.0	33053.0	55843118	25.6	10.5	36.3
chr17	18	56342267	33055	0.0	25947.0	33055.0	56341509	0.0	23.6	36.3
chr17	18	73136904	33057	24928.0	0.0	33057.0	73136000	36.1	0.0	36.3
chr17	18	74828543	33058	0.0	0.0	33058.0	74828043	0.0	0.0	36.3
chr17	18	83253472	33059	0.0	0.0	33059.0	83252972	0.0	0.0	36.3
chr17	18	88047598	33061	0.0	0.0	33061.0	88046738	0.0	0.0	36.3
chr18	20	23997518	33062	0.0	0.0	33062.0	23996486	0.0	0.0	36.3
chr18	20	37801309	33063	0.0	41250.0	33063.0	37800673	0.0	8.03	36.3
chr18	20	37836500	33064	35267.0	0.0	33064.0	37836000	17.3	0.0	36.3
chr18	20	42468251	33065	37678.0	32467.0	33065.0	42467625	14.6	14.6	36.3
chr18	20	46013996	33066	0.0	32468.0	33066.0	46013024	0.0	14.6	36.3
chr18	20	52567343	33067	0.0	0.0	33067.0	52566701	0.0	0.0	36.3
chr18	20	62161530	33068	27796.0	26246.0	33068.0	62160242	29.3	23.1	36.3
chr18	20	65330632	33069	41029.0	0.0	33069.0	65329860	12.0	0.0	36.3
chr18	20	69586850	33070	0.0	0.0	33070.0	69585606	0.0	0.0	36.3
chr18	20	80319596	33071	0.0	0.0	33071.0	80318952	0.0	0.0	36.3
chr18	20	80493404	33072	28796.0	30796.0	33072.0	80492742	27.2	16.6	36.3
chr18	20	81516202	33073	27798.0	21445.0	33073.0	81515252	29.3	32.6	36.3
chr19	21	17163950	33076	30211.0	0.0	33076.0	17163450	24.6	0.0	36.3
chr19	21	18624879	33077	26417.0	0.0	33077.0	18624123	32.4	0.0	36.3
chr19	21	25607921	33078	0.0	0.0	33078.0	25607135	0.0	0.0	36.3
chr19	21	41836445	33079	0.0	39049.0	33079.0	41835639	0.0	9.54	36.3
chr19	21	45808282	33080	0.0	22599.0	33080.0	45807518	0.0	30.1	36.3
chr19	21	46187204	33081	46820.0	23605.0	33081.0	46186704	8.89	28.1	36.3
chr19	21	55839705	33082	36154.0	0.0	33082.0	55838947	16.2	0.0	36.3
chr19	21	58852071	33083	26420.0	0.0	33083.0	58850741	32.4	0.0	36.3
chrX	3	12468482	33084	0.0	0.0	33084.0	12467134	0.0	0.0	36.3
chrX	3	35925285	33085	25936.0	20208.0	33085.0	35924447	33.5	35.6	36.3
chrX	3	57328786	33086	0.0	0.0	33086.0	57327922	0.0	0.0	36.3
chrX	3	101918663	33088	0.0	35693.0	33088.0	101917857	0.0	11.5	36.3
chrX	3	113874120	33089	28053.0	0.0	33089.0	113873078	28.8	0.0	36.3
chrX	3	136991727	33090	0.0	0.0	33090.0	136990747	0.0	0.0	36.3
chrX	3	159303756	33091	36709.0	30824.0	33091.0	159303130	15.7	16.6	36.3
chrX	3	159741402	33093	0.0	39644.0	33093.0	159740178	0.0	9.03	36.3
chrY	19	90808151	33094	51693.0	0.0	33094.0	90807141	6.8	0.0	36.3
chr1	1	35709930	33095	31480.0	0.0	33095.0	35708848	22.0	0.0	35.3
chr1	1	42699329	33096	0.0	0.0	33096.0	42698159	0.0	0.0	35.3
chr1	1	52681427	33099	27292.0	38031.0	33099.0	52680631	29.8	9.54	35.3
chr1	1	58454780	33100	26195.0	25981.0	33100.0	58454146	32.4	23.1	35.3
chr1	1	59887793	33101	0.0	0.0	33101.0	59886885	0.0	0.0	35.3
chr1	1	59921877	33102	34466.0	0.0	33102.0	59921249	17.8	0.0	35.3
chr1	1	64190384	33104	0.0	0.0	33104.0	64189884	0.0	0.0	35.3
chr1	1	64542774	33105	41105.0	40413.0	33105.0	64542090	11.5	8.03	35.3
chr1	1	75559923	33106	42365.0	0.0	33106.0	75559423	10.5	0.0	35.3
chr1	1	86438147	33107	0.0	0.0	33107.0	86437217	0.0	0.0	35.3
chr1	1	86499953	33108	41711.0	0.0	33108.0	86498629	11.0	0.0	35.3
chr1	1	87246969	33109	0.0	24599.0	33109.0	87245915	0.0	25.6	35.3
chr1	1	91626616	33110	27571.0	23863.0	33110.0	91625986	29.3	27.1	35.3
chr1	1	127978683	33111	32598.0	22365.0	33111.0	127977931	20.4	30.1	35.3
chr1	1	130502814	33112	32925.0	25740.0	33112.0	130502184	19.9	23.6	35.3
chr1	1	130513313	33113	26436.0	0.0	33113.0	130512813	31.9	0.0	35.3
chr1	1	131104325	33114	0.0	0.0	33114.0	131103683	0.0	0.0	35.3
chr1	1	133020015	33115	28821.0	0.0	33115.0	133018495	26.7	0.0	35.3
chr1	1	152600238	33117	0.0	37149.0	33117.0	152599214	0.0	10.0	35.3
chr1	1	161870528	33119	41128.0	0.0	33119.0	161869186	11.5	0.0	35.3
chr1	1	165736889	33121	36211.0	0.0	33121.0	165735811	15.7	0.0	35.3
chr1	1	166160765	33122	0.0	0.0	33122.0	166160265	0.0	0.0	35.3
chr1	1	167280590	33123	32200.0	21906.0	33123.0	167279906	20.9	31.1	35.3
chr1	1	169920026	33124	0.0	0.0	33124.0	169919152	0.0	0.0	35.3
chr1	1	172287017	33125	30234.0	0.0	33125.0	172286169	24.1	0.0	35.3
chr1	1	181882101	33126	25542.0	0.0	33126.0	181881467	34.0	0.0	35.3
chr1	1	190952612	33127	32611.0	0.0	33127.0	190951982	20.4	0.0	35.3
chr1	1	193267195	33128	0.0	0.0	33128.0	193266211	0.0	0.0	35.3
chr2	2	11101482	33130	29647.0	0.0	33130.0	11100002	25.1	0.0	35.3
chr2	2	18904002	33133	0.0	0.0	33133.0	18903148	0.0	0.0	35.3
chr2	2	34360537	33135	0.0	28597.0	33135.0	34359665	0.0	19.1	35.3
chr2	2	59167494	33137	0.0	26003.0	33137.0	59166732	0.0	23.1	35.3
chr2	2	61524876	33139	33280.0	0.0	33139.0	61523508	19.3	0.0	35.3
chr2	2	68366340	33140	32619.0	26305.0	33140.0	68365566	20.4	22.6	35.3
chr2	2	70262743	33141	0.0	0.0	33141.0	70261961	0.0	0.0	35.3
chr2	2	71663797	33142	33665.0	26596.0	33142.0	71662851	18.8	22.1	35.3
chr2	2	73058611	33143	0.0	0.0	33143.0	73057637	0.0	0.0	35.3
chr2	2	75781599	33144	30898.0	0.0	33144.0	75781099	23.0	0.0	35.3
chr2	2	79176300	33145	0.0	21714.0	33145.0	79175662	0.0	31.6	35.3
