id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
21867	chr1	55226156	55226950	1	25.9	21867	30.1	19709.0			25.9	21839.0		
21869	chr1	64122029	64122657	1	25.9	21869	29.7	19853.0	22.6	19148.0	37.7	18159.0	27.7	18624.0
21872	chr1	92849375	92850429	1	25.9	21872	34.2	18525.0	21.5	19775.0	19.1	24867.0	21.4	21539.0
21884	chr2	6212736	6213540	2	25.9	21884	21.4	22806.0			20.4	24194.0		
21892	chr2	28641401	28642031	2	25.9	21892	30.6	19593.0	23.2	18843.0	45.7	16142.0	25.4	19563.0
21894	chr2	31246107	31246905	2	25.9	21894	22.4	22437.0	16.4	22733.0	48.8	15358.0	34.1	16277.0
21899	chr2	38931508	38932426	2	25.9	21899	25.1	21378.0	17.0	22412.0	32.1	19826.0	29.5	17973.0
21909	chr2	131950670	131951496	2	25.9	21909	42.0	16529.0	40.2	12472.0	36.4	18548.0	50.8	11479.0
21912	chr2	160646471	160647271	2	25.9	21912	112.2	5553.0	78.0	5110.0	105.0	6378.0	98.2	4257.0
21931	chr3	116507491	116507991	4	25.9	21931	47.0	15402.0	17.0	22443.0	52.5	14541.0	41.0	14112.0
21932	chr3	122984568	122985068	4	25.9	21932	70.7	10771.0			59.3	13035.0	27.1	18914.0
21936	chr4	8238382	8239186	5	25.9	21936	21.9	22650.0			19.1	24914.0		
21940	chr4	46038856	46039482	5	25.9	21940	21.4	22824.0			14.8	27524.0	16.8	24392.0
21947	chr4	117550449	117550949	5	25.9	21947	30.1	19743.0			37.0	18390.0	24.3	20158.0
21950	chr4	123411922	123412814	5	25.9	21950	22.4	22467.0	12.4	25927.0	13.0	28923.0		
21951	chr4	134852202	134852970	5	25.9	21951	45.2	15802.0	38.5	13017.0	46.3	16012.0	26.6	19153.0
21957	chr4	150236486	150236986	5	25.9	21957	35.1	18273.0			27.8	21203.0		
21958	chr4	151994463	151995301	5	25.9	21958	24.6	21555.0			25.3	22122.0	15.6	25214.0
21961	chr4	155361639	155362139	5	25.9	21961	17.8	24573.0			23.5	22868.0		
21966	chr5	24451403	24452103	6	25.9	21966	28.7	20178.0			36.4	18571.0	17.3	23970.0
21967	chr5	32611552	32612052	6	25.9	21967	16.9	25105.0						
21972	chr5	103424718	103425380	6	25.9	21972	30.1	19746.0						
21973	chr5	103655457	103656083	6	25.9	21973	17.8	24576.0	11.9	26559.0	27.8	21205.0	15.0	25722.0
21976	chr5	128599293	128600551	6	25.9	21976								
21986	chr6	91156649	91157281	7	25.9	21986	19.6	23709.0			19.8	24616.0	22.5	20999.0
22000	chr7	25674746	25675570	8	25.9	22000	32.4	19089.0	21.5	19879.0	18.5	25257.0	23.7	20451.0
22002	chr7	39517469	39518125	8	25.9	22002	56.6	13386.0	23.8	18668.0	51.2	14838.0	23.7	20453.0
22006	chr7	90426011	90426641	8	25.9	22006	29.2	20061.0	18.7	21445.0	29.0	20823.0	31.2	17405.0
22010	chr7	123123494	123124120	8	25.9	22010	30.1	19769.0	16.4	22842.0	25.9	21929.0	30.0	17798.0
22011	chr7	127208993	127209625	8	25.9	22011			48.1	10387.0	46.3	16038.0	27.7	18713.0
22013	chr7	130773977	130774763	8	25.9	22013					19.1	24974.0		
22014	chr7	139387923	139388551	8	25.9	22014	19.2	23927.0			27.8	21226.0	20.2	22221.0
22015	chr7	139944053	139944679	8	25.9	22015	16.9	25134.0			13.0	29027.0		
22016	chr8	13106073	13106727	10	25.9	22016	22.4	22501.0	20.9	20174.0	29.0	20832.0	22.0	21356.0
22019	chr8	83714844	83715344	10	25.9	22019	145.5	3242.0			138.9	3742.0	21.4	21644.0
22020	chr8	84011819	84012733	10	25.9	22020	25.5	21290.0			24.1	22663.0	7.51	34136.0
22021	chr8	117158222	117158846	10	25.9	22021	37.9	17597.0	33.9	14556.0	32.1	19881.0	32.9	16751.0
22023	chr9	21797830	21798330	12	25.9	22023	26.9	20834.0	10.2	28426.0	31.5	20059.0		
22030	chr9	57620311	57621097	12	25.9	22030	16.0	25576.0	14.1	24556.0	21.0	24027.0	11.6	28762.0
22038	chr10	30199570	30200196	9	25.9	22038	33.3	18845.0	28.8	16502.0	32.7	19711.0	27.7	18747.0
22043	chr10	75405808	75406436	9	25.9	22043	29.2	20079.0					28.3	18535.0
22045	chr10	79554837	79555475	9	25.9	22045	50.6	14620.0	44.1	11432.0	59.9	12951.0	32.3	16996.0
22055	chr11	50024682	50025182	13	25.9	22055	69.8	10966.0	17.0	22587.0			17.3	24113.0
22059	chr11	72266228	72267192	13	25.9	22059	33.3	18855.0			13.0	29123.0		
22062	chr11	77515467	77516201	13	25.9	22062	16.0	25603.0			25.3	22211.0	102.8	3874.0
22064	chr11	80300502	80301002	13	25.9	22064	118.2	5004.0	22.1	19644.0	21.0	24065.0	22.0	21421.0
22067	chr11	97744946	97745578	13	25.9	22067	26.5	21001.0	20.4	20584.0	27.8	21282.0	25.4	19725.0
22068	chr11	103697263	103697763	13	25.9	22068	89.4	8128.0					39.9	14542.0
22073	chr12	4477115	4477757	15	25.9	22073	23.7	21998.0	18.7	21518.0				
22074	chr12	4916966	4917596	15	25.9	22074	24.2	21818.0			98.2	7179.0	82.6	5961.0
22090	chr12	112144950	112145740	15	25.9	22090	23.3	22163.0	10.7	27866.0	22.2	23530.0	11.0	29490.0
22091	chr12	112976820	112977444	15	25.9	22091	32.8	19003.0	25.4	17979.0	46.3	16081.0	25.4	19740.0
22096	chr13	21478906	21479530	14	25.9	22096	22.8	22348.0	17.5	22262.0	26.6	21772.0	15.0	25955.0
22108	chr13	98815475	98815975	14	25.9	22108								
22113	chr14	8213713	8214213	11	25.9	22113	40.6	16951.0	18.7	21550.0	30.9	20284.0	19.1	23056.0
22115	chr14	13961315	13961947	11	25.9	22115	68.4	11184.0	11.9	26784.0	62.4	12524.0	60.1	9538.0
22117	chr14	31336279	31336779	11	25.9	22117	29.2	20110.0					25.4	19756.0
22120	chr14	54877286	54877916	11	25.9	22120	29.7	19965.0						
22126	chr14	101608965	101609591	11	25.9	22126	19.6	23796.0						
22130	chr15	35154417	35155103	16	25.9	22130	25.5	21342.0			16.1	26863.0		
22132	chr15	44747880	44749276	16	25.9	22132	7.76	32538.0	6.79	32727.0	8.64	33844.0	8.09	33723.0
22136	chr15	79742434	79743066	16	25.9	22136	30.1	19818.0			12.3	29849.0	23.7	20569.0
22141	chr15	102296210	102296838	16	25.9	22141	45.6	15756.0	22.6	19396.0	59.3	13110.0	32.3	17055.0
22142	chr16	20589440	20590816	17	25.9	22142	17.8	24727.0	6.79	32743.0				
22147	chr16	52030955	52031455	17	25.9	22147	25.5	21351.0			19.8	24801.0		
22151	chr16	93711012	93711638	17	25.9	22151	29.7	19976.0	22.1	19722.0	39.5	17797.0	23.7	20582.0
22155	chr17	24719487	24719987	18	25.9	22155	40.1	17074.0	30.0	16140.0	224.8	1258.0	40.4	14396.0
22159	chr17	36031296	36032550	18	25.9	22159	18.2	24475.0	10.7	27971.0	17.9	25788.0		
22161	chr17	56257211	56257835	18	25.9	22161	76.6	9903.0	20.4	20661.0				
22166	chr17	87024121	87024747	18	25.9	22166	37.4	17784.0	23.8	18810.0	38.3	18144.0	32.3	17077.0
22168	chr18	36280487	36280987	20	25.9	22168	28.7	20284.0	22.1	19744.0	21.0	24145.0	27.1	19087.0
22170	chr18	42510686	42511186	20	25.9	22170	26.0	21208.0			19.8	24824.0		
22177	chr19	15984829	15985329	21	25.9	22177	64.3	11972.0	26.0	17791.0	62.4	12543.0		
22179	chr19	46760622	46761122	21	25.9	22179								
22190	chrX	163958416	163959042	3	25.9	22190	42.4	16516.0	23.8	18826.0	31.5	20149.0	46.8	12598.0
22192	chr1	15805291	15805791	1	25.0	22192	112.2	5542.0			107.4	6135.0	28.9	18199.0
22193	chr1	36558115	36558745	1	25.0	22193	36.5	17914.0	37.9	13158.0	46.3	15984.0	33.5	16455.0
22194	chr1	39535263	39535977	1	25.0	22194	33.3	18773.0	19.8	20696.0	35.2	18881.0	24.8	19829.0
22198	chr1	57377316	57377816	1	25.0	22198	63.4	12062.0	20.9	20068.0	25.3	22062.0	34.7	16084.0
22203	chr1	89015689	89016679	1	25.0	22203	23.3	22049.0	18.1	21645.0	13.6	28362.0	12.7	27450.0
22205	chr1	92832368	92833148	1	25.0	22205	32.4	19048.0	17.5	21997.0	29.0	20765.0	17.3	23869.0
22207	chr1	119525246	119525746	1	25.0	22207	41.5	16624.0	32.2	15069.0	43.8	16578.0	43.9	13241.0
22220	chr2	32351892	32353312	2	25.0	22220	42.9	16292.0	44.1	11356.0	56.8	13544.0	43.9	13250.0
22221	chr2	33887368	33887994	2	25.0	22221	54.3	13793.0			53.7	14244.0	40.4	14243.0
22222	chr2	45112227	45113191	2	25.0	22222	125.5	4428.0	65.0	6928.0	135.2	3933.0	127.1	2405.0
22224	chr2	49619626	49620254	2	25.0	22224	31.0	19456.0	23.2	18847.0	32.7	19621.0	26.6	19125.0
22226	chr2	69646900	69647670	2	25.0	22226	24.2	21727.0	22.1	19471.0	21.6	23619.0	18.5	23176.0
22234	chr2	119270761	119271429	2	25.0	22234	17.8	24532.0			13.0	28863.0	9.82	30593.0
22235	chr2	122298867	122299515	2	25.0	22235			40.7	12308.0	55.6	13823.0	38.1	14968.0
22238	chr2	132578518	132579018	2	25.0	22238			22.6	19189.0	22.8	23100.0	149.0	1688.0
22243	chr2	154656587	154657087	2	25.0	22243	31.5	19335.0			337.1	472.0	20.2	22109.0
22245	chr2	160872143	160872779	2	25.0	22245	23.7	21909.0	20.4	20415.0	20.4	24212.0	23.1	20653.0
22251	chr2	180024188	180024688	2	25.0	22251	26.9	20775.0	10.7	27513.0	22.2	23362.0	14.4	26164.0
22252	chr3	8963719	8964533	4	25.0	22252	26.0	21068.0	29.4	16191.0	28.4	20968.0	30.0	17739.0
22261	chr3	108226425	108227059	4	25.0	22261					32.1	19837.0	21.4	21576.0
22262	chr3	108554025	108554747	4	25.0	22262							17.9	23552.0
22263	chr3	108591673	108592297	4	25.0	22263	19.6	23663.0	18.1	21715.0	24.7	22349.0	27.7	18659.0
22264	chr3	119783099	119783849	4	25.0	22264	15.5	25777.0	76.9	5258.0	14.2	28011.0		
22267	chr4	8689808	8690308	5	25.0	22267	33.8	18690.0			22.8	23123.0	33.5	16487.0
22269	chr4	41730989	41731623	5	25.0	22269	26.9	20785.0			29.0	20792.0	23.1	20676.0
22278	chr4	150855836	150856336	5	25.0	22278	44.3	15998.0	13.0	25348.0				
22284	chr5	98329128	98329902	6	25.0	22284	22.8	22281.0	9.05	29566.0	24.7	22376.0		
22286	chr5	100078824	100079324	6	25.0	22286								
22287	chr5	105415812	105416458	6	25.0	22287	40.1	17011.0	18.7	21409.0	30.3	20376.0	15.0	25724.0
22300	chr6	29433276	29434062	7	25.0	22300			12.4	25994.0	21.0	23977.0		
22311	chr6	97148587	97149231	7	25.0	22311			29.4	16245.0	63.6	12251.0	13.9	26613.0
22316	chr6	127306774	127307544	7	25.0	22316	25.5	21277.0	33.9	14539.0	40.1	17569.0	39.3	14653.0
22321	chr7	16272578	16273078	8	25.0	22321	93.1	7647.0						
22323	chr7	19629321	19629821	8	25.0	22323	35.6	18163.0			26.6	21700.0	28.3	18493.0
22325	chr7	27591230	27591730	8	25.0	22325	122.7	4637.0			22.8	23170.0		
22332	chr7	110615365	110616173	8	25.0	22332	30.1	19768.0	29.4	16258.0	34.0	19314.0	38.7	14846.0
22349	chr8	33386010	33386692	10	25.0	22349	25.1	21433.0	27.1	17171.0	29.0	20834.0	20.8	21921.0
22350	chr8	40307424	40308052	10	25.0	22350	22.4	22503.0			25.9	21933.0	54.9	10617.0
22356	chr8	114351392	114352160	10	25.0	22356	28.3	20348.0	19.2	21170.0	24.1	22667.0	23.7	20479.0
22367	chr9	51009021	51009645	12	25.0	22367	22.8	22321.0	17.5	22168.0	16.7	26372.0		
22369	chr9	81631967	81632773	12	25.0	22369	33.3	18834.0						
22373	chr9	119088429	119089069	12	25.0	22373	28.3	20358.0					15.0	25852.0
22374	chr9	119403089	119404029	12	25.0	22374	18.7	24163.0	21.5	19913.0	8.64	33650.0	24.8	19987.0
22379	chr10	63339055	63339555	9	25.0	22379					24.1	22688.0		
22383	chr10	81575007	81575761	9	25.0	22383	37.9	17610.0	23.2	19004.0	38.3	18079.0	34.1	16370.0
22390	chr11	49663967	49664753	13	25.0	22390	10.9	29061.0					22.0	21410.0
22391	chr11	51289587	51290087	13	25.0	22391	17.3	24935.0	14.7	24162.0	35.8	18795.0	17.3	24114.0
22397	chr11	76846760	76847260	13	25.0	22397	35.1	18328.0			25.3	22210.0	18.5	23349.0
22403	chr11	96004527	96006019	13	25.0	22403	51.5	14430.0	23.2	19033.0	51.9	14752.0	42.2	13842.0
22404	chr11	101952020	101952740	13	25.0	22404	15.5	25909.0	26.0	17716.0			18.5	23359.0
22405	chr11	103132944	103133590	13	25.0	22405	136.4	3748.0	22.1	19650.0	89.5	8255.0	24.3	20254.0
22406	chr11	107792783	107793739	13	25.0	22406	17.8	24675.0	12.4	26192.0	17.9	25700.0	17.9	23726.0
22408	chr11	114765067	114765697	13	25.0	22408	15.1	26200.0	11.9	26744.0	17.3	26084.0	11.0	29452.0
22409	chr11	116580602	116581102	13	25.0	22409	23.3	22157.0	28.3	16746.0	40.8	17470.0	32.3	17014.0
22411	chr12	3806029	3806655	15	25.0	22411	24.6	21650.0	26.0	17722.0	33.3	19539.0		
22413	chr12	21111285	21111785	15	25.0	22413	16.9	25178.0	14.7	24197.0	22.2	23524.0	17.9	23734.0
22419	chr12	76822107	76822607	15	25.0	22419	15.5	25923.0			41.4	17316.0		
22421	chr12	85599995	85600753	15	25.0	22421	27.4	20692.0	19.8	20923.0	25.9	21990.0		
22422	chr12	87200581	87201081	15	25.0	22422	20.1	23557.0	15.8	23280.0	19.8	24736.0	16.8	24566.0
22441	chr13	58385127	58385627	14	25.0	22441	60.7	12605.0	23.2	19059.0	79.7	9598.0		
22453	chr14	21075622	21076122	11	25.0	22453	153.7	2871.0			171.0	2322.0	131.1	2277.0
22457	chr14	51128345	51129201	11	25.0	22457	37.9	17642.0			40.1	17628.0	15.0	25985.0
22459	chr14	63435615	63436239	11	25.0	22459	17.8	24707.0			14.2	28242.0		
22460	chr14	63437393	63438051	11	25.0	22460							15.0	25989.0
22467	chr15	55112008	55112508	16	25.0	22467	94.0	7564.0	23.2	19075.0	92.6	7898.0	53.7	10941.0
22470	chr15	82341454	82341954	16	25.0	22470			22.6	19393.0			26.6	19265.0
22474	chr15	100870192	100870952	16	25.0	22474	29.2	20120.0	14.1	24674.0	18.5	25406.0	15.6	25480.0
22476	chr15	102072978	102073478	16	25.0	22476	23.3	22181.0	10.2	28724.0	17.9	25767.0	21.4	21768.0
22477	chr15	102525830	102526670	16	25.0	22477	30.6	19693.0			13.6	28734.0	13.9	26847.0
22491	chr17	46496399	46497207	18	25.0	22491			8.48	30769.0				
22493	chr17	56078080	56078966	18	25.0	22493	35.1	18368.0	22.1	19732.0	28.4	21128.0	29.5	18171.0
22497	chr18	10706148	10706776	20	25.0	22497	24.6	21694.0	26.0	17783.0	29.6	20739.0		
22499	chr18	12305183	12305961	20	25.0	22499	31.9	19301.0	10.2	28801.0	15.4	27376.0	11.0	29634.0
22502	chr18	61044928	61045842	20	25.0	22502	27.8	20563.0	12.4	26391.0	24.1	22777.0	19.6	22782.0
22507	chr19	5473838	5474692	21	25.0	22507	32.8	19037.0			31.5	20140.0		
22510	chr19	30029677	30030547	21	25.0	22510	153.3	2896.0			10.5	31735.0		
22518	chr19	58859821	58860711	21	25.0	22518					21.0	24158.0		
22519	chr19	59345894	59346520	21	25.0	22519	42.0	16616.0	24.3	18553.0	34.6	19243.0	25.4	19817.0
22521	chrX	17571542	17572168	3	25.0	22521	41.5	16739.0	14.7	24363.0	37.0	18520.0	15.0	26092.0
22522	chrX	20616228	20616852	3	25.0	22522	47.4	15372.0	27.1	17333.0	53.1	14517.0	29.5	18190.0
22523	chrX	36989889	36990791	3	25.0	22523	138.7	3619.0	27.1	17335.0	27.8	21372.0	27.7	18862.0
22524	chrX	48208515	48209015	3	25.0	22524	37.4	17799.0	26.6	17572.0			35.8	15868.0
22526	chrX	59133266	59134154	3	25.0	22526	22.4	22610.0	21.5	20055.0	19.1	25119.0	16.2	25089.0
22529	chrX	99471158	99471658	3	25.0	22529								
22534	chr1	9699670	9700296	1	24.2	22534	29.7	19847.0	12.4	25759.0	58.0	13270.0		
22544	chr1	87755093	87755593	1	24.2	22544	22.4	22423.0			114.8	5413.0	22.5	20902.0
22552	chr1	178405511	178406011	1	24.2	22552	30.1	19719.0			25.3	22071.0		
22555	chr1	180639942	180640708	1	24.2	22555	24.6	21526.0	17.5	22015.0	34.0	19258.0	30.6	17524.0
22558	chr2	32051766	32052750	2	24.2	22558					9.88	31826.0		
22563	chr2	70661022	70661648	2	24.2	22563	26.0	21060.0	93.3	3615.0	122.9	4771.0	23.7	20370.0
22569	chr2	125246216	125246842	2	24.2	22569	105.4	6242.0	24.3	18346.0	19.1	24895.0	16.8	24354.0
22572	chr2	132262729	132263229	2	24.2	22572	26.9	20769.0			151.9	3075.0		
22576	chr2	168207077	168207839	2	24.2	22576					23.5	22837.0		
22581	chr3	9249876	9250376	4	24.2	22581								
22584	chr3	36571242	36571998	4	24.2	22584	30.1	19734.0	21.5	19811.0	24.1	22588.0	29.5	17986.0
22585	chr3	38484877	38485377	4	24.2	22585	77.1	9764.0	20.4	20420.0	16.7	26261.0	12.1	28123.0
22591	chr3	94398492	94399292	4	24.2	22591	20.1	23432.0					15.0	25671.0
22592	chr3	96240204	96240832	4	24.2	22592	24.6	21542.0			18.5	25181.0		
22595	chr3	101924199	101924831	4	24.2	22595					35.8	18710.0	17.9	23548.0
22600	chr4	15265228	15265854	5	24.2	22600	24.2	21744.0			29.0	20791.0		
22608	chr4	123411172	123411798	5	24.2	22608	29.2	20041.0	24.3	18376.0	29.0	20796.0	30.0	17762.0
22613	chr4	149426607	149427107	5	24.2	22613	23.7	21931.0	14.1	24469.0	24.7	22368.0	95.3	4533.0
22614	chr4	152096274	152097310	5	24.2	22614	7.76	32117.0						
22623	chr5	76303426	76304102	6	24.2	22623	30.6	19614.0	27.1	17139.0	32.7	19655.0	35.8	15740.0
22625	chr5	96793221	96793855	6	24.2	22625	66.1	11560.0	37.9	13199.0	56.2	13714.0	50.8	11502.0
22628	chr5	115119135	115119635	6	24.2	22628	63.0	12159.0	25.4	17875.0	56.2	13719.0	46.8	12505.0
22633	chr5	146230845	146231345	6	24.2	22633	28.7	20185.0	20.4	20472.0	17.9	25573.0	15.0	25740.0
22635	chr6	4601291	4601923	7	24.2	22635	32.8	18951.0			23.5	22883.0	22.5	20988.0
22657	chr7	19859662	19860690	8	24.2	22657	26.9	20818.0			22.8	23169.0	42.7	13615.0
22658	chr7	29155291	29155963	8	24.2	22658	26.0	21109.0	21.5	19880.0	34.6	19129.0	16.8	24458.0
22664	chr7	58657534	58658034	8	24.2	22664	166.1	2392.0	13.6	24937.0	16.1	26694.0	114.4	3079.0
22669	chr7	104647122	104647622	8	24.2	22669	22.4	22494.0			23.5	22905.0		
22676	chr7	128740237	128740863	8	24.2	22676	31.0	19500.0	24.3	18415.0	34.6	19139.0	23.1	20728.0
22678	chr8	13784677	13785333	10	24.2	22678	39.7	17138.0	23.2	18954.0	33.3	19496.0	24.8	19951.0
22697	chr9	21926744	21927448	12	24.2	22697	25.1	21441.0	10.7	27724.0	27.2	21504.0		
22704	chr9	54068858	54069822	12	24.2	22704	21.4	22873.0	19.8	20857.0	17.9	25647.0	6.93	34551.0
22707	chr9	60794410	60795452	12	24.2	22707	37.4	17736.0	11.9	26665.0	21.6	23723.0	12.7	27769.0
22713	chr9	86467671	86468297	12	24.2	22713	40.1	17035.0	23.2	18982.0	43.2	16812.0	24.8	19979.0
22714	chr9	88599153	88600089	12	24.2	22714	33.3	18835.0	14.1	24562.0	24.7	22435.0	15.0	25843.0
22715	chr9	108597607	108598237	12	24.2	22715	21.0	23088.0	16.4	22869.0	22.2	23476.0	19.1	22984.0
22717	chr9	114329762	114330588	12	24.2	22717	15.5	25868.0	22.6	19312.0	17.3	26031.0	26.6	19212.0
22723	chr10	44003881	44004675	9	24.2	22723	125.5	4447.0			7.41	34771.0		
22726	chr10	69213107	69213733	9	24.2	22726					12.3	29687.0		
22727	chr10	74966240	74966864	9	24.2	22727	19.2	23965.0	14.7	24139.0	16.7	26396.0	24.8	19995.0
22732	chr10	94514452	94515080	9	24.2	22732	47.4	15333.0	15.8	23224.0	49.4	15300.0	31.8	17223.0
22739	chr11	21090506	21091006	13	24.2	22739					25.9	21964.0		
22746	chr11	61494375	61495213	13	24.2	22746	107.2	6072.0	18.7	21505.0	29.0	20877.0	20.2	22304.0
22747	chr11	67922174	67922974	13	24.2	22747	30.1	19788.0			22.2	23502.0	22.5	21088.0
22751	chr11	74724318	74724950	13	24.2	22751	26.9	20859.0	15.8	23250.0	24.7	22459.0	13.3	27247.0
22753	chr11	78188396	78189022	13	24.2	22753	20.1	23542.0						
22755	chr11	85169899	85170525	13	24.2	22755	16.9	25170.0			24.7	22460.0		
22759	chr11	98446424	98447068	13	24.2	22759	17.8	24671.0	20.4	20585.0				
22762	chr11	109473687	109474471	13	24.2	22762	199.4	1580.0	127.2	1821.0	142.6	3538.0	23.1	20797.0
22763	chr11	117798045	117799319	13	24.2	22763	25.5	21321.0	30.0	16093.0	26.6	21759.0	28.9	18335.0
22768	chr12	51594020	51594652	15	24.2	22768	28.3	20392.0	19.8	20916.0	30.3	20459.0	19.6	22677.0
22776	chr12	111537085	111537983	15	24.2	22776	29.2	20102.0	31.1	15664.0	31.5	20107.0	22.0	21438.0
22779	chr13	54765624	54766256	14	24.2	22779	27.8	20535.0			14.2	28227.0		
22782	chr13	59822965	59823613	14	24.2	22782	30.6	19673.0	203.0	648.0	29.6	20695.0	28.9	18348.0
22784	chr13	89538910	89539694	14	24.2	22784	27.4	20701.0			27.2	21574.0	13.9	26802.0
22791	chr14	27428455	27428955	11	24.2	22791	24.2	21831.0			21.0	24106.0		
22792	chr14	61359491	61360315	11	24.2	22792	20.5	23346.0			12.3	29820.0		
22794	chr14	67072237	67072863	11	24.2	22794	14.1	26734.0	110.8	2487.0	13.0	29201.0		
22810	chr15	84557105	84557897	16	24.2	22810	12.3	28121.0			27.8	21338.0	9.24	32010.0
22817	chr16	20140294	20140794	17	24.2	22817	85.8	8603.0			24.7	22524.0		
22819	chr16	20619969	20620701	17	24.2	22819	18.7	24229.0	24.3	18526.0	23.5	23022.0	24.3	20305.0
22830	chr17	31386233	31386733	18	24.2	22830	19.6	23825.0			18.5	25428.0		
22832	chr17	32388424	32389050	18	24.2	22832	23.3	22191.0	31.7	15485.0				
22834	chr17	35016588	35017360	18	24.2	22834	9.58	30468.0			10.5	31692.0		
22836	chr17	48315455	48316251	18	24.2	22836	24.6	21688.0						
22837	chr17	65950487	65951115	18	24.2	22837	33.3	18900.0	19.2	21289.0	36.4	18664.0	27.1	19082.0
22843	chr18	45557904	45559194	20	24.2	22843	7.76	32628.0						
22844	chr18	46311438	46311938	20	24.2	22844	21.0	23165.0	17.5	22348.0	42.6	17030.0	19.1	23108.0
22847	chr18	73571732	73572360	20	24.2	22847	33.8	18766.0	28.8	16587.0			59.5	9684.0
22852	chr19	8592066	8593098	21	24.2	22852	17.8	24752.0					20.8	22049.0
22859	chr19	29521757	29522257	21	24.2	22859	34.7	18515.0	14.7	24356.0	27.2	21621.0	21.4	21801.0
22864	chrX	7375764	7376392	3	24.2	22864	24.2	21872.0	12.4	26415.0	19.1	25117.0	23.1	20890.0
22868	chrX	56821237	56822105	3	24.2	22868	14.6	26530.0			12.3	29964.0	13.9	26919.0
22870	chrX	68679220	68679924	3	24.2	22870	63.9	12058.0	24.3	18559.0			39.9	14603.0
22871	chrX	73410661	73411437	3	24.2	22871	23.3	22217.0	9.05	30017.0	24.7	22556.0	18.5	23482.0
22873	chrX	95711469	95712423	3	24.2	22873	15.5	26008.0			24.1	22800.0	15.0	26096.0
22874	chrX	103820392	103821846	3	24.2	22874	29.7	20011.0	18.7	21630.0	42.6	17049.0	37.5	15335.0
22876	chrX	153497082	153497710	3	24.2	22876	18.2	24499.0	14.1	24749.0	45.7	16272.0	17.3	24300.0
22879	chr1	39185898	39186762	1	23.4	22879	21.9	22618.0	16.4	22705.0	32.7	19604.0	28.3	18414.0
22882	chr1	43827737	43828361	1	23.4	22882	71.6	10604.0	28.8	16382.0	36.4	18527.0	24.3	20112.0
22884	chr1	60042579	60043203	1	23.4	22884	28.7	20140.0			21.6	23604.0	15.0	25579.0
22894	chr1	162740315	162740951	1	23.4	22894	17.8	24513.0	23.2	18836.0	22.2	23332.0	17.9	23512.0
22897	chr1	172632353	172633265	1	23.4	22897	42.9	16290.0			11.1	30501.0		
22902	chr2	38351703	38352203	2	23.4	22902	30.1	19727.0	19.2	21053.0	32.7	19620.0	29.5	17972.0
22903	chr2	59611646	59612146	2	23.4	22903					25.9	21854.0		
22910	chr2	104712052	104712678	2	23.4	22910	46.1	15611.0	19.2	21057.0	30.9	20167.0	16.8	24351.0
22916	chr2	152105142	152105768	2	23.4	22916								
22921	chr2	174109982	174110482	2	23.4	22921	19.2	23877.0	13.6	24814.0	16.1	26599.0		
22922	chr2	177464265	177465061	2	23.4	22922	12.8	27437.0						
22923	chr3	32737086	32737896	4	23.4	22923	39.2	17225.0	20.9	20101.0	41.4	17236.0	35.2	15896.0
22924	chr3	87905446	87905946	4	23.4	22924								
22927	chr3	89715006	89715812	4	23.4	22927	37.9	17564.0	11.9	26509.0	43.8	16591.0	17.3	23929.0
22930	chr3	96566886	96567662	4	23.4	22930	21.9	22644.0	27.7	16874.0	23.5	22849.0	39.9	14439.0
22935	chr3	121262790	121263428	4	23.4	22935	21.0	23021.0	14.1	24435.0	14.8	27510.0	15.0	25678.0
22936	chr3	122245969	122246469	4	23.4	22936	21.9	22646.0			37.0	18382.0		
22945	chr4	32950274	32950898	5	23.4	22945	21.9	22652.0	19.8	20760.0	38.3	18018.0	20.2	22129.0
22948	chr4	41639648	41640272	5	23.4	22948	12.8	27461.0	16.4	22770.0	17.9	25543.0	17.3	23948.0
22952	chr4	46450120	46450620	5	23.4	22952					26.6	21675.0		
22955	chr4	53440882	53441660	5	23.4	22955	23.7	21921.0	11.9	26527.0	30.9	20183.0		
22963	chr4	109675762	109676262	5	23.4	22963	21.9	22657.0						
22972	chr4	136469412	136470040	5	23.4	22972	24.6	21551.0	23.8	18632.0	20.4	24254.0	25.4	19603.0
22973	chr4	138724812	138725606	5	23.4	22973					22.8	23133.0		
22975	chr4	141059905	141060679	5	23.4	22975	43.8	16100.0	28.3	16648.0	51.2	14822.0	29.5	18006.0
22981	chr5	29195894	29196538	6	23.4	22981							13.9	26571.0
22992	chr5	125389637	125390519	6	23.4	22992					248.2	974.0	214.9	746.0
22994	chr5	140830877	140831377	6	23.4	22994	24.2	21761.0						
22995	chr5	147305541	147306303	6	23.4	22995	16.4	25326.0	23.8	18650.0	25.9	21900.0	17.9	23606.0
23015	chr7	75454731	75455231	8	23.4	23015	23.7	21954.0					17.3	24027.0
