id	chr_name	start	end	chromosome_id	tag_count_10um_k99a	id_10um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
27219	chr8	114878253	114878753	10	13.2	27219	14.2	28070.0	119.9	2082.0			81.4	6085.0
27220	chr8	117033371	117033997	10	13.2	27220	18.4	25450.0			11.7	30207.0	10.4	30043.0
27221	chr8	120743250	120744132	10	13.2	27221	8.34	32390.0	15.3	23596.0	384.7	348.0	18.5	23302.0
27222	chr8	123019052	123019552	10	13.2	27222			24.9	18177.0				
27223	chr9	14287449	14287949	12	13.2	27223								
27224	chr9	14905258	14905892	12	13.2	27224	255.3	902.0	217.7	542.0	293.9	669.0	271.5	402.0
27225	chr9	14966759	14967259	12	13.2	27225								
27226	chr9	21624701	21625383	12	13.2	27226	15.9	26898.0	11.9	26655.0	14.2	28133.0	13.9	26684.0
27227	chr9	23060237	23060867	12	13.2	27227			13.6	24971.0	16.1	26739.0	13.9	26685.0
27228	chr9	41138723	41139223	12	13.2	27228	15.0	27519.0			13.0	29059.0	27.7	18724.0
27229	chr9	41143342	41143980	12	13.2	27229	13.3	28678.0	53.2	9224.0	21.0	24025.0	38.7	14857.0
27230	chr9	41149506	41150232	12	13.2	27230			19.2	21177.0	12.3	29633.0	14.4	26272.0
27231	chr9	44115668	44116300	12	13.2	27231	15.0	27521.0	22.1	19596.0	16.1	26743.0	22.5	21034.0
27232	chr9	45250354	45250986	12	13.2	27232	105.1	6266.0			16.1	26744.0	104.0	3759.0
27233	chr9	45329491	45329991	12	13.2	27233			15.3	23605.0				
27234	chr9	57769083	57769583	12	13.2	27234					12.3	29640.0		
27236	chr9	59679417	59680199	12	13.2	27236	19.2	25041.0	9.61	29098.0	16.1	26749.0	11.0	29346.0
27237	chr9	61697867	61698367	12	13.2	27237	18.4	25470.0			9.88	32193.0	54.9	10629.0
27238	chr9	61983173	61983673	12	13.2	27238								
27239	chr9	63612598	63613368	12	13.2	27239	79.3	9472.0			16.7	26377.0	22.5	21041.0
27241	chr9	65180346	65180972	12	13.2	27241	14.2	28095.0	9.61	29101.0	16.1	26750.0	6.93	34552.0
27242	chr9	71905307	71905953	12	13.2	27242					8.64	33632.0		
27243	chr9	72800832	72801570	12	13.2	27243			9.05	29726.0			9.24	31824.0
27244	chr9	88241538	88242038	12	13.2	27244					24.1	22675.0		
27245	chr9	100690314	100690814	12	13.2	27245			12.4	26104.0			19.1	22983.0
27246	chr9	105398932	105399432	12	13.2	27246					19.1	25002.0		
27247	chr9	110672950	110673734	12	13.2	27247	17.5	25969.0	14.1	24565.0	6.17	35191.0	8.66	32526.0
27248	chr9	116084547	116085047	12	13.2	27248					12.3	29662.0	13.3	27203.0
27249	chr9	120546597	120547401	12	13.2	27249	22.5	23460.0			20.4	24349.0	12.7	27787.0
27250	chr9	123087536	123088036	12	13.2	27250	30.0	20498.0	39.6	12716.0	32.7	19707.0	42.2	13819.0
27251	chr10	7824123	7824749	9	13.2	27251								
27253	chr10	25198862	25199516	9	13.2	27253	11.7	30248.0						
27254	chr10	40528941	40529441	9	13.2	27254							16.2	24907.0
27255	chr10	41524275	41524775	9	13.2	27255	58.4	13125.0			45.7	16205.0	32.3	16994.0
27256	chr10	67202793	67203293	9	13.2	27256			106.3	2712.0	12.3	29685.0		
27257	chr10	78345751	78346443	9	13.2	27257			16.4	22883.0				
27258	chr10	81472844	81473818	9	13.2	27258							7.51	34185.0
27260	chr10	93767610	93768240	9	13.2	27260					9.88	32270.0	8.09	33459.0
27261	chr10	96654536	96655036	9	13.2	27261					15.4	27226.0	15.6	25354.0
27262	chr10	100159703	100160369	9	13.2	27262	13.3	28727.0			14.8	27731.0		
27263	chr10	116552829	116553329	9	13.2	27263	13.3	28730.0			12.3	29702.0		
27264	chr10	117909236	117909736	9	13.2	27264							27.7	18757.0
27265	chr10	118486961	118487665	9	13.2	27265			10.2	28533.0				
27266	chr10	120665685	120666185	9	13.2	27266			11.3	27193.0				
27267	chr10	121468858	121469526	9	13.2	27267			7.92	31454.0			6.93	34568.0
27268	chr11	21223706	21224356	13	13.2	27268							66.4	8350.0
27269	chr11	32102534	32103174	13	13.2	27269	14.2	28130.0	17.5	22220.0	11.7	30268.0	20.8	21963.0
27270	chr11	34741102	34741602	13	13.2	27270			27.1	17230.0			16.8	24534.0
27271	chr11	46069041	46069765	13	13.2	27271	27.5	21429.0	14.7	24157.0	17.9	25674.0	26.0	19452.0
27272	chr11	48836879	48837379	13	13.2	27272					12.3	29718.0		
27273	chr11	48933484	48933984	13	13.2	27273	39.2	17654.0	14.7	24158.0	13.6	28643.0		
27274	chr11	51801070	51801570	13	13.2	27274	32.5	19681.0	27.1	17233.0	11.7	30273.0	11.0	29423.0
27275	chr11	52167433	52167933	13	13.2	27275	60.9	12607.0	10.7	27814.0	16.1	26793.0	15.6	25368.0
27276	chr11	53656574	53657352	13	13.2	27276			11.3	27209.0	8.64	33711.0	23.7	20517.0
27278	chr11	86538385	86538885	13	13.2	27278	12.5	29522.0						
27279	chr11	106556773	106557541	13	13.2	27279	49.2	15145.0	38.5	13090.0	28.4	21063.0	23.1	20795.0
27280	chr11	106677585	106678085	13	13.2	27280								
27281	chr11	106748605	106749105	13	13.2	27281	294.5	668.0			268.0	827.0	168.1	1304.0
27282	chr11	114815085	114815719	13	13.2	27282								
27285	chr12	13461199	13461829	15	13.2	27285					19.8	24728.0		
27286	chr12	17715639	17716139	15	13.2	27286					14.8	27771.0	17.9	23732.0
27287	chr12	25317685	25318501	15	13.2	27287			13.6	25053.0				
27288	chr12	32909982	32910482	15	13.2	27288					20.4	24396.0	11.6	28848.0
27289	chr12	55434029	55434529	15	13.2	27289	44.2	16337.0	19.2	21230.0	50.6	15010.0	17.9	23739.0
27291	chr12	98996392	98996892	15	13.2	27291								
27292	chr12	102690703	102691367	15	13.2	27292	92.6	7668.0			78.4	9788.0	64.7	8662.0
27293	chr13	5704924	5705424	14	13.2	27293			15.8	23287.0				
27294	chr13	13492380	13492880	14	13.2	27294	20.0	24710.0						
27295	chr13	13520352	13520852	14	13.2	27295	31.7	19998.0			11.7	30326.0	17.3	24171.0
27296	chr13	24508862	24509362	14	13.2	27296								
27297	chr13	45856224	45857042	14	13.2	27297			13.0	25602.0	29.6	20690.0	46.2	12721.0
27298	chr13	46364502	46365002	14	13.2	27298	14.2	28192.0						
27299	chr13	51026668	51027352	14	13.2	27299					8.64	33788.0	8.09	33640.0
27300	chr13	51471827	51472515	14	13.2	27300			10.7	27883.0			11.0	29507.0
27301	chr13	52156061	52156561	14	13.2	27301	25.0	22438.0			24.1	22726.0		
27302	chr13	54992801	54993301	14	13.2	27302	30.9	20273.0	25.4	17987.0	35.8	18816.0	24.3	20274.0
27303	chr13	55827487	55828119	14	13.2	27303								
27304	chr13	72624941	72625831	14	13.2	27304					21.0	24098.0		
27305	chr13	97322547	97323047	14	13.2	27305	18.4	25577.0						
27306	chr13	110048880	110049380	14	13.2	27306								
27307	chr13	111258337	111258967	14	13.2	27307			18.1	21891.0	16.1	26848.0	20.8	21999.0
27308	chr14	22183171	22183671	11	13.2	27308	13.3	28827.0					19.6	22711.0
27310	chr14	46967567	46968211	11	13.2	27310	15.9	27043.0					14.4	26378.0
27311	chr14	55759688	55760188	11	13.2	27311	10.0	31588.0			11.7	30355.0	12.7	27933.0
27312	chr14	65884847	65885477	11	13.2	27312					9.88	32449.0		
27313	chr14	77580733	77581233	11	13.2	27313	20.9	24294.0	10.2	28685.0				
27314	chr14	104465155	104465655	11	13.2	27314								
27315	chr15	8589693	8590193	16	13.2	27315	20.0	24759.0	14.1	24665.0	19.1	25064.0	12.7	27940.0
27316	chr15	12433079	12433719	16	13.2	27316			11.3	27305.0				
27317	chr15	53260172	53260796	16	13.2	27317								
27318	chr15	67408699	67409199	16	13.2	27318							17.9	23789.0
27319	chr15	73716434	73717064	16	13.2	27319	12.5	29697.0			21.0	24117.0	10.4	30321.0
27321	chr15	77866994	77867620	16	13.2	27321			22.1	19699.0			15.6	25472.0
27322	chr15	78434967	78435697	16	13.2	27322			12.4	26302.0			12.7	27948.0
27323	chr15	78594628	78595474	16	13.2	27323	13.3	28859.0	11.3	27324.0				
27324	chr15	85331522	85332276	16	13.2	27324								
27326	chr15	85956380	85957004	16	13.2	27326							10.4	30331.0
27327	chr15	86168549	86169049	16	13.2	27327	26.7	21809.0			14.8	27849.0		
27328	chr15	97520955	97521589	16	13.2	27328			13.6	25125.0	11.1	30953.0		
27329	chr15	99065583	99066439	16	13.2	27329	15.9	27076.0						
27331	chr16	3722653	3723303	17	13.2	27331								
27332	chr16	8306905	8307581	17	13.2	27332	9.18	32085.0						
27333	chr16	17803269	17803769	17	13.2	27333					16.1	26879.0		
27334	chr16	20457955	20458641	17	13.2	27334							14.4	26404.0
27335	chr16	31186037	31186781	17	13.2	27335	22.5	23589.0	7.92	31769.0	9.26	33120.0	9.82	31313.0
27336	chr16	33202579	33203079	17	13.2	27336								
27337	chr16	33747342	33747842	17	13.2	27337								
27338	chr16	35229265	35229903	17	13.2	27338	10.8	30952.0			17.9	25774.0	11.0	29588.0
27339	chr16	64766816	64767736	17	13.2	27339	106.0	6212.0	12.4	26338.0	27.2	21604.0	10.4	30358.0
27341	chr16	92744383	92745009	17	13.2	27341	20.0	24788.0			19.8	24805.0	18.5	23428.0
27344	chr17	13746000	13746500	18	13.2	27344	15.0	27762.0			11.7	30408.0	17.9	23812.0
27345	chr17	23538581	23539211	18	13.2	27345	25.9	22154.0			9.88	32538.0	15.6	25503.0
27346	chr17	29192633	29193261	18	13.2	27346								
27347	chr17	34561087	34561715	18	13.2	27347					14.8	27879.0		
27349	chr17	44075964	44076464	18	13.2	27349							12.7	27998.0
27350	chr17	48427822	48428322	18	13.2	27350							26.6	19279.0
27351	chr17	53580840	53581474	18	13.2	27351			13.6	25160.0			10.4	30399.0
27352	chr17	56441756	56442558	18	13.2	27352							7.51	34335.0
27353	chr17	87530348	87530848	18	13.2	27353			6.79	32764.0	66.7	11762.0		
27354	chr18	14511020	14511520	20	13.2	27354			14.1	24709.0	27.2	21614.0		
27355	chr18	35569029	35569529	20	13.2	27355								
27356	chr18	35910074	35910574	20	13.2	27356	35.9	18733.0	23.8	18814.0			11.6	28974.0
27357	chr18	49550632	49551380	20	13.2	27357	14.2	28300.0	8.48	30804.0	8.64	33956.0		
27358	chr18	75415093	75415593	20	13.2	27358	25.0	22505.0	11.3	27387.0	16.7	26523.0		
27359	chr18	80483620	80484120	20	13.2	27359								
27360	chr18	80724257	80724903	20	13.2	27360	18.4	25665.0	14.1	24719.0	13.6	28777.0	17.9	23839.0
27361	chr18	82528200	82528700	20	13.2	27361	12.5	29825.0			15.4	27384.0	16.8	24661.0
27362	chr19	11571623	11572123	21	13.2	27362			10.2	28829.0				
27363	chr19	16327969	16328613	21	13.2	27363	20.9	24359.0			11.1	31041.0	16.8	24662.0
27364	chr19	32939873	32940373	21	13.2	27364								
27365	chr19	34612220	34612720	21	13.2	27365	12.5	29847.0			7.41	35012.0		
27366	chr19	37553471	37554139	21	13.2	27366					69.8	11232.0		
27367	chr19	40679222	40679722	21	13.2	27367	75.9	10054.0			46.3	16122.0	34.7	16258.0
27368	chr19	56772105	56772605	21	13.2	27368	25.0	22517.0						
27370	chrX	42402014	42402652	3	13.2	27370	12.5	29860.0			11.1	31056.0		
27371	chrX	50571962	50572588	3	13.2	27371			17.0	22697.0			8.09	33928.0
27372	chrX	50614920	50615706	3	13.2	27372					13.0	29311.0		
27373	chrX	71557323	71557973	3	13.2	27373					10.5	31751.0	11.0	29676.0
27374	chrX	96133153	96133653	3	13.2	27374			10.7	28041.0	134.0	4045.0		
27376	chrX	139797409	139798041	3	13.2	27376	12.5	29870.0					12.1	28494.0
27377	chrX	164013003	164014009	3	13.2	27377							8.09	33952.0
27379	chrX	167276849	167277475	3	13.2	27379	13.3	28972.0	10.7	28054.0	16.1	26942.0	7.51	34410.0
27380	chr1	35813218	35813718	1	12.8	27380								
27381	chr1	50962132	50962632	1	12.8	27381					9.26	32667.0		
27382	chr1	54919985	54920639	1	12.8	27382					303.8	623.0		
27383	chr1	55957692	55958192	1	12.8	27383	13.3	28352.0			13.6	28359.0	13.9	26463.0
27384	chr1	63995741	63996373	1	12.8	27384							8.09	32915.0
27385	chr1	74794219	74795067	1	12.8	27385							9.82	30492.0
27386	chr1	80737847	80738347	1	12.8	27386								
27387	chr1	84710286	84710786	1	12.8	27387	21.7	23678.0			26.6	21636.0	19.6	22437.0
27388	chr1	91194831	91195479	1	12.8	27388			9.05	29391.0			16.8	24314.0
27389	chr1	92956876	92957546	1	12.8	27389	15.0	27206.0	15.3	23415.0	13.6	28367.0	12.7	27454.0
27390	chr1	93757363	93757863	1	12.8	27390					102.5	6661.0		
27391	chr1	106548947	106549447	1	12.8	27391	11.7	29900.0	17.5	21999.0	22.2	23325.0		
27392	chr1	118445204	118445704	1	12.8	27392	24.2	22546.0						
27393	chr1	119502705	119503501	1	12.8	27393								
27394	chr1	125438429	125439063	1	12.8	27394			12.4	25790.0	131.5	4172.0		
27395	chr1	127302730	127303364	1	12.8	27395								
27396	chr1	127344350	127344850	1	12.8	27396			13.0	25225.0	21.0	23873.0		
27397	chr1	128617834	128618334	1	12.8	27397								
27398	chr1	133417991	133418491	1	12.8	27398	17.5	25716.0	8.48	30069.0				
27399	chr1	133656963	133657463	1	12.8	27399			14.1	24383.0				
27400	chr1	138291233	138292017	1	12.8	27400	22.5	23270.0	24.3	18329.0	27.8	21167.0	28.9	18205.0
27401	chr1	153038377	153038877	1	12.8	27401								
27402	chr1	154786106	154786744	1	12.8	27402	21.7	23684.0			14.8	27437.0	14.4	26126.0
27403	chr1	157101375	157101875	1	12.8	27403	32.5	19537.0	27.7	16844.0	18.5	25141.0		
27404	chr1	160289474	160289974	1	12.8	27404					13.6	28380.0		
27405	chr1	161999524	162000024	1	12.8	27405					16.1	26563.0		
27406	chr1	165687091	165687757	1	12.8	27406	10.0	31066.0						
27407	chr1	167374795	167375295	1	12.8	27407								
27409	chr1	171631149	171631649	1	12.8	27409			15.3	23423.0				
27410	chr1	171676649	171677281	1	12.8	27410							22.0	21232.0
27412	chr1	176800813	176801439	1	12.8	27412			8.48	30086.0	8.64	33253.0	11.6	28527.0
27413	chr1	180346752	180347540	1	12.8	27413	17.5	25725.0					19.6	22443.0
27414	chr2	4729568	4730200	2	12.8	27414								
27415	chr2	5486809	5487309	2	12.8	27415								
27416	chr2	6378686	6379186	2	12.8	27416	12.5	29033.0			12.3	29372.0		
27417	chr2	18920327	18920827	2	12.8	27417					28.4	20956.0		
27418	chr2	24390403	24390903	2	12.8	27418			314.4	195.0	439.0	238.0	397.4	142.0
27420	chr2	30131014	30131514	2	12.8	27420								
27421	chr2	33025234	33025886	2	12.8	27421	14.2	27876.0	14.7	23892.0	10.5	31127.0	16.8	24337.0
27423	chr2	68364147	68364647	2	12.8	27423			11.3	26948.0			11.0	29094.0
27424	chr2	71048256	71049050	2	12.8	27424	12.5	29059.0						
27425	chr2	76121851	76122351	2	12.8	27425	13.3	28416.0	13.6	24797.0	16.1	26583.0		
27426	chr2	84018224	84018724	2	12.8	27426								
27427	chr2	90583238	90583738	2	12.8	27427			12.4	25832.0	13.0	28855.0		
27428	chr2	92987995	92988633	2	12.8	27428	9.18	31801.0						
27429	chr2	102049993	102050493	2	12.8	27429			10.2	28129.0			16.8	24350.0
27431	chr2	103583066	103583710	2	12.8	27431	12.5	29070.0	11.3	26956.0	13.6	28405.0	17.9	23531.0
27432	chr2	122217893	122218393	2	12.8	27432	10.0	31114.0			13.6	28410.0	12.7	27506.0
27433	chr2	132658331	132658831	2	12.8	27433	32.5	19553.0						
27434	chr2	139841236	139841890	2	12.8	27434					21.0	23902.0		
27435	chr2	158135533	158136321	2	12.8	27435	20.0	24451.0	17.5	22043.0	26.6	21661.0	11.0	29118.0
27436	chr2	167336601	167337101	2	12.8	27436			11.9	26496.0	25.3	22086.0	30.6	17541.0
27438	chr2	181410292	181410792	2	12.8	27438								
27439	chr3	32414164	32414664	4	12.8	27439								
27440	chr3	35776166	35776666	4	12.8	27440								
27441	chr3	37201484	37201984	4	12.8	27441	30.0	20397.0	22.6	19199.0	25.9	21869.0	19.1	22872.0
27442	chr3	51648225	51648725	4	12.8	27442			12.4	25874.0	15.4	27028.0		
27443	chr3	52338786	52339286	4	12.8	27443								
27444	chr3	52629861	52630361	4	12.8	27444	13.3	28450.0						
27445	chr3	61368369	61368869	4	12.8	27445			12.4	25879.0	38.9	17847.0		
27446	chr3	78966637	78967137	4	12.8	27446	25.9	21924.0			23.5	22847.0	9.24	31572.0
27447	chr3	89901187	89901959	4	12.8	27447	33.4	19288.0	57.1	8296.0	51.9	14670.0	27.7	18658.0
27448	chr3	94821128	94821628	4	12.8	27448								
27449	chr3	95722036	95722704	4	12.8	27449	25.0	22258.0			17.9	25524.0		
27450	chr3	98027217	98027717	4	12.8	27450			22.1	19495.0	9.88	31911.0	21.4	21575.0
27452	chr3	107323232	107323864	4	12.8	27452			7.92	31048.0				
27454	chr3	136756071	136756571	4	12.8	27454								
27455	chr3	142688944	142689570	4	12.8	27455	23.4	22939.0						
27457	chr3	153782729	153783229	4	12.8	27457	11.7	30000.0	11.3	26995.0	13.0	28901.0	14.4	26176.0
27458	chr4	32359150	32359650	5	12.8	27458	14.2	27937.0						
27459	chr4	32373260	32373894	5	12.8	27459			76.9	5262.0	25.3	22106.0	161.7	1410.0
27460	chr4	40727127	40727885	5	12.8	27460					23.5	22853.0	13.9	26545.0
27464	chr4	57222367	57222867	5	12.8	27464	21.7	23730.0			16.7	26274.0		
27465	chr4	63051096	63051756	5	12.8	27465	24.2	22605.0					47.4	12336.0
27466	chr4	117624125	117624625	5	12.8	27466	12.5	29161.0	9.61	28968.0				
27467	chr4	126150566	126151336	5	12.8	27467	11.7	30021.0	15.3	23502.0	9.26	32780.0	9.24	31617.0
27468	chr4	128924779	128925279	5	12.8	27468					17.3	25919.0		
27470	chr4	132655695	132656195	5	12.8	27470					14.8	27546.0	22.0	21293.0
27471	chr4	133468008	133468634	5	12.8	27471	18.4	25350.0	14.7	23970.0	16.1	26634.0	8.09	33136.0
27473	chr4	133732834	133733334	5	12.8	27473							12.1	28156.0
27474	chr4	134115252	134115752	5	12.8	27474	461.4	225.0	15.8	23100.0	376.6	368.0	243.2	533.0
27475	chr4	134355090	134355758	5	12.8	27475	15.9	26769.0	7.92	31099.0			16.8	24399.0
27476	chr4	134547634	134548134	5	12.8	27476	28.4	20994.0			27.8	21201.0		
27477	chr4	135096270	135097124	5	12.8	27477					82.1	9197.0	15.0	25703.0
27478	chr4	135313146	135313770	5	12.8	27478					25.3	22113.0	35.2	15922.0
27479	chr4	141299690	141300190	5	12.8	27479	13.3	28501.0	10.2	28237.0	22.2	23399.0		
27480	chr4	149685731	149686497	5	12.8	27480			9.05	29539.0	8.64	33424.0		
27481	chr5	24388411	24388911	6	12.8	27481			9.05	29547.0	13.6	28481.0		
27482	chr5	32303450	32303950	6	12.8	27482	15.0	27370.0	9.05	29550.0	15.4	27085.0	16.8	24405.0
27483	chr5	33823143	33823787	6	12.8	27483	10.0	31220.0	10.2	28252.0	24.1	22623.0	16.2	24781.0
27485	chr5	38598246	38599018	6	12.8	27485			10.2	28258.0	12.3	29497.0		
27486	chr5	52125709	52126819	6	12.8	27486			9.05	29558.0	8.64	33444.0		
27488	chr5	77372697	77373197	6	12.8	27488	17.5	25822.0	15.8	23110.0			22.0	21312.0
27489	chr5	100589934	100590652	6	12.8	27489					13.6	28490.0		
27490	chr5	105063086	105063586	6	12.8	27490								
27491	chr5	106573665	106574165	6	12.8	27491	12.5	29211.0			10.5	31277.0		
27493	chr5	107645840	107646340	6	12.8	27493					9.88	32009.0	20.8	21883.0
27494	chr5	114780713	114781345	6	12.8	27494	15.0	27390.0	19.2	21109.0	57.4	13446.0		
27495	chr5	120692024	120692524	6	12.8	27495								
27496	chr5	124536422	124537210	6	12.8	27496	12.5	29223.0	9.05	29579.0	9.26	32827.0	15.0	25736.0
27497	chr5	124900068	124900702	6	12.8	27497	12.5	29224.0			10.5	31282.0	10.4	29941.0
27499	chr5	140858256	140858882	6	12.8	27499			23.2	18906.0	18.5	25231.0	22.5	20986.0
27500	chr5	140996551	140997361	6	12.8	27500							9.82	30773.0
27501	chr5	147917935	147918579	6	12.8	27501	17.5	25840.0	8.48	30296.0	13.6	28507.0	15.6	25241.0
27502	chr6	30051430	30051930	7	12.8	27502			17.5	22112.0	23.5	22886.0	110.9	3303.0
27503	chr6	35379531	35380031	7	12.8	27503					13.0	28964.0		
27504	chr6	38806738	38807368	7	12.8	27504	16.7	26332.0	17.5	22113.0	24.1	22634.0	20.2	22176.0
27505	chr6	49180228	49180728	7	12.8	27505	25.0	22308.0						
27506	chr6	82823445	82824081	7	12.8	27506	8.34	32322.0	14.7	24031.0	13.6	28518.0		
27507	chr6	83444686	83445186	7	12.8	27507	13.3	28565.0			282.2	730.0	20.8	21893.0
27509	chr6	85380876	85381504	7	12.8	27509	28.4	21021.0	18.1	21764.0	23.5	22891.0	19.6	22536.0
27510	chr6	87501180	87501680	7	12.8	27510	36.7	18337.0	9.05	29605.0	230.9	1158.0	181.4	1102.0
27511	chr6	89110149	89110649	7	12.8	27511	35.9	18586.0	12.4	26005.0			16.8	24443.0
27512	chr6	90622467	90623095	7	12.8	27512	14.2	28010.0						
27513	chr6	94637237	94637893	7	12.8	27513	12.5	29266.0	20.4	20484.0	11.7	30147.0	31.2	17386.0
27514	chr6	97308602	97309102	7	12.8	27514								
27515	chr6	121071132	121071632	7	12.8	27515	24.2	22649.0					16.2	24817.0
27516	chr6	125218875	125219553	7	12.8	27516	10.8	30742.0			21.0	23993.0	9.82	30821.0
27517	chr6	130288275	130288919	7	12.8	27517	35.9	18595.0	11.9	26592.0	13.0	28989.0		
27518	chr6	134659277	134659777	7	12.8	27518			11.3	27079.0				
27519	chr6	136933030	136933764	7	12.8	27519								
27520	chr6	142877073	142877573	7	12.8	27520	22.5	23398.0	13.6	24927.0	19.8	24623.0	12.7	27671.0
27521	chr6	143631814	143632470	7	12.8	27521	11.7	30122.0	11.3	27081.0			10.4	29985.0
27522	chr6	143869043	143869543	7	12.8	27522								
27523	chr7	24439948	24440448	8	12.8	27523								
27525	chr7	28820200	28820856	8	12.8	27525			28.8	16468.0			94.7	4596.0
27526	chr7	29251064	29251564	8	12.8	27526	27.5	21357.0						
27528	chr7	45117639	45118299	8	12.8	27528			12.4	26030.0			8.66	32422.0
27529	chr7	49367004	49367776	8	12.8	27529	13.3	28601.0	13.6	24936.0	13.0	29001.0	12.7	27682.0
27530	chr7	49467761	49468261	8	12.8	27530	11.7	30143.0						
27531	chr7	58710698	58711198	8	12.8	27531			13.0	25434.0				
27532	chr7	59232085	59232585	8	12.8	27532							24.8	19937.0
27533	chr7	75458810	75459310	8	12.8	27533			102.9	2920.0	14.8	27627.0	15.0	25786.0
27534	chr7	75529163	75529811	8	12.8	27534								
27535	chr7	79262198	79262826	8	12.8	27535	30.0	20461.0	12.4	26035.0	14.8	27629.0		
27536	chr7	80062959	80063459	8	12.8	27536								
27537	chr7	80078921	80079421	8	12.8	27537								
27538	chr7	80229818	80230484	8	12.8	27538							84.9	5628.0
27539	chr7	80718475	80718975	8	12.8	27539	16.7	26363.0					12.7	27687.0
27540	chr7	83639482	83639982	8	12.8	27540								
27541	chr7	96454982	96455482	8	12.8	27541			14.1	24522.0	13.0	29009.0	16.2	24833.0
27543	chr7	107659016	107659686	8	12.8	27543	24.2	22670.0	15.8	23158.0	11.1	30713.0	20.2	22213.0
27544	chr7	108950225	108951121	8	12.8	27544	23.4	23020.0						
27545	chr7	114423665	114424165	8	12.8	27545							13.3	27137.0
27547	chr7	118797732	118798492	8	12.8	27547			7.92	31293.0	8.64	33552.0		
27549	chr7	125563213	125563839	8	12.8	27549	11.7	30169.0						
27550	chr7	132303711	132304211	8	12.8	27550			17.0	22525.0	15.4	27154.0		
27551	chr7	135649422	135649922	8	12.8	27551	265.3	840.0						
27552	chr7	137439841	137440609	8	12.8	27552			11.9	26621.0			15.6	25287.0
27553	chr8	15042837	15043337	10	12.8	27553								
27554	chr8	35203203	35203995	10	12.8	27554							7.51	34133.0
27555	chr8	40972821	40973451	10	12.8	27555	11.7	30181.0			8.64	33579.0	16.2	24854.0
