id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc
31318	chr16	45124179	45124679	17	9.82	31318							10.5	31668.0
31319	chr16	48745591	48746091	17	9.82	31319					11.3	27354.0		
31320	chr16	50070195	50070695	17	9.82	31320			18.7	24233.0			9.88	32519.0
31321	chr16	51926320	51926820	17	9.82	31321								
31322	chr16	76310014	76310514	17	9.82	31322	12.5	29751.0	7.76	32589.0	7.92	31777.0	11.1	30975.0
31323	chr16	76338871	76339371	17	9.82	31323								
31324	chr16	76448815	76449315	17	9.82	31324								
31325	chr16	78595674	78596174	17	9.82	31325							8.64	33892.0
31326	chr16	84989815	84990469	17	9.82	31326			6.39	33901.0				
31327	chr16	91524882	91525382	17	9.82	31327			12.8	27721.0			15.4	27350.0
31328	chr16	93071473	93071973	17	9.82	31328	16.7	26577.0			14.7	24302.0		
31329	chr16	94520594	94521224	17	9.82	31329			11.4	28785.0			10.5	31674.0
31330	chr16	95733760	95734260	17	9.82	31330								
31331	chr16	96372256	96372756	17	9.82	31331								
31332	chr17	5181040	5181540	18	9.82	31332							11.1	30985.0
31333	chr17	6756495	6756995	18	9.82	31333								
31334	chr17	7946725	7947225	18	9.82	31334							8.03	34398.0
31335	chr17	10326737	10327237	18	9.82	31335			6.84	33462.0	7.35	32389.0		
31337	chr17	12750029	12750745	18	9.82	31337								
31339	chr17	12986432	12986932	18	9.82	31339			12.3	28143.0			43.2	16871.0
31340	chr17	15108152	15108796	18	9.82	31340								
31341	chr17	18889199	18889699	18	9.82	31341			14.6	26499.0	10.2	28766.0		
31343	chr17	25605290	25605790	18	9.82	31343								
31344	chr17	25656228	25656728	18	9.82	31344								
31345	chr17	26234765	26235265	18	9.82	31345	8.34	32598.0			9.05	29942.0	8.03	34403.0
31346	chr17	27424507	27425007	18	9.82	31346								
31347	chr17	28391932	28392432	18	9.82	31347					7.35	32391.0		
31348	chr17	28922310	28922810	18	9.82	31348								
31349	chr17	29428007	29428507	18	9.82	31349								
31350	chr17	29916668	29917168	18	9.82	31350								
31351	chr17	30035241	30035741	18	9.82	31351	20.0	24799.0						
31352	chr17	32785183	32785683	18	9.82	31352					48.6	10306.0	23.5	23035.0
31353	chr17	33563641	33564141	18	9.82	31353							21.6	23833.0
31354	chr17	33716828	33717328	18	9.82	31354					7.35	32396.0		
31355	chr17	34941263	34941901	18	9.82	31355			8.67	31305.0				
31356	chr17	35168730	35169230	18	9.82	31356							11.7	30417.0
31357	chr17	35468471	35468971	18	9.82	31357								
31359	chr17	36029775	36030275	18	9.82	31359			6.39	33917.0				
31360	chr17	44716879	44717379	18	9.82	31360								
31361	chr17	45616420	45616920	18	9.82	31361								
31362	chr17	46848682	46849182	18	9.82	31362							8.64	33918.0
31363	chr17	47203874	47204374	18	9.82	31363								
31364	chr17	47554802	47555302	18	9.82	31364							8.64	33919.0
31365	chr17	50173372	50173872	18	9.82	31365	12.5	29784.0					9.26	33146.0
31366	chr17	50291877	50292377	18	9.82	31366							18.5	25431.0
31367	chr17	51781825	51782571	18	9.82	31367								
31368	chr17	52130993	52131493	18	9.82	31368								
31369	chr17	52146616	52147116	18	9.82	31369								
31370	chr17	57185857	57186357	18	9.82	31370								
31371	chr17	63921827	63922327	18	9.82	31371	10.0	31664.0	8.21	31886.0				
31372	chr17	70864908	70865408	18	9.82	31372								
31373	chr17	73054434	73054934	18	9.82	31373								
31374	chr17	73095419	73095919	18	9.82	31374								
31375	chr17	73225025	73225525	18	9.82	31375	11.7	30511.0						
31376	chr17	74807689	74808189	18	9.82	31376								
31377	chr17	83307227	83307935	18	9.82	31377			20.1	23589.0	13.0	25698.0	14.2	28301.0
31378	chr17	85023389	85024031	18	9.82	31378	14.2	28289.0	20.1	23590.0	22.6	19414.0	17.3	26163.0
31379	chr17	86850927	86851427	18	9.82	31379								
31380	chr17	86900085	86900585	18	9.82	31380								
31381	chr17	86977470	86977970	18	9.82	31381								
31382	chr17	88018154	88018654	18	9.82	31382			10.0	30137.0				
31383	chr18	3392579	3393079	20	9.82	31383								
31384	chr18	5319830	5320330	20	9.82	31384								
31385	chr18	5689618	5690118	20	9.82	31385								
31386	chr18	12611622	12612122	20	9.82	31386								
31387	chr18	14675056	14675556	20	9.82	31387								
31388	chr18	24178860	24179360	20	9.82	31388	10.0	31680.0			13.0	25707.0	13.0	29277.0
31389	chr18	31872499	31872999	20	9.82	31389	20.0	24814.0	16.9	25243.0			13.0	29278.0
31390	chr18	32563512	32564012	20	9.82	31390								
31391	chr18	34089151	34089651	20	9.82	31391			14.1	26779.0	22.1	19741.0		
31392	chr18	37832215	37832715	20	9.82	31392								
31393	chr18	38164880	38165380	20	9.82	31393							17.9	25797.0
31394	chr18	38804358	38804858	20	9.82	31394	15.9	27128.0	11.4	28805.0	7.92	31856.0	10.5	31712.0
31395	chr18	39461287	39461787	20	9.82	31395					10.2	28810.0		
31396	chr18	49721917	49722417	20	9.82	31396	9.18	32114.0						
31397	chr18	56047170	56047670	20	9.82	31397					9.05	29974.0	10.5	31715.0
31398	chr18	56888441	56888941	20	9.82	31398	40.0	17513.0	10.5	29587.0				
31399	chr18	57725199	57725699	20	9.82	31399					9.05	29975.0		
31400	chr18	65808478	65808978	20	9.82	31400			7.76	32633.0			16.7	26521.0
31402	chr18	67733675	67734175	20	9.82	31402	10.8	30986.0						
31403	chr18	67968144	67968644	20	9.82	31403			7.3	33035.0			8.03	34441.0
31404	chr18	68140160	68140660	20	9.82	31404							9.88	32591.0
31405	chr18	75254440	75254940	20	9.82	31405								
31406	chr18	77566260	77566760	20	9.82	31406								
31407	chr18	79013504	79014004	20	9.82	31407								
31408	chr18	81862130	81862630	20	9.82	31408								
31409	chr18	82571883	82572383	20	9.82	31409	15.9	27135.0						
31410	chr18	84379977	84380477	20	9.82	31410								
31411	chr19	3562565	3563065	21	9.82	31411							8.64	33966.0
31413	chr19	4063610	4064110	21	9.82	31413			12.3	28170.0	7.35	32434.0	8.64	33968.0
31414	chr19	4094184	4094684	21	9.82	31414								
31415	chr19	4208850	4209350	21	9.82	31415			15.5	25991.0				
31416	chr19	4380425	4380925	21	9.82	31416								
31417	chr19	6294191	6294691	21	9.82	31417			10.0	30157.0	15.8	23379.0	23.5	23047.0
31418	chr19	9066261	9066761	21	9.82	31418	78.4	9641.0						
31419	chr19	9071163	9071663	21	9.82	31419								
31420	chr19	10777706	10778206	21	9.82	31420			29.7	20000.0				
31421	chr19	10803896	10804396	21	9.82	31421								
31422	chr19	11413548	11414048	21	9.82	31422	337.9	488.0	342.1	449.0	58.8	8090.0	185.9	1900.0
31423	chr19	11452685	11453185	21	9.82	31423								
31424	chr19	12479241	12479741	21	9.82	31424								
31425	chr19	12543544	12544044	21	9.82	31425			10.5	29597.0			268.6	826.0
31426	chr19	16142344	16142844	21	9.82	31426								
31427	chr19	18647025	18647525	21	9.82	31427							10.5	31732.0
31432	chr19	30043514	30044172	21	9.82	31432			10.9	29188.0			13.6	28785.0
31433	chr19	31910783	31911283	21	9.82	31433	27.5	21551.0			18.1	21966.0		
31434	chr19	32195712	32196212	21	9.82	31434								
31435	chr19	32294020	32294520	21	9.82	31435								
31436	chr19	32710225	32710725	21	9.82	31436					10.7	28021.0	127.2	4495.0
31437	chr19	34169265	34169765	21	9.82	31437			47.4	15368.0				
31438	chr19	34610293	34610793	21	9.82	31438	249.5	948.0	190.2	1758.0			203.8	1547.0
31439	chr19	36537514	36538014	21	9.82	31439								
31440	chr19	37515092	37515592	21	9.82	31440					9.61	29343.0		
31441	chr19	41369493	41369993	21	9.82	31441							16.1	26926.0
31442	chr19	43884698	43885342	21	9.82	31442	16.7	26621.0			6.79	32786.0	8.64	33988.0
31443	chr19	44265382	44265882	21	9.82	31443					8.48	30833.0		
31445	chr19	46500147	46500647	21	9.82	31445	20.0	24837.0	31.0	19576.0			13.0	29301.0
31446	chr19	54040258	54040758	21	9.82	31446								
31447	chr19	57325623	57326123	21	9.82	31447							8.64	33990.0
31448	chr19	59334296	59334796	21	9.82	31448								
31449	chr19	60895802	60896302	21	9.82	31449								
31450	chrX	7556170	7556796	3	9.82	31450			8.67	31336.0				
31451	chrX	7868041	7868673	3	9.82	31451	8.34	32669.0	133.7	3921.0			130.9	4253.0
31453	chrX	12794856	12795356	3	9.82	31453	15.0	27828.0	12.8	27762.0	9.61	29353.0	8.64	33992.0
31454	chrX	12845004	12845504	3	9.82	31454								
31455	chrX	18196254	18196754	3	9.82	31455	15.0	27829.0	12.3	28186.0	7.92	31911.0		
31459	chrX	50566211	50566711	3	9.82	31459			7.76	32676.0	23.8	18823.0	9.26	33195.0
31460	chrX	50597094	50597594	3	9.82	31460	10.0	31729.0	11.9	28474.0			13.6	28797.0
31461	chrX	53029812	53030312	3	9.82	31461			9.12	30865.0			8.64	33999.0
31463	chrX	59406891	59407391	3	9.82	31463					15.3	23847.0		
31464	chrX	74108017	74108517	3	9.82	31464			6.84	33513.0			8.64	34006.0
31465	chrX	75674640	75675140	3	9.82	31465			5.93	34242.0	6.79	32797.0	9.88	32644.0
31466	chrX	103509482	103509982	3	9.82	31466					7.92	31937.0		
31467	chrX	106139363	106139863	3	9.82	31467			12.8	27768.0				
31470	chrX	140501643	140502287	3	9.82	31470	10.0	31745.0			10.2	28877.0		
31472	chrX	152207397	152207897	3	9.82	31472								
31474	chrX	153382037	153382745	3	9.82	31474								
31476	chrX	159021614	159022114	3	9.82	31476							10.5	31758.0
31477	chrX	159059890	159060390	3	9.82	31477					7.92	31945.0		
31478	chrX	159688772	159689470	3	9.82	31478	34.2	19256.0	35.1	18387.0	13.0	25755.0		
31479	chrX	159907950	159908450	3	9.82	31479								
31480	chrX	167153014	167153514	3	9.82	31480			27.4	20744.0	12.4	26428.0	17.3	26208.0
31481	chrX	167359840	167360478	3	9.82	31481					6.79	32809.0	8.64	34025.0
31482	chr1	13382247	13382747	1	9.24	31482							9.88	31764.0
31483	chr1	39746503	39747003	1	9.24	31483	11.7	29880.0						
31484	chr1	43769548	43770048	1	9.24	31484					16.4	22707.0	13.0	28808.0
31485	chr1	51537146	51537646	1	9.24	31485								
31486	chr1	54862995	54863495	1	9.24	31486								
31487	chr1	54899395	54899895	1	9.24	31487			13.2	27081.0				
31489	chr1	59150772	59151272	1	9.24	31489			11.9	28197.0	12.4	25772.0	11.7	29987.0
31491	chr1	69752345	69752845	1	9.24	31491								
31492	chr1	74178299	74178799	1	9.24	31492	32.5	19532.0	32.4	19045.0			11.1	30479.0
31493	chr1	74294889	74295389	1	9.24	31493					7.92	30897.0		
31494	chr1	84822370	84822870	1	9.24	31494			6.39	33546.0			11.1	30484.0
31495	chr1	85526267	85526767	1	9.24	31495	10.8	30599.0	15.1	26015.0	11.9	26439.0	15.4	26958.0
31496	chr1	85800835	85801335	1	9.24	31496								
31497	chr1	86000458	86000958	1	9.24	31497								
31498	chr1	87186707	87187207	1	9.24	31498	55.9	13542.0	41.1	16747.0	13.6	24763.0	23.5	22812.0
31499	chr1	106558802	106559302	1	9.24	31499								
31500	chr1	118403576	118404246	1	9.24	31500			10.5	29224.0	6.22	32811.0	9.88	31797.0
31501	chr1	125414653	125415153	1	9.24	31501								
31502	chr1	131037964	131038464	1	9.24	31502			9.12	30529.0	6.79	32490.0	14.2	27947.0
31503	chr1	131912908	131913408	1	9.24	31503			8.67	30888.0			11.7	29994.0
31505	chr1	134069956	134070456	1	9.24	31505								
31506	chr1	136677363	136677863	1	9.24	31506	11.7	29909.0	11.9	28206.0			9.88	31808.0
31507	chr1	151757723	151758223	1	9.24	31507	16.7	26230.0	117.2	5061.0				
31508	chr1	160037129	160037629	1	9.24	31508	19.2	24877.0	8.67	30892.0				
31509	chr1	166124949	166125449	1	9.24	31509								
31510	chr1	167337297	167337953	1	9.24	31510			12.3	27795.0	9.61	28901.0	13.0	28832.0
31511	chr1	173529628	173530128	1	9.24	31511					8.48	30085.0		
31512	chr1	177624471	177625099	1	9.24	31512	20.0	24408.0	14.6	26334.0	18.1	21659.0	12.3	29362.0
31513	chr1	180380808	180381440	1	9.24	31513							11.7	30012.0
31514	chr1	182717896	182718396	1	9.24	31514								
31515	chr1	184015564	184016064	1	9.24	31515			6.84	33091.0	13.0	25241.0	14.2	27958.0
31516	chr1	184807358	184807858	1	9.24	31516			10.5	29231.0	8.48	30090.0	12.3	29365.0
31517	chr1	191423146	191423882	1	9.24	31517	204.4	1474.0	179.3	1988.0	76.3	5328.0		
31518	chr1	193303731	193304231	1	9.24	31518								
31519	chr2	9687718	9688218	2	9.24	31519	8.34	32173.0	9.58	30212.0	11.9	26467.0		
31520	chr2	11146648	11147148	2	9.24	31520			6.84	33097.0			8.03	34059.0
31521	chr2	22779716	22780216	2	9.24	31521								
31522	chr2	25970685	25971185	2	9.24	31522							12.3	29380.0
31523	chr2	26356373	26356873	2	9.24	31523	15.0	27239.0	12.3	27807.0				
31524	chr2	28850050	28850550	2	9.24	31524								
31525	chr2	30618338	30618838	2	9.24	31525								
31526	chr2	31722880	31723380	2	9.24	31526								
31527	chr2	32520323	32520823	2	9.24	31527	10.0	31085.0	14.1	26552.0			29.6	20538.0
31529	chr2	35708749	35709249	2	9.24	31529			7.3	32718.0	9.61	28916.0		
31530	chr2	43793989	43794489	2	9.24	31530								
31531	chr2	45107160	45107660	2	9.24	31531								
31532	chr2	48375028	48375528	2	9.24	31532	24.2	22562.0						
31533	chr2	49768731	49769231	2	9.24	31533								
31534	chr2	72322805	72323305	2	9.24	31534			7.3	32721.0				
31536	chr2	75147308	75147808	2	9.24	31536	20.0	24439.0	8.67	30924.0				
31537	chr2	75731062	75731562	2	9.24	31537								
31538	chr2	91858693	91859193	2	9.24	31538								
31540	chr2	91953793	91954293	2	9.24	31540								
31541	chr2	93429275	93429775	2	9.24	31541			299.3	601.0	250.5	381.0	173.5	2246.0
31542	chr2	94399526	94400026	2	9.24	31542								
31543	chr2	112676430	112676930	2	9.24	31543	15.0	27266.0			18.1	21684.0	11.1	30529.0
31544	chr2	114137932	114138432	2	9.24	31544	36.7	18268.0	19.6	23643.0			8.64	33301.0
31545	chr2	118730200	118730700	2	9.24	31545								
31546	chr2	128403287	128403787	2	9.24	31546	10.8	30632.0					14.8	27476.0
31547	chr2	128973115	128973615	2	9.24	31547								
31548	chr2	140166591	140167091	2	9.24	31548					7.92	30985.0		
31549	chr2	144261035	144261535	2	9.24	31549								
31550	chr2	150651044	150651544	2	9.24	31550								
31551	chr2	152246930	152247430	2	9.24	31551								
31553	chr2	156845222	156845722	2	9.24	31553								
31554	chr2	160467368	160467868	2	9.24	31554							10.5	31155.0
31555	chr2	163412343	163412843	2	9.24	31555								
31556	chr2	165892352	165892852	2	9.24	31556			10.0	29694.0				
31557	chr2	166684455	166684955	2	9.24	31557			8.21	31442.0	24.3	18354.0		
31558	chr2	167144606	167145106	2	9.24	31558	11.7	29968.0					9.26	32721.0
31559	chr2	167358269	167358769	2	9.24	31559					9.61	28934.0		
31561	chr2	177838508	177839008	2	9.24	31561					8.48	30150.0	32.1	19832.0
31562	chr2	180592380	180592880	2	9.24	31562								
31563	chr3	19301383	19301883	4	9.24	31563			10.9	28886.0				
31564	chr3	19421442	19421942	4	9.24	31564								
31565	chr3	28287956	28288456	4	9.24	31565								
31566	chr3	30805654	30806278	4	9.24	31566					13.0	25291.0		
31567	chr3	32412097	32412597	4	9.24	31567					9.61	28941.0	11.7	30053.0
31568	chr3	51634554	51635054	4	9.24	31568	8.34	32228.0			13.6	24824.0		
31569	chr3	52679602	52680102	4	9.24	31569			12.3	27847.0			11.1	30558.0
31570	chr3	58657555	58658055	4	9.24	31570	9.18	31819.0	8.21	31454.0			12.3	29428.0
31571	chr3	78962784	78963284	4	9.24	31571	34.2	19039.0	22.8	22252.0	14.7	23932.0	32.1	19834.0
31572	chr3	78966644	78967144	4	9.24	31572	25.9	21924.0	12.8	27446.0			23.5	22847.0
31573	chr3	84035409	84035909	4	9.24	31573			189.8	1759.0			181.5	1999.0
31574	chr3	87488380	87489006	4	9.24	31574								
31575	chr3	89843334	89843834	4	9.24	31575					8.48	30182.0	14.8	27503.0
31576	chr3	94851129	94851629	4	9.24	31576	11.7	29985.0					14.2	28006.0
31577	chr3	95210313	95210813	4	9.24	31577								
31578	chr3	96174905	96175405	4	9.24	31578			200.3	1560.0	121.0	2039.0	183.4	1951.0
31579	chr3	96427214	96427714	4	9.24	31579			6.84	33150.0			9.26	32737.0
31580	chr3	100491907	100492407	4	9.24	31580	14.2	27919.0					17.9	25525.0
31581	chr3	104245476	104245976	4	9.24	31581					8.48	30188.0		
31582	chr3	121593087	121593717	4	9.24	31582	15.0	27314.0			20.9	20111.0	13.6	28449.0
31583	chr3	129526660	129527160	4	9.24	31583								
31584	chr3	130883736	130884236	4	9.24	31584			7.3	32758.0	10.7	27536.0	10.5	31191.0
31585	chr3	136730132	136730632	4	9.24	31585								
31586	chr3	136743660	136744330	4	9.24	31586			10.9	28899.0	8.48	30199.0	7.41	34576.0
31587	chr3	143581802	143582302	4	9.24	31587					10.2	28190.0		
31588	chr3	146126926	146127426	4	9.24	31588								
31589	chr3	146758335	146758835	4	9.24	31589							10.5	31198.0
31590	chr3	152398774	152399402	4	9.24	31590								
31591	chr3	153252631	153253131	4	9.24	31591							8.64	33377.0
31592	chr4	6938476	6938976	5	9.24	31592					14.1	24442.0		
31593	chr4	11082626	11083126	5	9.24	31593								
31594	chr4	15273899	15274399	5	9.24	31594	17.5	25781.0						
31595	chr4	26343757	26344257	5	9.24	31595								
31596	chr4	32151170	32151670	5	9.24	31596					101.8	2992.0		
31597	chr4	33261046	33261546	5	9.24	31597								
31598	chr4	40821242	40821742	5	9.24	31598								
31599	chr4	44114016	44114516	5	9.24	31599	39.2	17562.0	22.8	22265.0	23.2	18877.0	27.2	21437.0
31600	chr4	46524165	46524665	5	9.24	31600	12.5	29141.0			17.5	22071.0		
31601	chr4	55529625	55530125	5	9.24	31601			85.3	8620.0	7.35	32076.0	74.1	10405.0
31602	chr4	57904818	57905318	5	9.24	31602								
31603	chr4	59924732	59925232	5	9.24	31603								
31604	chr4	62675811	62676311	5	9.24	31604								
31605	chr4	83354594	83355236	5	9.24	31605					7.35	32078.0		
31606	chr4	87953305	87953937	5	9.24	31606								
31607	chr4	95215811	95216311	5	9.24	31607								
31608	chr4	105007634	105008134	5	9.24	31608					6.79	32548.0	19.1	24918.0
31609	chr4	106942187	106942687	5	9.24	31609	9.18	31837.0			53.2	9180.0		
31610	chr4	106986270	106986770	5	9.24	31610								
31612	chr4	109483123	109483623	5	9.24	31612								
31613	chr4	119543026	119543526	5	9.24	31613			5.93	34036.0			7.41	34599.0
31614	chr4	119984227	119984727	5	9.24	31614								
31615	chr4	120987347	120987847	5	9.24	31615	10.8	30681.0	13.7	26865.0	10.7	27562.0	8.64	33405.0
31616	chr4	123554556	123555056	5	9.24	31616								
31617	chr4	126150517	126151017	5	9.24	31617	11.7	30021.0	12.8	27467.0	15.3	23502.0	9.26	32780.0
31619	chr4	130317068	130317568	5	9.24	31619			14.6	26364.0			15.4	27071.0
31620	chr4	130703487	130703987	5	9.24	31620					12.4	25931.0		
31622	chr4	134760635	134761135	5	9.24	31622	63.4	12076.0			12.4	25934.0	9.26	32790.0
31623	chr4	136315110	136315610	5	9.24	31623			10.5	29289.0			9.26	32791.0
31624	chr4	139218215	139218715	5	9.24	31624								
31626	chr4	141154470	141154970	5	9.24	31626					10.2	28236.0	13.0	28927.0
31627	chr4	145045854	145046354	5	9.24	31627	15.0	27358.0	7.76	32114.0	9.05	29536.0	7.41	34614.0
31628	chr4	149295366	149295866	5	9.24	31628	23.4	22977.0					23.5	22866.0
31629	chr4	150132965	150133465	5	9.24	31629	15.0	27361.0	14.6	26369.0			14.8	27555.0
31630	chr4	150405381	150406009	5	9.24	31630	10.0	31216.0	9.12	30593.0	15.8	23105.0	10.5	31246.0
31631	chr4	150596775	150597275	5	9.24	31631			39.2	17236.0				
31632	chr4	154246664	154247164	5	9.24	31632								
31633	chr4	154550703	154551203	5	9.24	31633			47.9	15186.0	38.5	13021.0	42.6	16937.0
31634	chr4	155172049	155172705	5	9.24	31634	20.0	24504.0			11.9	26547.0	16.1	26642.0
31635	chr5	24690219	24690719	6	9.24	31635								
31636	chr5	31227013	31227513	6	9.24	31636	13.3	28517.0						
31637	chr5	32515878	32516378	6	9.24	31637								
31638	chr5	32745780	32746280	6	9.24	31638			25.1	21408.0	8.48	30254.0		
31639	chr5	35956739	35957239	6	9.24	31639								
31640	chr5	36072259	36072759	6	9.24	31640							8.64	33439.0
31641	chr5	36570143	36570643	6	9.24	31641	11.7	30047.0					8.64	33441.0
31643	chr5	65879924	65880424	6	9.24	31643	196.1	1612.0						
31644	chr5	67844169	67844669	6	9.24	31644	192.7	1678.0	302.5	588.0			265.5	839.0
31645	chr5	74061835	74062335	6	9.24	31645	11.7	30055.0						
31646	chr5	74275903	74276403	6	9.24	31646								
31647	chr5	75378859	75379359	6	9.24	31647								
31648	chr5	88934139	88934639	6	9.24	31648	10.0	31229.0	7.76	32134.0			10.5	31271.0
31649	chr5	90337929	90338429	6	9.24	31649								
31650	chr5	91278955	91279455	6	9.24	31650								
31651	chr5	91748586	91749086	6	9.24	31651								
31652	chr5	92485317	92485817	6	9.24	31652					9.05	29564.0		
31653	chr5	96134217	96134717	6	9.24	31653								
31654	chr5	100911116	100911616	6	9.24	31654	12.5	29208.0						
31655	chr5	103797911	103798411	6	9.24	31655								
