id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
24731	chr13	113828310	113829046	14	20.0	24731	16.0	25634.0	12.4	26261.0	22.8	23259.0					79.8	2685.0	45.1	10014.0			26.6	27799.0	54.2	5239.0
24732	chr14	7913874	7914508	11	20.0	24732											6.39	34870.0			37.5	9291.0	34.2	20674.0	12.0	38910.0
24733	chr14	10301731	10302359	11	20.0	24733	15.5	25940.0	10.7	27897.0	24.7	22498.0	17.9	23768.0												
24734	chr14	16151679	16152303	11	20.0	24734																				
24735	chr14	18665644	18666144	11	20.0	24735									20.8	2796.0	21.1	17213.0	73.5	5517.0	24.6	15570.0	32.8	21776.0	21.0	22992.0
24738	chr14	31228150	31228782	11	20.0	24738	11.4	28752.0	15.3	23743.0			12.1	28361.0									11.3	54341.0	11.5	39895.0
24739	chr14	36868784	36869284	11	20.0	24739																			11.8	39402.0
24740	chr14	40951794	40952654	11	20.0	24740	27.8	20541.0	26.6	17515.0	29.0	20901.0	318.9	263.0												
24741	chr14	50826195	50827017	11	20.0	24741																				
24743	chr14	53926546	53927306	11	20.0	24743	27.8	20543.0	22.1	19687.0	40.1	17630.0	18.5	23392.0												
24744	chr14	54136083	54136583	11	20.0	24744	170.6	2271.0																		
24745	chr14	57768739	57769509	11	20.0	24745	17.8	24706.0	19.8	20949.0	29.6	20703.0	28.9	18359.0	21.2	2663.0										
24746	chr14	60718080	60718580	11	20.0	24746					22.2	23541.0														
24747	chr14	61293998	61294498	11	20.0	24747					19.8	24761.0											20.7	35538.0		
24748	chr14	64212332	64212832	11	20.0	24748							15.0	25990.0									6.73	67945.0		
24751	chr14	71000773	71001815	11	20.0	24751	21.4	22930.0	16.4	22943.0	15.4	27318.0	19.6	22721.0												
24752	chr14	74906072	74906718	11	20.0	24752																				
24753	chr14	103477166	103477792	11	20.0	24753			10.2	28686.0	17.9	25743.0	11.6	28893.0			8.94	32463.0					13.5	48995.0	32.5	12976.0
24754	chr14	117625572	117626310	11	20.0	24754																				
24755	chr14	121506500	121507000	11	20.0	24755																				
24756	chr14	122747819	122748319	11	20.0	24756											21.1	17230.0								
24758	chr15	6596550	6597474	16	20.0	24758	15.1	26256.0	33.4	14821.0			27.7	18811.0												
24759	chr15	8589686	8590186	16	20.0	24759	13.2	27315.0	14.1	24665.0	19.1	25064.0	12.7	27940.0			11.5	28730.0					8.34	63049.0		
24760	chr15	9533321	9533821	16	20.0	24760					27.8	21329.0					47.3	6258.0								
24761	chr15	63648220	63649040	16	20.0	24761	21.9	22765.0	26.6	17530.0	29.6	20712.0	25.4	19767.0			17.2	21242.0					7.27	66321.0		
24762	chr15	63895451	63895951	16	20.0	24762					24.1	22747.0											6.46	68839.0		
24763	chr15	66827481	66828137	16	20.0	24763	10.0	30071.0	13.0	25642.0	13.0	29214.0														
24765	chr15	78576024	78576524	16	20.0	24765							38.1	15114.0												
24766	chr15	79511310	79512076	16	20.0	24766																	27.2	27254.0	12.7	37377.0
24767	chr15	80011428	80012066	16	20.0	24767			17.5	22300.0									23.4	16073.0					29.5	14851.0
24768	chr15	80521737	80522433	16	20.0	24768					28.4	21108.0														
24769	chr15	80565515	80566145	16	20.0	24769	10.0	30084.0			11.1	30945.0	8.09	33744.0												
24770	chr15	83043016	83043644	16	20.0	24770	20.5	23359.0	23.8	18786.0	25.3	22267.0													7.15	50832.0
24772	chr15	99847021	99847521	16	20.0	24772																	21.8	33996.0		
24773	chr15	100457526	100458152	16	20.0	24773					19.1	25069.0	18.5	23417.0							44.4	7041.0	45.5	13382.0	71.9	2850.0
24774	chr16	8674135	8674635	17	20.0	24774	12.3	28129.0			22.2	23563.0													12.4	37937.0
24775	chr16	10723623	10724373	17	20.0	24775	33.3	18883.0	32.2	15260.0			45.1	13054.0												
24776	chr16	13796075	13796575	17	20.0	24776	50.2	14746.0			24.1	22755.0														
24777	chr16	14088053	14088699	17	20.0	24777			15.3	23782.0	19.8	24792.0	14.4	26400.0			34.5	9619.0	45.1	10032.0	50.5	5458.0	57.9	8544.0	31.6	13526.0
24778	chr16	22790090	22790720	17	20.0	24778			17.5	22310.0	16.1	26882.0														
24779	chr16	23305400	23306214	17	20.0	24779	16.0	25671.0			15.4	27343.0														
24780	chr16	24186100	24186734	17	20.0	24780	15.5	25967.0	50.3	9897.0	19.8	24795.0	18.5	23422.0											19.8	24547.0
24781	chr16	30235820	30236320	17	20.0	24781					19.1	25079.0														
24783	chr16	38128743	38129495	17	20.0	24783			12.4	26334.0	9.88	32517.0	12.1	28415.0									10.2	57428.0		
24784	chr16	49818901	49819545	17	20.0	24784													74.3	5433.0			13.2	49666.0	33.2	12555.0
24785	chr16	49874728	49875228	17	20.0	24785			19.2	21272.0																
24786	chr16	49937599	49938289	17	20.0	24786	59.3	12875.0	24.3	18529.0	82.1	9252.0	76.2	6806.0												
24787	chr16	90333990	90334768	17	20.0	24787	29.7	19974.0	18.1	21929.0	24.7	22528.0	20.8	22026.0												
24788	chr16	92743996	92744496	17	20.0	24788	13.2	27341.0									20.4	17881.0	69.3	6023.0			32.8	21790.0	35.3	11435.0
24789	chr16	93809835	93810511	17	20.0	24789					16.1	26890.0	8.66	32795.0												
24790	chr16	94592949	94593449	17	20.0	24790																				
24791	chr17	6008751	6009251	18	20.0	24791			18.1	21931.0													42.0	15271.0	12.7	37419.0
24793	chr17	17609252	17610104	18	20.0	24793	16.9	25239.0	26.6	17550.0	16.1	26896.0	16.2	25051.0			7.66	33961.0					12.4	51591.0		
24794	chr17	17635519	17636151	18	20.0	24794	14.6	26498.0			25.9	22029.0														
24795	chr17	23621307	23621953	18	20.0	24795																				
24797	chr17	27717112	27717744	18	20.0	24797	21.9	22775.0	11.3	27362.0	14.2	28286.0														
24799	chr17	30035179	30035803	18	20.0	24799							9.82	31351.0												
24802	chr17	48318289	48318789	18	20.0	24802																				
24803	chr17	63429942	63430710	18	20.0	24803	36.0	18109.0	24.9	18288.0	32.1	19968.0	20.8	22036.0												
24804	chr17	70886917	70887417	18	20.0	24804	27.4	20723.0	12.4	26371.0	30.9	20311.0	24.3	20319.0							50.5	5467.0	17.2	41443.0		
24805	chr17	71191507	71192281	18	20.0	24805	32.8	19033.0	39.0	12962.0	35.8	18857.0	50.3	11709.0			107.3	1479.0	43.4	10412.0	14.3	22357.0	54.6	9537.0	50.5	6032.0
24806	chr17	73067174	73067846	18	20.0	24806	12.3	28150.0	9.05	29956.0	14.2	28297.0	13.3	27383.0			18.5	19833.0	14.2	19032.0			22.6	32933.0	20.5	23661.0
24807	chr17	83730297	83730797	18	20.0	24807																	18.6	39068.0		
24808	chr17	83815863	83816363	18	20.0	24808	10.9	29169.0									12.1	27936.0								
24809	chr17	86316975	86317725	18	20.0	24809	6.39	33925.0			21.0	24143.0	11.0	29627.0												
24810	chr17	87246876	87247376	18	20.0	24810																	5.65	71324.0		
24814	chr18	31872344	31873106	20	20.0	24814	16.9	25243.0			13.0	29278.0	9.82	31389.0												
24816	chr18	38372182	38372822	20	20.0	24816	8.21	31898.0					11.0	29636.0									25.8	28823.0		
24817	chr18	50034834	50035636	20	20.0	24817	21.4	22966.0	18.7	21603.0	445.8	229.0	36.4	15689.0												
24818	chr18	58160459	58161145	20	20.0	24818	7.76	32631.0																		
24819	chr18	62092587	62093541	20	20.0	24819	11.9	28455.0	9.05	29977.0	17.9	25801.0	6.93	34671.0												
24820	chr18	67308599	67309441	20	20.0	24820	17.8	24749.0	20.4	20671.0	14.2	28319.0					258.7	117.0	113.6	2664.0	19.1	19149.0	104.1	2062.0	142.2	444.0
24821	chr18	68096280	68096936	20	20.0	24821	18.2	24482.0	18.7	21606.0	9.26	33166.0	15.6	25535.0												
24822	chr18	70598688	70599370	20	20.0	24822					42.0	17203.0					32.6	10332.0					27.4	26995.0		
24823	chr18	80495473	80496191	20	20.0	24823																			6.22	53066.0
24824	chr18	80682731	80683361	20	20.0	24824	21.0	23168.0	13.0	25720.0			23.7	20599.0			18.5	19858.0			47.1	6319.0	44.4	13972.0		
24825	chr18	81572095	81572595	20	20.0	24825	27.4	20731.0																		
24828	chr19	6860079	6860963	21	20.0	24828					258.1	898.0														
24829	chr19	14635476	14636232	21	20.0	24829	15.1	26304.0			21.6	23851.0	8.09	33882.0												
24832	chr19	29501317	29501817	21	20.0	24832	22.4	22601.0			32.7	19795.0							17.5	18052.0	30.0	12631.0	29.3	25018.0		
24833	chr19	30034526	30035428	21	20.0	24833			18.7	21612.0															15.0	32633.0
24834	chr19	31404959	31405459	21	20.0	24834	16.9	25251.0	10.2	28839.0	13.0	29296.0	9.24	32088.0												
24835	chr19	38298027	38298663	21	20.0	24835	35.6	18236.0	13.6	25187.0	24.1	22788.0	25.4	19813.0	9.48	8427.0	14.7	24472.0					7.27	66447.0	6.46	52520.0
24836	chr19	41381482	41382572	21	20.0	24836	20.1	23605.0	18.7	21618.0	28.4	21150.0	15.6	25553.0												
24838	chr19	46609631	46610261	21	20.0	24838			10.7	28028.0	16.1	26928.0	15.6	25555.0												
24839	chr19	46705453	46705953	21	20.0	24839	14.1	26792.0	20.9	20360.0	13.0	29302.0	10.4	30453.0			7.66	34038.0	18.4	17773.0			22.3	33289.0	25.4	18303.0
24840	chr19	47905852	47906480	21	20.0	24840																				
24845	chrX	37161340	37161964	3	20.0	24845	13.7	27064.0	21.5	20054.0	21.0	24160.0	16.8	24674.0											7.38	50345.0
24846	chrX	42188754	42189724	3	20.0	24846	16.0	25706.0	11.3	27414.0	15.4	27397.0	8.66	32875.0			27.5	12821.0								
24847	chrX	50580459	50581373	3	20.0	24847	12.8	27766.0	13.6	25197.0	10.5	31747.0	17.3	24296.0												
24848	chrX	59590368	59591434	3	20.0	24848	9.12	30867.0			63.6	12336.0	15.6	25562.0												
24849	chrX	96107213	96108005	3	20.0	24849	22.4	22613.0	25.4	18059.0	40.8	17515.0														
24850	chrX	101384388	101385208	3	20.0	24850	12.3	28189.0	18.7	21629.0	14.2	28347.0	9.24	32115.0									7.0	67278.0		
24851	chrX	101766865	101767877	3	20.0	24851	16.9	25264.0	13.6	25202.0	26.6	21833.0	10.4	30469.0			63.2	4039.0	30.9	13709.0			30.9	23464.0	21.9	21946.0
24852	chrX	103695609	103696381	3	20.0	24852	29.7	20010.0	10.2	28872.0	22.2	23597.0	17.3	24299.0											12.4	38024.0
24853	chrX	107217016	107217918	3	20.0	24853	22.4	22614.0	11.9	26900.0	24.1	22801.0	20.8	22059.0												
24856	chrX	142901726	142902534	3	20.0	24856	11.9	28478.0	10.7	28048.0	27.2	21631.0					17.2	21362.0								
24857	chrX	143030416	143031262	3	20.0	24857	20.1	23615.0			16.1	26940.0	23.7	20614.0									12.1	52339.0		
24858	chrX	151169282	151170586	3	20.0	24858	21.4	22980.0																		
24859	chrX	159732352	159733262	3	20.0	24859			27.7	17064.0			8.09	33950.0			12.1	28015.0					19.1	38223.0		
24862	chr1	6466843	6467343	1	19.2	24862																				
24863	chr1	54917550	54918050	1	19.2	24863	10.0	29624.0																		
24865	chr1	60702110	60702984	1	19.2	24865	8.21	31363.0			29.6	20526.0	13.9	26465.0			10.2	29908.0					33.4	21186.0		
24867	chr1	72870343	72871183	1	19.2	24867	29.2	20016.0	21.5	19772.0	25.3	22065.0	22.5	20901.0												
24868	chr1	80719298	80719798	1	19.2	24868																				
24869	chr1	87246059	87246705	1	19.2	24869	15.5	25726.0	12.4	25782.0	19.1	24866.0	16.2	24696.0			16.6	21388.0			49.1	5646.0	25.8	28531.0	5.99	53118.0
24870	chr1	87914684	87915316	1	19.2	24870			13.6	24764.0	15.4	26960.0														
24871	chr1	92119525	92120181	1	19.2	24871	12.3	27780.0	18.1	21647.0	26.6	21639.0	11.6	28515.0												
24872	chr1	92127244	92127744	1	19.2	24872			13.6	24766.0	12.3	29349.0														
24873	chr1	92183129	92183883	1	19.2	24873	12.3	27781.0					34.1	16271.0			23.6	14827.0					40.9	15823.0		
24874	chr1	93115086	93115932	1	19.2	24874	21.9	22623.0	14.7	23872.0	22.8	23073.0	17.3	23870.0							12.3	23287.0	14.5	46210.0	5.3	54548.0
24875	chr1	138299697	138300361	1	19.2	24875	37.9	17550.0	20.4	20386.0	41.4	17215.0	8.66	32154.0	17.6	3733.0			12.5	19302.0	62.8	3394.0	38.5	17381.0	10.6	41684.0
24876	chr1	153723350	153723976	1	19.2	24876	26.9	20753.0	11.9	26456.0	31.5	19987.0	46.8	12464.0			31.3	10618.0			33.4	10752.0	49.8	11253.0	12.0	38551.0
24877	chr1	160037047	160037711	1	19.2	24877	8.67	30892.0					9.24	31508.0			16.6	21407.0								
24878	chr1	171961408	171962164	1	19.2	24878	12.3	27798.0	16.4	22721.0	12.3	29361.0	17.3	23878.0												
24879	chr1	177427576	177428404	1	19.2	24879	21.4	22804.0	25.4	17812.0	24.1	22576.0	30.0	17722.0			10.2	29948.0					8.34	62479.0		
24881	chr1	181249789	181250431	1	19.2	24881	16.0	25485.0	11.9	26466.0	16.7	26230.0	8.66	32175.0												
24882	chr1	182585362	182586138	1	19.2	24882	13.7	26819.0	10.7	27457.0	12.3	29363.0	8.09	32964.0												
24883	chr1	192079607	192080509	1	19.2	24883	8.21	31396.0	12.4	25805.0	15.4	26982.0														
24884	chr2	14244062	14244712	2	19.2	24884							15.0	25613.0												
24886	chr2	32060127	32060895	2	19.2	24886	26.9	20761.0			9.26	32700.0														
24888	chr2	49774885	49775591	2	19.2	24888																				
24889	chr2	50813699	50814331	2	19.2	24889	12.3	27816.0			39.5	17689.0					12.8	26329.0					10.5	56047.0		
24890	chr2	59171664	59172366	2	19.2	24890	22.4	22442.0	16.4	22734.0	34.0	19262.0	25.4	19567.0			20.4	17425.0					15.6	44055.0		
24891	chr2	59475117	59475895	2	19.2	24891	21.4	22810.0	17.5	22031.0	21.0	23891.0	19.6	22456.0												
24892	chr2	68404744	68405376	2	19.2	24892			15.8	23053.0	16.1	26579.0	20.2	22092.0												
24893	chr2	71358797	71359465	2	19.2	24893	13.7	26831.0	18.7	21356.0	20.4	24201.0	14.4	26145.0												
24894	chr2	72855255	72855889	2	19.2	24894	9.58	30222.0	10.2	28121.0	98.8	7060.0	12.1	28103.0	11.3	6994.0	21.7	16308.0	22.6	16162.0			23.1	31898.0	8.53	46977.0
24896	chr2	103642143	103642643	2	19.2	24896	19.6	23642.0	22.6	19183.0	26.6	21656.0											23.1	31904.0	10.6	41723.0
24898	chr2	118494929	118495565	2	19.2	24898	24.6	21532.0																		
24899	chr2	131171196	131172002	2	19.2	24899	9.58	30232.0	11.9	26485.0	6.17	35179.0											5.65	70818.0		
24900	chr2	145168002	145168628	2	19.2	24900	14.6	26345.0	17.0	22426.0	17.3	25885.0	12.7	27511.0					83.5	4498.0	19.1	18754.0	39.3	16850.0	39.9	9275.0
24903	chr2	168595319	168596033	2	19.2	24903	35.1	18258.0	30.5	15748.0	42.6	16921.0	34.1	16290.0			17.9	20019.0					27.4	26754.0		
24904	chr2	174605912	174606542	2	19.2	24904							13.3	26997.0												
24905	chr3	52302898	52303540	4	19.2	24905	9.12	30566.0	8.48	30166.0			9.82	30634.0												
24906	chr3	52568686	52569330	4	19.2	24906	39.7	17107.0	15.8	23072.0	21.0	23912.0	22.5	20938.0									11.8	52453.0		
24907	chr3	55744074	55744700	4	19.2	24907	26.9	20778.0			33.3	19442.0	32.9	16685.0												
24909	chr3	69464040	69464540	4	19.2	24909																				
24910	chr3	79070909	79071751	4	19.2	24910	21.0	23015.0	15.8	23075.0	16.7	26264.0	15.0	25667.0												
24911	chr3	84561801	84562433	4	19.2	24911					22.8	23116.0	15.6	25165.0												
24913	chr3	88446343	88446973	4	19.2	24913	28.7	20162.0															13.7	48037.0		
24914	chr3	96327793	96328629	4	19.2	24914	8.67	30955.0			13.6	28443.0											19.1	37873.0		
24916	chr3	96936486	96936986	4	19.2	24916	21.9	22645.0									69.0	3454.0					41.4	15509.0		
24917	chr3	100916995	100917495	4	19.2	24917																	11.0	54651.0		
24918	chr3	130796682	130797388	4	19.2	24918	34.7	18416.0			30.3	20352.0	28.3	18447.0					29.2	14007.0	25.9	14509.0				
24919	chr3	130944491	130945117	4	19.2	24919			13.0	25309.0			13.9	26534.0												
24920	chr3	144548056	144548748	4	19.2	24920	21.0	23025.0	12.4	25906.0	9.26	32754.0											18.6	38734.0		
24921	chr3	149380303	149380803	4	19.2	24921																				
24922	chr3	157575950	157576580	4	19.2	24922							9.82	30666.0									7.0	66638.0		
24923	chr4	33554679	33555413	5	19.2	24923	15.5	25784.0	9.05	29504.0	9.26	32767.0	13.9	26544.0												
24924	chr4	45941368	45942000	5	19.2	24924	24.6	21546.0	23.2	18878.0	22.2	23383.0	26.0	19352.0									17.2	41109.0		
24925	chr4	46755142	46755642	5	19.2	24925			15.3	23489.0																
24927	chr4	82933539	82934173	5	19.2	24927	14.6	26360.0	16.4	22777.0			8.66	32282.0			16.6	21529.0					32.3	22094.0	16.8	28994.0
24928	chr4	83512075	83512739	5	19.2	24928	23.3	22089.0	30.5	15764.0	21.6	23656.0									13.0	22945.0	22.1	33395.0	15.0	32313.0
24929	chr4	88002868	88003368	5	19.2	24929					19.8	24567.0											9.15	60089.0		
24930	chr4	88762774	88763556	5	19.2	24930	20.5	23227.0	13.6	24860.0	10.5	31219.0	8.66	32284.0									30.9	23278.0	6.22	52670.0
24932	chr4	118999930	119000566	5	19.2	24932	31.0	19472.0			20.4	24248.0	9.82	30695.0									16.4	42603.0		
24933	chr4	119115824	119116660	5	19.2	24933					14.2	28028.0											11.8	52512.0	8.3	47623.0
24934	chr4	133733540	133734372	5	19.2	24934					22.8	23129.0	22.0	21295.0												
24935	chr4	134087452	134087952	5	19.2	24935	27.8	20469.0					13.9	26563.0							45.0	6721.0	32.8	21668.0		
24937	chr4	134446718	134447406	5	19.2	24937	16.4	25313.0	10.2	28232.0	9.26	32789.0	10.4	29889.0												
24938	chr4	135292028	135292848	5	19.2	24938	11.4	28573.0			14.8	27551.0	23.1	20688.0			10.2	30146.0					6.73	67492.0	15.2	31883.0
24939	chr4	137762828	137763630	5	19.2	24939	10.9	28919.0	23.2	18881.0	16.7	26286.0	19.6	22500.0												
24940	chr4	138962177	138962823	5	19.2	24940	24.2	21749.0																		
24943	chr4	150212460	150212960	5	19.2	24943			19.2	21098.0	14.8	27556.0														
24945	chr5	20935591	20936347	6	19.2	24945	8.21	31517.0	17.5	22090.0	8.64	33430.0											10.5	56192.0		
24949	chr5	89900567	89901067	6	19.2	24949			15.3	23520.0	22.8	23142.0	16.8	24418.0												
24950	chr5	90594630	90595258	6	19.2	24950			13.6	24887.0	16.7	26298.0	9.82	30738.0			30.7	10953.0	97.7	3437.0			30.9	23299.0		
24954	chr5	118087597	118088425	6	19.2	24954					20.4	24271.0													15.7	31054.0
24955	chr5	121111460	121111960	6	19.2	24955	51.5	14387.0	14.7	24004.0			31.8	17155.0			48.5	5949.0							14.3	33698.0
24956	chr5	122995025	122995525	6	19.2	24956	31.5	19360.0	23.2	18903.0	119.2	5081.0	592.7	37.0					20.9	16737.0	9.55	24902.0	23.7	31258.0	18.4	26297.0
24957	chr5	140214700	140215412	6	19.2	24957	27.4	20612.0	13.6	24897.0			12.1	28179.0												
24958	chr5	143333796	143334296	6	19.2	24958	18.2	24342.0	14.1	24487.0	23.5	22880.0	26.6	19165.0							10.2	24545.0	25.3	29273.0	16.4	29859.0
24959	chr5	148547900	148548554	6	19.2	24959	14.6	26379.0	15.3	23529.0	55.0	13975.0	25.4	19620.0												
24960	chr5	148645410	148645910	6	19.2	24960					14.8	27584.0											13.5	48737.0		
24961	chr6	6005459	6006257	7	19.2	24961	11.4	28609.0			15.4	27107.0	13.9	26602.0									7.8	64243.0	13.1	36124.0
24962	chr6	17629644	17630144	7	19.2	24962			14.1	24490.0	34.6	19115.0	33.5	16517.0			12.8	26539.0								
24963	chr6	17643509	17644143	7	19.2	24963	28.7	20189.0					26.0	19381.0												
24964	chr6	22359018	22359518	7	19.2	24964	18.7	24123.0			21.0	23976.0														
24965	chr6	28588725	28589225	7	19.2	24965					19.8	24609.0											18.0	39700.0	8.3	47678.0
24966	chr6	31079794	31080440	7	19.2	24966	11.4	28612.0	36.8	13573.0	51.2	14829.0	48.5	12053.0					43.4	10310.0						
24967	chr6	40385463	40386279	7	19.2	24967	13.2	27179.0	7.92	31200.0	11.7	30133.0	16.2	24808.0	10.4	7631.0							5.11	72275.0		
24968	chr6	41218133	41218765	7	19.2	24968																	5.92	70177.0	5.53	54261.0
24970	chr6	49128171	49128803	7	19.2	24970	20.1	23471.0			10.5	31297.0	16.8	24433.0			74.7	3009.0	70.2	5857.0			15.9	43705.0		
24971	chr6	52249353	52249853	7	19.2	24971							9.82	30799.0												
24974	chr6	72824651	72825277	7	19.2	24974	23.3	22108.0	11.9	26578.0	11.7	30142.0														
24975	chr6	83008561	83009195	7	19.2	24975																				
24976	chr6	87384066	87384698	7	19.2	24976	18.7	24130.0	15.3	23538.0	16.7	26329.0	23.1	20708.0									9.96	57833.0		
24977	chr6	91122955	91123597	7	19.2	24977					13.6	28521.0	16.2	24814.0												
24978	chr6	97300584	97301376	7	19.2	24978	31.0	19486.0			9.88	32068.0	30.0	17783.0											10.4	42464.0
24979	chr6	98842952	98843804	7	19.2	24979	13.7	26900.0	9.05	29610.0	31.5	20037.0	22.5	21000.0									8.88	61046.0		
24980	chr6	99057174	99057674	7	19.2	24980											60.7	4246.0	41.8	10666.0	17.1	20272.0	53.8	9753.0	62.2	3912.0
24981	chr6	100575884	100576778	7	19.2	24981	20.5	23255.0	18.1	21768.0	16.1	26681.0													6.92	51100.0
24982	chr6	114869184	114870010	7	19.2	24982																				
24984	chr6	125345626	125346264	7	19.2	24984			9.05	29618.0	9.26	32854.0	19.6	22546.0												
24986	chr6	129241904	129242404	7	19.2	24986	19.2	23919.0	19.8	20807.0	41.4	17263.0	34.7	16147.0												
